Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
101516486048536,CDIS - Egypt Cybersecurity & Data Intelligence Systems Conference & Expo,CDIS Cybersecurity and Data Intelligence Conference and Expo,1554,8
181524565276709,الهلال الأحمر المصري - Egyptian Red Crescent,الهلال الأحمر المصري - Egyptian Red Crescent,1335,4
798673866859390,ETC TV,ETC TV,1129,17
166963213353405,Shahid,These ads ran without a disclaimer,980,1
166420296805460,حزب المحافظين,حزب المحافظين,760,5
102883459081121,Mohamed Taher - محمد طاهر,Mohamed Taher - محمد طاهر,753,5
108210648333964,محمود طاهر -Mahmoud Taher,محمود طاهر -Mahmoud Taher,747,4
107767437680846,أحمد صلاح الطاروطي,Suzie Raafat,737,1
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,678,2
707511176015990,علاء حمدى قريطم - Alaa Hamdy Koraitem,علاء حمدى قريطم - Alaa Hamdy Koraitem,499,8
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,494,5
666470146818916,مؤسسة جبر القلوب,Mohamed Elsafty,440,2
101361307958442,Mohamad ElGarhy,محمد السيد عبد الستار,342,2
110877857406073,المهندس حسام لبن,المهندس حسام لبن,341,3
1424610401122573,هاني العتال - Hany Alattal,محمد السيد عبد الستار,339,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,337,2
1632636017007559,Mohamed Mostafa Elsallab محمد مصطفي السلاب,Mohamed Mostafa Elsallab محمد مصطفي السلاب,332,5
105096455624550,Tamer abdelhamid - تامر عبد الحميد,Tamer abdelhamid - تامر عبد الحميد,308,4
104198795953934,جمعية أصدقاء مرضى الأورام بالشرقية,Mohamed Basher,303,1
927829383900542,وزارة التخطيط والتنمية الاقتصادية,وزارة التخطيط والتنمية الاقتصادية,252,1
145505648808327,Resala Charity Organization - جمعية رسالة للاعمال الخيرية,These ads ran without a disclaimer,214,1
28312410177,World Food Programme,These ads ran without a disclaimer,214,2
