Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
120370174702378,Magyarország Kormánya,Magyarország Kormánya,298335,2
543788999005363,ORIGO,Mediaworks Hungary Zrt.,159352,14
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,72652,8
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,72253,7
594088897289853,Alapjogokért Központ,Alapjogokért Központ,69902,23
178362315106,European Parliament,European Parliament,66693,11
248172631940,Mandiner,Mediaworks Hungary Zrt.,65727,10
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,49569,12
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,42981,7
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,39101,7
126893087354793,Európai Parlament,Európai Parlament,38612,16
108346693873484,Győrffy Balázs,Balazs Gyorffy,37954,4
1534911313439123,Ripost,Ripost,33896,7
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,32432,5
110462711892232,DK TV,Demokratikus Koalíció,31266,5
592204747588011,Momentum Mozgalom,Momentum Mozgalom,30602,11
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,28849,17
110599253866889,Millenna,Millenna Újság,27985,16
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,24238,5
264517713636590,PestiSracok.hu,PestiSrácok.hu,22896,6
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,22697,4
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,22677,8
1880809845328535,Dobrev Klára,Demokratikus Koalíció,22210,2
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,21796,2
276554411147,Szabolcs Online,Mediaworks Hungary Zrt.,21330,4
132593883577930,Dr. Keresztes László Lóránt,LMP - Magyarország Zöld Pártja,20272,4
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,19809,57
326763130286,Borsod Online,Mediaworks Hungary Zrt.,19297,4
109414841321682,Magyar Falu Program,Magyar Falu Program,18094,2
735736549957756,G7.hu,G7.hu Nonprofit Zrt.,15850,2
447204268797621,RTL.hu,RTL.HU,15620,1
