Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,7090,224
177072498997234,NSW Electoral Commission,NSW Electoral Commission,5102,71
682268945137255,Chris Minns,Chris Minns MP,4464,14
105228161893855,Climate 200,Climate 200,4035,41
44701328033,NSW Liberal Party,"Liberal Party of Australia, NSW Division",3954,39
192946087555045,Insurance Council of Australia,Insurance Council Australia,2492,2
213476079972,Essential Workers Deserve Better,Mark Morey,2447,30
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,2276,18
119246428679,NSW Labor,NSW Labor,2232,29
76212817063,CARE Australia,CARE Australia,1850,32
107113675572590,Dirty Dozen,Solutions for Australia,1511,54
101589645013040,Thrive by Five,Thrive By Five,1483,17
494820897261439,Bank Australia,Bank Australia,1291,46
10113538711,WWF-Australia,WWF-Australia,1285,6
24495551981,The Greens NSW,The Greens NSW,1165,29
92824008332,Plan International Australia,Plan International Australia,1141,20
308746806571901,Advance Australia,Advance Australia,1113,79
1776727752614025,Glencore,Glencore Australia,1095,8
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1038,1
447447719391089,Health Care Providers Association,Health Care Providers Association,1024,10
24496278123,Unilever,Unilever ANZ,1000,2
234642499897373,Fire Brigade Employees' Union (FBEU),Fire Brigade Employees Union,915,4
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,910,12
105931422364976,Jacqui Scruby,Jacqui Scruby,887,30
552968198133394,Peter Dutton,Peter Dutton MP,821,13
262934517220161,Public Education Party,Public Education Party,817,2
280130718768016,Public Service Association of NSW,Public Service Association of NSW,802,29
182564410468,Australia for UNHCR,Australia for UNHCR,731,158
89794331215,Oxfam,Oxfam Australia,673,75
352953834815624,Jason Wood MP,Jason Wood MP,646,9
102329728050606,From the Heart,Cape York Institute,633,8
105140971475089,Chuffed.org - Australia,Chuffed.org,616,5
492074414587353,Judith Hannan - Independent for Wollondilly & The Southern Highlands,Judith Hannan,585,23
106572145637277,Helen Conway for North Shore,Helen Conway,579,9
8422338499,The Wilderness Society,The Wilderness Society,575,147
101013236196328,Victoria Davidson for Lane Cove,Victoria Davidson,575,5
1534982756793690,Foodvisor,These ads ran without a disclaimer,570,5
108695110952294,Greens MPs,Greens MPs,542,8
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,541,24
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),437,15
952274664938382,Phillip Thompson OAM MP - Serving Our Community,Philip Bruce Thompson,413,2
316480331783930,Australian Unions,Australian Unions,392,10
125812604095801,Invasive Species Council,Invasive Species Council,391,117
49453745631,Amnesty International Australia,Amnesty International Australia,386,18
453750595056,Cancer Council NSW,Cancer Council NSW,385,61
362805317148988,Keith Pitt,Keith Pitt,381,3
101934832754638,Joeline Hackman,Joeline Pty Ltd,379,6
149648047339,Save the Children Australia,Save the Children Australia,355,23
105348385388237,Senator Babet,Ralph E D Babet,354,11
10852627380,World Animal Protection Australia,World Animal Protection Australia,346,10
231341250224498,Australian Ethical Investment,Australian Ethical Investment,338,62
111810787803576,Emergency Action Alliance,Emergency Action Alliance Limited,333,14
127045912874975,Dr Michelle Ananda-Rajah MP,Dr Michelle Ananda-Rajah MP,319,8
879712192044319,Animal Justice Party NSW,Animal Justice Party NSW,309,28
148286845351826,Women's Forum Australia,Women's Forum Australia,302,17
345960425540557,The Climate Council,The Climate Council,301,3
145347352187764,UN Women Australia,UN Women Australia,293,9
105193414903922,Australian Values,Department of Home Affairs,289,5
694832627392516,Prime Super,Prime Super,250,147
54879226285,Teach For Australia,These ads ran without a disclaimer,247,25
159487260807787,Tindo Solar,Tindo Solar,246,2
801533023293160,Binary,Gender Awareness Australia,241,30
272757739102,Engineers Australia,Engineers Australia,240,15
205327792883589,Stuart Robert MP,Stuart Robert MP,227,5
329777267205680,ACT Government,ACT Government,210,7
710266392358023,Future Super,Future Super,202,5
108381455902627,Australian Christian Lobby,Australian Christian Lobby,198,7
504855933190931,Time for Change - Change Aged Care,United Workers Union,178,46
107939487783753,Garth Hamilton MP,Garth Hamilton MP,177,1
1606513883009154,Kerrynne Liddle - Liberal Senator for SA,Kerrynne Liddle - Liberal Senator for SA,175,7
200819325600,ActionAid Australia,ActionAid Australia,175,25
2383045228374491,CPAC Australia,Conservative Political Action Network Ltd,168,19
495942030479550,Electoral Commission of South Australia,ECSA,168,1
845410525497100,Launch Housing,Launch Housing,168,71
129209787133659,NSW Nurses and Midwives' Association,NSW Nurses and Midwives' Association,165,22
105030398377778,Renew CQ - Australian Conservation Foundation,Australian Conservation Foundation,165,1
105084998845350,BPH Energy,BPH ENERGY LTD,161,78
104419985146228,Ekō Australia,SumOfUs Australia,157,1
101063326158536,Kellie Sloane - Liberal Candidate for Vaucluse,"Liberal Party of Australia, NSW Division",156,2
519600288380581,METRONET,METRONET,150,96
280996218747910,Tim Richardson,Tim Richardson,147,8
13561467463,Liberal Party of Australia,Liberal Party of Australia,144,11
108988681832210,Karen Freyer,Karen Freyer for Vaucluse,143,6
102311152687373,Michael Pilbrow - Labor for Goulburn,Michael Pilbrow - Labor for Goulburn,141,7
100356216050100,Family First Party Australia,Family First Party Australia Ltd,141,6
1414406035466037,Jeremy Rockliff,Jeremy Rockliff,135,5
655173787829512,National Zakat Foundation Australia,NATIONAL ZAKAT FOUNDATION INCORPORATED,134,56
67258704085,"The University of Newcastle, Australia","The University of Newcastle, Australia",133,12
1300759363397798,Terry Young MP,Terry Young MP,131,4
131417747597,Young LNP,Liberal National Party of Queensland,131,2
149255515146524,Lock The Gate Alliance,Lock The Gate Alliance,126,4
146533948886081,Melissa Price MP,Melissa Price MP,126,2
211018298919743,Environmental Justice Australia,Environmental Justice Australia,124,10
196586557019555,CPA Australia,CPA Australia,123,7
409073242479531,Mornington Peninsula Shire,Mornington Peninsula Shire,117,7
1501550403427903,Senator Anthony Chisholm,Senator Anthony Chisholm,116,6
107643418822468,Responsible Vaping Australia,These ads ran without a disclaimer,115,3
1391345791086871,Jason Yat-sen Li MP,JASON YAT-SEN LI,114,71
142560349088496,David Shoebridge,Senator David Shoebridge,112,3
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,109,11
144975872321975,Market Forces,Market Forces,104,55
655944151127130,SBS Cantonese 廣東話節目,Special Broadcasting Service,≤100,21
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,10
555628917805267,Janelle Saffin - Member for Lismore,NSW Labor,≤100,2
191570179167,Catherine Hamlin Fistula Foundation,Catherine Hamlin Fistula Foundation,≤100,5
117058357932949,Constitutional Equality,Constitutional Equality,≤100,25
6539013363,National Sustainable Living Festival,National Sustainable Living Festival,≤100,6
276061352415442,The Australian Institute of Architects,The Australian Institute of Architects,≤100,17
174666115898903,Jerome Laxale MP,Jerome Laxale,≤100,8
464998863536680,Bill Shorten,Bill Shorten,≤100,22
111577958275695,Better BeCause,Better BeCause,≤100,11
211584542832860,Nathaniel Smith MP,"Liberal Party of Australia, NSW Division",≤100,1
948595148496917,Andrew Hastie,Andrew Hastie,≤100,2
157481181070130,Indigenous Employment Australia,Access,≤100,41
165242077409311,Australian Automobile Association,Australian Automobile Association,≤100,4
424864151385105,Gavin Pearce MP,Gavin Pearce MP,≤100,1
2035354493371654,Craig Elliot - Labor for Tweed,Craig Phillip Elliot,≤100,1
120955261294684,David Pocock,DP Independent Pty Ltd,≤100,1
102432805837895,Ethan Hrnjak for Wakehurst,The Greens NSW,≤100,4
