Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
109637397268775,Nyugati Pályán,Splendidea Communications Kft,263824,8
203389926415069,Magyar Honvédség,Magyar Honvédség,177170,4
543788999005363,ORIGO,Mediaworks Hungary Zrt.,147425,17
178362315106,European Parliament,European Parliament,111381,7
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,106657,12
191461774219575,hirado.hu,hirado.hu,97414,25
248172631940,Mandiner,Mediaworks Hungary Zrt.,91053,13
294815374340858,Donáth Anna,Donáth Anna - Momentum,83347,2
224274995688487,Bohár Dániel - Riporter,Megafon,75125,2
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,71287,9
208358406567729,noÁr,A noÁr mi vagyunk! Közhasznú Nonprofit Kft.,64390,3
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,61128,10
1534911313439123,Ripost,Ripost,61023,7
294815374340858,Donáth Anna,Momentum Mozgalom,47893,1
264517713636590,PestiSracok.hu,PestiSrácok.hu,43715,7
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,35423,5
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,35178,6
115388925185513,Magyar Szocialista Párt,MSZP,34166,3
118999471127652,Kammerer Zoltán,Kammerer Zoltán,27753,31
131283758531,HVG,HVG Kiadó ZRt.,24481,20
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,24408,5
594088897289853,Alapjogokért Központ,Alapjogokért Központ,22256,5
451844608304228,Metropol,Metropol,21176,5
100299381703981,Ps TV,PestiSrácok.hu,21124,6
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,20206,12
365977046868250,Nemzeti Agrárgazdasági Kamara - NAK,Nemzeti Agrárgazdasági Kamara,19348,2
1418381101823292,Szivárványcsaládokért Alapítvány,Szivárványcsaládokért Alapítvány,18574,10
108346693873484,Győrffy Balázs,Balazs Gyorffy,18082,5
108271407361251,Transzparens Újságírásért Alapítvány,Transzparens Újságírásért Alapítvány,17759,3
129255963785124,Heol.hu,Heol.hu,16300,2
172936669443469,Dunaújvárosi Hírlap - duol.hu,Dunaújvárosi Hírlap - duol.hu,16195,2
147633001941737,kisalfold.hu,kisalfold.hu,16186,2
211156277497,WWF Hungary,WWF Hungary,16068,18
296310837699,vaol.hu,Mediaworks Hungary Zrt.,15530,2
320986996098,zaol.hu,Mediaworks Hungary Zrt.,15481,2
326763130286,Borsod Online,Mediaworks Hungary Zrt.,15462,2
1627127484170228,NHC24,Mediaworks Hungary Zrt.,15455,2
189020783523,Mathias Corvinus Collegium - MCC,Mathias Corvinus Collegium Alapítvány,15427,8
147547541961576,Council of the European Union,Council of the European Union,15206,8
258636010813346,Delmagyar.hu,Mediaworks Hungary Zrt.,15206,2
203158929827,Beol.hu Békés vármegyei online,Mediaworks Hungary Zrt.,15165,2
107760432613264,Sonline.hu - Somogy közösségi és hírportálja,Sonline.hu - Somogy közösségi és hírportálja,15107,2
160935777365,bama.hu - a baranyai hírportál,bama.hu - a baranya megyei hírportál,15065,2
122922027734811,feol.hu,Mediaworks Hungary Zrt.,15053,2
134324809941862,Szoljon.hu,Mediaworks Hungary Zrt.,15043,2
506244332746545,TEOL.hu,TEOL.hu,15014,2
308871671705,BAON Bács-Kiskun vármegyei Online,Mediaworks Hungary Zrt.,14999,2
276554411147,Szabolcs Online,Mediaworks Hungary Zrt.,14950,2
116905388345518,veol.hu,Mediaworks Hungary Zrt.,14922,2
125953004085398,Kemma.hu,Kemma.hu,14902,2
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,14815,3
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,14644,5
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,14433,7
120370174702378,Magyarország Kormánya,Magyarország Kormánya,13125,2
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,12958,3
244669668913278,Ökopolisz Alapítvány,Ökopolisz Alapítvány,11928,4
592204747588011,Momentum Mozgalom,Momentum Mozgalom,11619,1
102426795954406,Nobilis Márton,Nobilis Márton,11597,10
126893087354793,Európai Parlament,Európai Parlament,10193,8
1624742971133297,Sanofi Magyarország,Sanofi-Aventis Magyarország Kereskedelmi és Szolgáltató Zrt.,10078,7
1880809845328535,Dobrev Klára,Demokratikus Koalíció,10050,2
107898832590939,European Commission,European Commission,9884,2
520814838255629,Agapé Gyülekezetek Közössége,Agapé Gyülekezetek Közössége,9563,4
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,9316,4
116609705085092,BP18,BP18,9314,3
1237616006358749,Kékes Online,Kékes Online,9156,15
1239893846155692,Tompos Márton,Momentum Mozgalom,9139,1
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,9006,42
128573907819549,Fekete-Győr András,Momentum Mozgalom,8796,2
108172140579789,Arzenál,These ads ran without a disclaimer,8792,1
132593883577930,Dr. Keresztes László Lóránt,LMP - Magyarország Zöld Pártja,8653,3
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,8649,80
108248022589754,Bosch Magyarország,Bosch Magyarország,8630,6
105666454157523,Szikra Mozgalom,Szikra Mozgalom,8611,1
103478164920832,Rubicon Intézet,Rubicon Intézet,8532,13
2552532618151148,Újpesti Hírek,Újpesti Hírek,8516,1
345496092135627,Hír TV,Mediaworks Hungary Zrt.,8483,1
101897961290159,Momentum XVIII. kerület,Momentum Mozgalom,8372,3
1767688026844895,Zalaegerszeg Megyei Jogú Város,Zalaegerszegi Televízió és Rádió Kft,8266,3
851784814892644,Simicskó István,KDNP frakció,8145,4
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,7756,4
76748198685,Budapest Pride,Budapest Pride,7412,8
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,7334,2
105097844200628,EzaLényeg.hu - Pestlőrinc,EzaLényeg.hu,7193,12
110519871432528,Erzsébeti Napló,Erzsébeti Napló,6766,7
105140281027554,Hírnyolc,Hírnyolc,6750,4
85568463466,Mérce,Mérce,6669,7
102186064905787,Zöld Követ Egyesület,Zöld Követ Egyesület,6642,3
193640214178356,Gyopáros Alpár,Gyopáros Alpár,6641,1
221761091331222,Danube Institute,Danube Institute,6437,9
694941900537141,Ágh Péter,Fidesz,6196,8
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,6076,5
1944720419101498,Dr. Lévai István Zoltán,Dr. Lévai István Zoltán,6053,1
188002774639,Mesterházy Attila,Mesterházy Attila Csaba,5974,1
386132578063762,Balaicz Zoltán,Balaicz Zoltán,5903,3
1722969024662464,Civil Összefogás Fórum,Civil Összefogás Fórum,5796,8
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,5718,3
683873478294797,Kunhalmi Ágnes,MSZP,5619,1
320701218553533,Alternatíva Párt,Alternatíva párt,5599,10
135049793193159,IH Rendezvényközpont,Green Team Event & Marketing Kft.,5575,5
293410494975,Republikon Intézet,Republikon Alapítvány,5541,1
537817739693723,Brain Bar,Brain Bar,5416,2
393679827916885,TV18,Városgazda18,5364,2
2309737912651039,Péterffy Attila,Péterffy Attila,5301,1
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,5270,4
348148758663062,Indahouse Hungary,InDaHouse Hungary Egyesület,5254,5
109400335280737,Dóka Milán,Milán Dóka,5170,1
160599763996285,e.on,E.ON Hungária Zrt.,5105,1
447204268797621,RTL.hu,RTL.HU,5025,6
408924035951553,Körforrás,Körforrás,4912,2
733923476636885,Szatmáry Kristóf,Kristóf Szatmáry,4843,6
445067412712417,Dr. Molnár Krisztián,Molnár Krisztián,4571,2
109734398272339,Dr. Mészáros Lajos,Dr. Mészáros Lajos,4555,2
735877726607185,Momentum Zugló,Momentum Mozgalom,4533,2
105967164071611,Nagy Balázs Szemere és Ganztelep,Nagy Balázs István,4328,3
1926735160968885,Válasz Online,Válasz Online,4326,1
421262681731198,Vasarnap.hu,Kovács K. Zoltán Alapítvány,4181,3
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,4058,2
2138587956418777,Ultra-info,Elemi,3910,3
156847374371871,Szabó Tímea,Párbeszéd Magyarországért,3883,2
115295915203476,Európa Pont,Európai Bizottság Magyarországi Képviselete,3875,1
100452852734271,Startlap - Vásárlás tippek,Central Médiacsoport Zrt.,3840,4
103581448930725,Szeretlek Csongrád-Csanád,Genesis Médiacsoport Kft.,3745,4
162344823835042,atlatszo.hu,Átlátszónet Alapítvány,3728,1
150836998898897,aHang,aHang,3668,3
142116653162328,Márki-Zay Péter,Márki-Zay Péter,3662,22
1408906262689093,Nyitrai Zsolt,Fidesz,3655,3
112677144392091,Dr. Pajtók Gábor,FIDESZ,3635,2
134984140045777,Stummer János - Momentum,Momentum Mozgalom,3625,2
1377431695828132,Nagy István,Dr. Nagy István,3617,3
206674032754117,"Karitáció Alapítvány, Gyógyító Bohócdoktorok",Karitáció Közhasznú Alapítvány,3593,1
107446035589400,Demko Attila,Mathias Corvinus Collegium,3498,1
109858948720498,Boris Kálnoky,Mathias Corvinus Collegium,3478,1
1652741928333536,KPSVR,KPSVR Media,3426,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,3421,2
243470906428319,Juhász Hajnalka,Juhász Hajnalka,3391,1
876772425797119,Hölvényi György,Hölvényi György,3368,1
451084968283411,Klímainnovációs Közösség,PANNON Pro Innovációs Kft.,3348,2
119531247751431,Dr. Somkuti Bálint,Mathias Corvinus Collegium,3293,1
109983377136210,Polgári Magyarországért Alapítvány,Polgári Magyarországért Alapítvány,3290,1
92932085233,TASZ,TASZ,3288,1
101382944578702,Szilágyi László,Szilágyi László,3282,3
1947426878644256,Momentum Újbuda,Momentum Mozgalom,3247,1
1381558792064873,Niedermüller Péter,Demokratikus Koalíció,3236,1
104382402566795,Sebestyén Géza,Mathias Corvinus Collegium,3228,1
128884360624104,Bóna Zoltán,Bóna Zoltán,3225,5
112694594992064,Mehr Licht,Mehr Licht,3221,1
1493071807593698,Papp László,Papp László,3127,2
102641477991941,bahir.hu - BAHÍR,ZÖLD BARANYA KFT.,3074,2
614294538753164,Dunántúli Regionális Vízmű Zrt. hivatalos oldala,Dunántúli Regionális Vízmű Zrt.,3059,1
206829842043,Rétvári Bence,Rétvári Bence,3040,4
107123677458699,Külpologika,Tamás Novák,2993,2
108365251471465,Dócs Dávid,Dócs Dávid,2849,2
101715417969719,Erzsébetváros Hírei,Erzsébetváros Hírei,2775,2
161746613987047,Állampolgári Bizottság az Emberi Jogokért,Állampolgári Bizottság az Emberi Jogokért,2772,6
108854513993720,Derda Ádám,Ádám Derda,2770,1
237088069704442,Kósa Ádám,"Adam Kosa, Member of the European Parliament",2721,1
102641477991941,bahir.hu - BAHÍR,Zöld Baranya Egyesület,2713,8
