Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
1904070096535109,スマート選挙,株式会社センキョ,106665,30
164083890435804,佐藤 由美,These ads ran without a disclaimer,62928,1
114857594957039,Pssluc,These ads ran without a disclaimer,50889,7
475681929154100,国連UNHCR協会,国連UNHCR協会,41254,19
408265263318884,馬渕 磨理子,These ads ran without a disclaimer,38127,14
684161888345926,西日本新聞me,西日本新聞me,33317,35
100577859467667,大阪経済大学・社会連携,大阪経済大学・社会連携,14348,3
108136530968730,おねがい社長！,These ads ran without a disclaimer,13419,2
110302617966089,かのう陽之助,かのう陽之助,12445,6
1812425055659979,介護ワーカー,These ads ran without a disclaimer,10208,2
110058508784307,ライズ・アップ・ジャパン,株式会社経営科学出版,7800,3
102468941548369,宮城県民共済,宮城県民共済,6342,3
107624528747795,パルクール鬼ごっこ,These ads ran without a disclaimer,6299,1
1615481598672156,Blueair Japan Official,These ads ran without a disclaimer,6100,2
148562291987208,ザ・ホワイトデンタルクリニック,These ads ran without a disclaimer,5424,3
103138525562102,東大和・武蔵村山準倫理法人会,These ads ran without a disclaimer,4644,1
104726465759492,女性首長によるびじょん ネットワーク（通称びじょネット）,These ads ran without a disclaimer,4605,1
105184589278507,ひろしま DX,These ads ran without a disclaimer,4459,1
968050086653224,ベルエポック美容専門学校,These ads ran without a disclaimer,3845,2
1714744818797426,在宅医療支援機構 株式会社,These ads ran without a disclaimer,3319,1
101137629160129,厚生労働省広島労働局,株式会社東京リーガルマインド　広島本校,3182,1
281777375260988,オッズパーク,These ads ran without a disclaimer,3150,1
108695458656675,ポジティブの大切さ,These ads ran without a disclaimer,2887,1
102392041165538,キリンの健康,These ads ran without a disclaimer,2873,1
105253475603201,国学院大学北海道短期大学部,国学院大学北海道短期大学部,2700,4
1850490095242229,武田塾 クルイトグループ,These ads ran without a disclaimer,2677,6
1962443783866855,Naive3,These ads ran without a disclaimer,2147,1
512284202166012,The Clinic Tokyo,These ads ran without a disclaimer,2143,1
202026293187145,鯖江市地域活性化プランコンテスト,特定非営利活動法人エル・コミュニティ,1998,2
108831952578445,グラムール美容専門学校,These ads ran without a disclaimer,1993,1
195088317190451,グリーンピース・ジャパン,一般社団法人グリーンピース・ジャパン,1915,2
564573650267528,Abvnyuvmyw yeqtdym gqdtn,These ads ran without a disclaimer,1817,1
105404618222182,Ascent Recordings,Ascent Recordings,1576,1
104533215755145,ZOE_Japan,ZOE Japan,1373,2
114243345021397,Matthew's office株式会社（マシューズオフィス）,These ads ran without a disclaimer,1118,1
118265307941993,大森ひこいち（大森彦一）おしの再起動！,大森ひこいち,991,2
104331362680222,都知事杯オープンデータ・ハッカソン 事務局,These ads ran without a disclaimer,973,1
103543765004220,めちゃコミック - めちゃコミ PR用,These ads ran without a disclaimer,820,2
110969055330312,Dinosaur Fight speak,These ads ran without a disclaimer,811,1
102891618059843,ケイミュー株式会社,These ads ran without a disclaimer,723,1
101963349558320,magicwands_information,These ads ran without a disclaimer,718,1
390066501056164,freee会計,These ads ran without a disclaimer,691,1
110748762013218,Dots by Dot Glamping Suite,These ads ran without a disclaimer,630,1
925768300845377,FOLIO,These ads ran without a disclaimer,524,2
1566073946957306,衆議院議員 さかい学 （横浜市戸塚区・泉区・瀬谷区）,自由民主党神奈川県第五選挙区支部（衆議院議員さかい学事務所）,473,1
105409609250118,WELL COACH,These ads ran without a disclaimer,432,1
107128004885931,Horio,These ads ran without a disclaimer,424,2
113154441705767,不動産aiチャット-不動産のAIアシスタント,These ads ran without a disclaimer,423,1
112247175047684,社福の学校,These ads ran without a disclaimer,374,1
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,281,1
185422931575190,東京カメラ部,These ads ran without a disclaimer,275,1
936815776403425,Yokosuka Council on Asia-Pacific Studies - YCAPS,Japan US Military Program (JUMP),272,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,253,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,195,1
256504371891671,the-issues.jp,the-issues.jp,175,9
101289366621166,大和ハウスグループ,These ads ran without a disclaimer,167,2
2287688728113807,T-Factory,These ads ran without a disclaimer,142,1
523125854849894,優法大塚,These ads ran without a disclaimer,140,1
185435915322385,リライアンス・セキュリティー株式会社採用ページ,リライアンス・セキュリティー株式会社採用ページ,117,1
155737311891020,仙台弁護士会　広報,仙台弁護士会,≤100,1
216311481960,Bill Gates,These ads ran without a disclaimer,≤100,3
118751321160814,復刻版 日本列島改造論,These ads ran without a disclaimer,≤100,1
536262416434799,NewsPicks（ニューズピックス）,These ads ran without a disclaimer,≤100,1
243143172757375,情報ドットコム（K.Oshima）,These ads ran without a disclaimer,≤100,1
106604448597548,メチャカリ,These ads ran without a disclaimer,≤100,1
103131079421678,selenparc,These ads ran without a disclaimer,≤100,1
107990898754094,Moomoo Japan,These ads ran without a disclaimer,≤100,1
118795951190618,Cat Match first,These ads ran without a disclaimer,≤100,1
101082842736363,The world of reader,These ads ran without a disclaimer,≤100,2
111150968570746,daures_green,These ads ran without a disclaimer,≤100,1
9394693002,Bloomberg,These ads ran without a disclaimer,≤100,2
100451933698060,AdVenture Communist,These ads ran without a disclaimer,≤100,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100,1
570175473079180,国际特赦组织中文 Amnesty International Chinese,These ads ran without a disclaimer,≤100,1
121082244759043,United Nations Free & Equal,These ads ran without a disclaimer,≤100,1
1220981994590364,FT Partner Content,These ads ran without a disclaimer,≤100,1
101172741706127,ZPMC,These ads ran without a disclaimer,≤100,1
