Location name,Amount spent (USD)
Dakhlet Nouadhibou Region,≤100
Gorgol Region,≤100
Hodh Ech Chargui Region,≤100
Hodh El Gharbi Region,≤100
Nouakchott,≤100
Tagant Region,≤100
Tiris Zemmour Region,≤100
Trarza Region,≤100
