Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
681779338505564,Yiaga Africa,Yiaga Africa with Facebook Ad Credits,489188,6
1572089193014869,DUMO Lulu-Briggs Recommended,DUMO Lulu-Briggs Recommended,115266,12
355399445235927,WE Accord,WE Accord,20454,7
106961441665136,DAW EMPIRE,GRV Lagos,14800,2
1567614746869354,Daily Shopping,Awotidebe Oluwaseyifunmi,13007,3
107241665289643,Nigeria 4 Peter Obi,Ajibola Adeboye,10322,1
117845884581169,Oladipupo Adebutu For Governor,Sparkconect Solutions,10224,3
111962747055148,WaliDambatta2023,WaliDambatta2023,7171,4
104680361991427,Hon. Mojisolaoluwa Alli-Macaulay,Omayeli Christabell Amorighoye,6652,4
971769479677563,Gbenga Olawepo-Hashim,Olushola Oni,6504,1
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,6480,2
522773744459687,Template for Good Governance,Ogbe Chukwunonso Daniel,6336,1
101313636221741,WaleKuku4Senate,Ajibola Adeboye,5959,1
823788047675556,Call of War,These ads ran without a disclaimer,5865,2
338109312883186,China Xinhua News,These ads ran without a disclaimer,5072,2
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,4984,2
211082306470490,Klick Media NG,Klick Media NG,4806,1
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,4551,2
1585677918362802,Kogi State Hub,MAAI,4150,1
7268844551,Rotary International,These ads ran without a disclaimer,4150,1
107676437643727,Inuwa Media Vanguard,Inuwa Media Vanguard,3522,5
360885127746618,High Chief Ikechi Emenike,High Chief Ikechi Emenike,3331,4
590202251174437,Interfaith Dialogue Forum for Peace,Interfaith Dialogue Forum for Peace,3129,2
257077681149008,Stanley Nsemo-Livingstone,Stanley Nsemo-Livingstone,3125,5
986384794781764,I Stand With Nigeria 4 Tinubu,I STAND WITH BUHARI,3114,1
101229044647022,Senator Mohammed Sani Musa,Suleiman Sani Musa,2962,4
1465277613537493,"Engr. Dideolu Falobi, FNSE",These ads ran without a disclaimer,2826,1
100519749481655,Labour Party Ogun State,Ajibola Adeboye,2794,1
108796611296489,INUWA 4+4 TV,INUWA 4+4 TV,2667,4
511160669047435,Senator Bassey Albert  - OBA,Benedict Raphael Ibanga,2305,1
115556161158674,Legborsi Yamaabana 4 House of Reps 2023,Legborsi Yamaabana 4 House of Reps 2023,2305,1
1726955277362180,Haske-Kudla Satumari,Haske-Kudla Satumari,2305,1
100202924924063,Page 36,Page 36,2216,10
109174142078797,mimmikasu,These ads ran without a disclaimer,2152,1
971769479677563,Gbenga Olawepo-Hashim,Emmanuel Oko,2051,1
1483156181977342,Precious Eze's Blog,Precious Eze's Blog,2009,4
112349224687773,Kufre Ekpoh,Kufre Imo Ekpoh,1818,1
1927952970862603,Zuba Sports,Chisom Obiajulu Akam,1785,1
294587734226015,Hon. Amb. Sobomabo Jackrich - Egberipapa,Hon. Amb. Sobomabo Jackrich - Egberipapa,1725,1
104180761873736,Massive Entertainment.ng,Massive Entertainment,1708,5
100383154696053,Lukaconfu vocal,Lukaconfu vocal,1608,4
106953365348107,Ifesim Tv,Ifesim Tv,1455,3
100252756217389,Future Pathways Development Initiative- FPDI,Future Pathways Development Initiative- FPDI,1105,3
1917868968529177,Education NOW 9ja,Kolo Jessa Ndaisa,1060,1
606800679765375,Voice2RepNg,Accountability Lab Nigeria,1040,1
102169824695398,Rero TV,Rero TV,1039,5
1663913513914881,English Cameroon for a United Cameroon,English Cameroon for a United Cameroon,1030,1
211454462257570,International Hockey Federation (FIH),These ads ran without a disclaimer,983,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,978,1
241499009731835,Ifeanyichukwu Ibezi,Ifeanyichukwu Ibezi,972,1
102022562383716,"Efiom ""Papa"" Okokon","Efiom ""Papa"" Okokon",922,2
1818808125006067,Safiyanu Danladi Mairiga,Safiyanu Danladi Mairiga,869,1
258810957658900,Adamu A. Babale Makera,Adamu A. Babale Makera,793,4
106064468251927,Community Initiatives to Promote Peace,ARDA DCI,609,1
1089641091059109,Hon. Kelechi Nwogu,Fabia Benibo,600,1
103018869332378,BantuPage,Ikechukwu Orji,600,2
1387963034623606,Senator Magnus Ngei Abe,Tamar Forteta,568,1
110412275223352,Bago Media Centre,Bago Media Centre,550,1
108820175107975,Barr. Peremobowei Gita Campaign Organization,Moses Oyinkuro,540,1
112268064929703,Mailantarki Campaign Organisation 2023,Mailantarki Campaign Organisation 2023,530,1
1259858270808148,Abdullahi Adamu Misilli,Abdullahi Adamu Misilli,493,1
103056309161921,Meksmedia,Meksmedia,490,1
605599926578140,Distinguished Senator Yakubu Oseni Media Crew,Hamzat Amoto Muhammedjamiu,485,1
995851833909466,Umar Gombe.,These ads ran without a disclaimer,479,1
109035224042637,Emmanuel Inyang,Afangi,461,1
423670114403144,Trending in China,These ads ran without a disclaimer,461,1
258237094650339,Voice Of More,Adeosun Abdulwahab Adebowale,461,1
111421748551708,LegitAuthority,These ads ran without a disclaimer,458,1
101473435929832,Fr. Alia New Media Centre,Fr. Alia New Media Centre,421,2
113891508248179,Chi market place,Chinemere Okoro Wilfred,399,1
115798340116713,Ogouniquetv,Ogouniquetv,342,1
108826884046957,Alex Sandvoss art,These ads ran without a disclaimer,322,1
101127939548795,atharrysproperties,These ads ran without a disclaimer,319,1
2249254108728941,Alh. Yahaya Barambu Project,Alh. Yahaya Barambu Project,294,1
102583598812487,Talk_Odoziani,David Adebayo Ajifolokun,274,1
103584535985222,MåyørØf ÖñdõStåtë,These ads ran without a disclaimer,273,1
111695407827510,Barr Edafe Emakpor,Peace Udoka Ndobu,269,2
112070418220158,crystal_homes_and_comfort,These ads ran without a disclaimer,256,1
100544218275373,Abdul Techbyte Global Resources Ltd,These ads ran without a disclaimer,190,1
102458909040981,CSCEC in Central and West Africa,These ads ran without a disclaimer,152,1
195799657105195,SEGi University & Colleges,These ads ran without a disclaimer,≤100,1
113646683802428,alabama_soft,These ads ran without a disclaimer,≤100,1
205279466743027,Lux Terra Leadership Foundation,Lux Terra Leadership Foundation,≤100,1
106882931777772,Word Transformation Church,These ads ran without a disclaimer,≤100,1
107382667861796,"Delta State University, Abraka",These ads ran without a disclaimer,≤100,1
104305868562887,Skyzii,These ads ran without a disclaimer,≤100,1
100272015950927,Felix Fanta Finson,These ads ran without a disclaimer,≤100,1
104238252286926,Nwankwo Promise Chibuzo,Mboo Augustine Uchenna,≤100,2
112864704981582,mo__decor,These ads ran without a disclaimer,≤100,1
105705484329078,Overhplus properties,These ads ran without a disclaimer,≤100,1
108594858031842,UrahTv,UrahTv,≤100,1
