Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
102329728050606,Yes23,Yes23,5070,81
334563333634959,Australian Government Department of Education,Australian Government Department of Education,4976,8
532962446729390,Australian Families,Department of Social Services,4789,49
110627367235865,Australian Government,Australian Government,4691,25
299753643444311,AEC,Australian Electoral Commission,3856,22
101589645013040,Thrive by Five,Thrive By Five,3541,21
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,2918,421
171208803080734,Simon Birmingham,Simon Birmingham,2698,12
108695110952294,Greens MPs,Greens MPs,2576,24
225761522187219,Turning Point Australia,Turning Point Australia Pty Ltd,1760,71
266250683397747,Queensland Treasury,Queensland Treasury,1654,99
182564410468,Australia for UNHCR,Australia for UNHCR,1636,92
1622506634677043,Senator Jacinta Nampijinpa Price,Jacinta Nampijinpa Price,1538,24
233539463360143,Mining & Energy Union,CFMEU Mining & Energy,1512,12
494820897261439,Bank Australia,Bank Australia,1473,74
160054227468,World Vision Australia,World Vision Australia,1342,12
174666115898903,Jerome Laxale MP,Jerome Laxale,1264,16
1776727752614025,Glencore,Glencore Australia,1247,12
104180525925926,Fair Australia,Advance Australia,1196,32
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),1167,51
125686330922725,Western Power,Western Power Corporation,1122,4
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,1016,12
129819533748295,Andrew Leigh MP,Andrew Leigh MP,965,5
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,962,36
89794331215,Oxfam,Oxfam Australia,961,73
1621692424754301,Minderoo Foundation,Minderoo Foundation,946,2
105140971475089,Chuffed.org - Australia,Chuffed.org,938,3
350996037887,Beyond Zero Emissions,Beyond Zero Emissions,905,12
92824008332,Plan International Australia,Plan International Australia,905,26
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,859,12
191570179167,Catherine Hamlin Fistula Foundation,Catherine Hamlin Fistula Foundation,839,36
161854162881,Greenfleet,Greenfleet,826,57
362805317148988,Keith Pitt,Keith Pitt,811,6
256684855281573,James Stevens MP,James Stevens MP,806,15
107492935010781,Kylea Tink for North Sydney,Kylea Tink,785,7
117806591312470,Not Enough,Advance Australia,765,18
191414167860517,David Littleproud MP,David Littleproud MP,739,26
103259978010848,SA Government,South Australian Government,728,21
49453745631,Amnesty International Australia,Amnesty International Australia,673,30
119271104477423,Save Your Local Pharmacy,The Pharmacy Guild of Australia,629,8
666041500505740,IBAC Victoria's Independent Broad-based Anti-corruption Commission,IBAC,591,1
8422338499,The Wilderness Society,The Wilderness Society,576,36
423722634317667,Scott Buchholz MP,Scott Buchholz MP,562,6
2094721964134949,Senator Paul Scarr,Senator Paul Scarr,559,1
90728602000,Greening Australia,Greening Australia,539,16
101791315693,Destiny Rescue,Destiny Rescue,535,10
536780606335962,Michelle Landry,Michelle Landry,515,5
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,509,29
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,492,2
