Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
196599783696918,Efrain Alegre,Efrain Alegre,1502129,17
102963512483270,PyElige,PY Elige,758594,6
241512319274531,Sixto Pereira,Sixto Pereira,614276,3
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,571010,10
325540631525675,En La Tecla,En la Tecla,403365,4
102917519228790,Bruno Defelippe,Bruno Defelippe,376650,16
153958777947957,Paulo Reichardt,Paulo Reichardt,371372,3
103771265752808,Vysokolán,Stephan Vysokolán,263543,1
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,244876,5
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,230340,11
105796025619350,Tati Giménez Diputado 2023,Tati Giménez Diputado 2023,226940,3
102266292553995,Sucia Política,Diego Ricardo Ramírez,205136,2
1408670452551206,Rodrigo Gamarra,Rodrigo Daniel Gamarra Krayacich,170685,2
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,127337,5
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,122931,3
943824938962084,Luis Fernando,Luis Fernando,117211,8
1468570519872644,Santiago Peña,PRANA SA,111640,1
1151984808290856,Hugo Portillo,Hugo Portillo,98532,5
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,95206,3
102804492578710,Legalmente Hablando,Nueva Tecno,82155,3
517426394969535,Ricardo Canese,Ricardo Canese,81345,2
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,79495,1
103759862278474,Victor Miranda Py,Clicnovo,77306,2
103373961784268,Giani Ramírez,Giani Ramírez,76041,2
110213485203305,Celso Ynsaurralde,Celso Ynsaurralde,71583,3
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,68868,3
118890043360348,Pedro Santa Cruz,Pedro Arthuro Santa Cruz Insaurralde,63481,3
1591680444424785,Bruno Masi,These ads ran without a disclaimer,59902,1
108232338616875,María Stela Invernizzi,Alejandro David Fernandez Silva,59078,1
102467002671611,Jorge Heisecke,Jorge Heisecke,58097,2
111967891694362,Osmar Ferreira,IMAGEN DE GOBIERNO,56041,2
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,51684,1
106721948731693,Prof. Aldo Centurión López,Prof. Aldo Centurión López,50293,1
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,50000,1
110042318505775,Zenaida tú Senadora,Zenaida tú Senadora,45735,6
