Location name,Amount spent (BRL)
Acre (state),486
Alagoas,1902
Amapá,623
Amazonas,2413
Bahia,8791
Ceará,7760
Espírito Santo,3927
Federal District,2443
Goiás,4825
Maranhão,3433
Mato Grosso,3169
Mato Grosso do Sul,1986
Minas Gerais,14506
Paraná,7278
Paraíba,2635
Pará,4757
Pernambuco,5105
Piauí,1801
Rio Grande do Norte,2755
Rio Grande do Sul,6889
Rio de Janeiro (state),13509
Rondônia,1066
Roraima,581
Santa Catarina,6798
Sergipe,1368
São Paulo (state),39228
Tocantins,664
Unknown,1447
