Location name,Amount spent (EUR)
Aveiro District,150
Azores,≤100
Beja District,≤100
Braga District,202
Braganca,≤100
Castelo Branco District,≤100
Coimbra District,109
Faro District,128
Guarda District,≤100
Leiria District,121
Lisbon District,694
Madeira,≤100
Portalegre District,≤100
Porto District,466
Santarém District,101
Setúbal District,244
Unknown,≤100
Viana do Castelo District,≤100
Vila Real District,≤100
Viseu District,≤100
Évora District,≤100
