Location name,Amount spent (VEF)
Amazonas,≤100
Anzoátegui,1257496
Apure,501950
Aragua,1272378
Barinas,501950
Bolívar (state),1502925
Capital District,4628018
Carabobo,1909633
Cojedes,267538
Delta Amacuro,≤100
Falcón,778024
Guárico,750975
Lara,2466565
Miranda (state),3657072
Monagas,705499
Mérida,769453
Nueva Esparta,2243530
Portuguesa,750975
Sucre,750975
Trujillo,501950
Táchira,1001950
Vargas,318504
Yaracuy,751950
Zulia,5982742
