Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,2257720,70
107473468922571,Es hora de levantarse,Es Hora de Levantarse,1359749,11
100686031576569,Primero la gente,Secretaría de Medios y Comunicación Pública,508535,26
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,378376,56
107133328949122,100KM x El Futuro,100KM x El Futuro,178933,6
191138187655299,Municipalidad de Quilmes,Municipalidad de Quilmes,154089,35
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,107789,4
168941069944763,Martin Maquieyra,Pro La Pampa,79143,20
174970176018,Horacio Rodríguez Larreta,PRO Ciudad de Buenos Aires,75917,14
641948702550925,Catamarca Gobierno,Gobierno de Catamarca,51015,14
363825283650115,Vicente López,Vicente López,49268,14
622853724492420,Federico Otermín,Frente de Todos Lomas,43764,1
104377591978898,Compacto Córdoba,Compacto Córdoba,41336,2
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,41221,33
107862828349752,Tiempo de Córdoba,Tiempo de Córdoba,38356,12
104646448661838,La Pampa Ahora,La Pampa Ahora,37653,24
459777610743664,Ariel Sujarchuk,HAY ALTERNATIVA PARA EL CAMBIO EN ESCOBAR - HACE,35561,13
103729412624985,Nueva Pampa,Nueva Pampa,32133,31
105166715290140,Momento Uno,Momento Uno,32077,2
932158520193023,Municipalidad de José C. Paz,Municipio de José Clemente Paz,31836,19
101185599412309,Marcos para Neuquén,Marcos para Neuquen,31297,15
109612858472866,FM Capital,Radio la capital,29530,1
171330806277312,Diego Santilli,Instituto República,27075,17
327490147360219,Martín Berhongaray,Martín Berhongaray,26672,79
499141756879767,Federico Achával,De Tu Lado Siempre,25955,9
141472172555994,Sole Martinez,Vicente López,24021,5
429298067264790,Sergio Ziliotto,Partido Justicialista Distrito La Pampa,22413,14
107756622140473,El Litoral Web,El Litoral Web,21475,6
107158018902593,Patagonia 24,Patagonia 24,21126,2
652162468224695,Juan Negri,Juan Negri,20934,8
101996084777901,Mariela Belski,Mariela Belski,19611,19
103088924366000,Noticias d,Noticias d,19391,73
101446999301893,Política Central,politica central,18508,2
112200072188893,Eduardo Cáceres,Eduardo Cáceres,18481,5
543624772318229,Diego Valenzuela,Diego Valenzuela,18022,1
104195999244021,Primero La Pampa,Primero La Pampa,17478,44
115649862149219,Francisco Lo Presti,Francisco Nicolas Lo Presti,16763,3
103740369249125,El Provinciano,El Provinciano,15574,4
112495102121367,Gobierno de la Provincia de Buenos Aires,Gobierno de la Provincia de Buenos Aires,13858,1
107796462136638,La República Noticias,La República Noticias,13443,8
101338992806651,La Plata Despierta,La Plata Despierta,12867,1
1547396068885036,Ushuaia Municipalidad,Ushuaia Municipalidad,12751,10
109287948479430,Diario 9️⃣,diario 9,12462,1
106683794885574,Andrés Petrillo,Andres Petrillo,12313,1
459777610743664,Ariel Sujarchuk,Ariel Sujarchuk,11905,4
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,11624,7
862393870465260,Fabian Martin,Fabian Martin Intendente,11589,2
104726201267494,Legislatura de Neuquén,Legislatura de Neuquén,11347,3
680986725302906,Roberto Mirabella,Hacemos Santa Fe,11156,2
624986924234661,Gustavo Bordet,Partido Justicialista Entre Ríos,10152,8
782697941744883,Catamarca Capital,Catamarca Capital,9666,14
427271967380241,Lucas Delfino,Juntos,9575,4
480129710135,Municipio de Tigre,Municipalidad de Tigre,9450,26
726998547382753,Martin Tetaz,Martín Tetaz,9316,2
1688491141369349,Gobierno de la Provincia de La Pampa,Gobierno de la Pampa,9311,4
109351389090584,Sergio Urribarri,Sergio Urribarri,9308,2
155326881225340,Cristian Ritondo,Hablen de a uno,9064,3
755993527765325,Franco Aranda,Franco Aranda,8981,10
110276628358382,El Autónomo,El Autónomo,8638,6
