Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
113432613540693,وزارة الصحة والسكان المصرية,وزارة الصحة والسكان المصرية,51506,172
798673866859390,ETC TV,ETC TV,3829,44
323588103454,منظمة العفو الدولية,These ads ran without a disclaimer,3378,1
384511478794856,Thndr ثاندر,These ads ran without a disclaimer,2538,5
109656438648399,RT Arabic روسيا اليوم - مصر,RT Arabic روسيا اليوم - مصر,1307,3
181524565276709,الهلال الأحمر المصري - Egyptian Red Crescent,الهلال الأحمر المصري - Egyptian Red Crescent,796,7
112955485159674,مدحت الكمار ــ Medhat Al.Kammar,مدحت محمد عطية الكمار,777,2
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,745,6
1480252372233398,سامح عاشور Sameh ashour,سامح عاشور Sameh ashour,713,1
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,663,2
192320965049184,الإعلامية نيفين منصور,الإعلامية نيفين منصور,657,4
117690156743688,النائب حافظ عمران,النائب حافظ عمران,597,8
101009088774421,حزب حماة الوطن,حزب حماة الوطن,507,9
100369079577438,نقابة المحامين المصرية,نقابة المحامين المصرية,456,5
110877857406073,المهندس حسام لبن,المهندس حسام لبن,444,4
111601691526415,The Legacy Investments,These ads ran without a disclaimer,439,2
308088503057656,النائب محمود عصام,النائب محمود عصام,414,3
103395314662888,حزب الشعب الجمهوري - مصر,حزب الشعب الجمهوري - مصر,391,1
104570177893410,أحمد علي الألفي,أحمد علي الألفي,343,1
102806525317449,Delta Landmark,Delta Landmark,307,3
597990847030734,Narrative Summit,Narrative Summit,254,2
317494702391921,معهد راية العالى للإدارة والتجارة الخارجية,These ads ran without a disclaimer,251,1
535371883202755,Freddy Elbaiady  صفحة فريدي البياضي,smc egypt,245,1
105096455624550,Tamer abdelhamid - تامر عبد الحميد,Tamer abdelhamid - تامر عبد الحميد,230,3
900337800058784,برنامج الو مكملين,These ads ran without a disclaimer,221,2
199703440927711,Print Shop,These ads ran without a disclaimer,214,1
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,205,1
1893490664230591,Eng/Ahmed Essam Eldin,Eng/Ahmed Essam Eldin,194,2
102752291431181,المهندس حازم الجندي - Hazem ElGendy,المهندس حازم الجندي - Hazem ElGendy,185,2
185343588755360,متصدقش,These ads ran without a disclaimer,184,2
1916894871881712,يونس عبدالرازق - Younes abdelrazek,يونس عبدالرازق - Younes abdelrazek,179,2
1632636017007559,Mohamed Mostafa Elsallab محمد مصطفي السلاب,Mohamed Mostafa Elsallab محمد مصطفي السلاب,169,3
743199805779919,الموقف المصري,These ads ran without a disclaimer,155,2
103086629281243,محمد الشنراوي,محمد الشنراوي,153,1
354968941204659,الدكتور أيمن أبو العلا عضو مجلس النواب,الدكتور أيمن أبو العلا عضو مجلس النواب,138,4
118992379972310,Fatmah Selim - فاطمة سليم,Fatmah Selim - فاطمة سليم,127,3
104492415746427,Propagamda-بروباجامدة,These ads ran without a disclaimer,125,1
666470146818916,مؤسسة جبر القلوب - GabrAlqulub,مؤسسة جبر القلوب - GabrAlqulub,117,1
270848276809900,حزب مستقبل وطن - أمانة الدقهلية,حزب مستقبل وطن - أمانة الدقهلية,110,2
109093158038193,Mohamed El Manzalawi - محمد المنزلاوي,Mohamed El Manzalawi - محمد المنزلاوي,108,2
103291013528894,Dr.Mokhtar Gomaa,Dr.Mokhtar Gomaa,≤100,1
109007530967790,Mohamed Hussein ElHamamy  - النائب محمد حسين الحمامى,Mohamed Hussein ElHamamy  - النائب محمد حسين الحمامى,≤100,1
105872082337085,النائب أحمد عبدالجواد,النائب أحمد عبدالجواد,≤100,1
1934139156895621,د.خالد قنديل Dr.Khaled Kandel,د.خالد قنديل Dr.Khaled Kandel,≤100,1
101586878327765,Hassanein Tawfiq - حسانين توفيق,Hassanein Tawfiq - حسانين توفيق,≤100,2
118932207798163,Rehab Eltehewy - رحاب التحيوي,Rehab Eltehewy - رحاب التحيوي,≤100,3
411196179054399,السديمي في اللغة العربية للمرحلة الثانوية,These ads ran without a disclaimer,≤100,1
218262965439925,Almohandes laser store,These ads ran without a disclaimer,≤100,1
111110901495620,Akram Salam - أكرم سلام,These ads ran without a disclaimer,≤100,3
108409335277968,سنتر جراند اوزون المعادي,سنتر جراند اوزون المعادي,≤100,10
140169219384508,Shopping From Amazon to Egypt,These ads ran without a disclaimer,≤100,1
103563626109746,EG Journal - إيجى جورنال,EG Journal - إيجى جورنال,≤100,1
105153282416964,ألَعٌمًدٍهّ,These ads ran without a disclaimer,≤100,1
100473238262224,Energy News - أخبار البترول والطاقة,These ads ran without a disclaimer,≤100,1
102765221685871,كشف فساد مجلس اداره قريه ذهبيه,كشف فساد مجلس اداره قريه ذهبيه,≤100,1
1497358260581583,النائب عبدالوهاب خليل,النائب عبدالوهاب خليل,≤100,2
414432332444572,Sameh ELShimy - النائب/سامح الشيمي,Sameh ELShimy - النائب/سامح الشيمي,≤100,2
532134937722830,النائبة أميرة بهاء الدين أبو شقة,النائبة أميرة بهاء الدين أبو شقة,≤100,1
111086937788265,موقع تحيا مصر - Tahiamasr News,موقع تحيا مصر - Tahiamasr News,≤100,1
104421931606476,النائب أحمد دياب,النائب أحمد دياب,≤100,3
249311655141261,Hala Abou Elsaad - هالة ابو السعد,Hala Abou Elsaad - هالة ابو السعد,≤100,2
106599692395048,الشيخ الدكتور ادريس المغربي لجلب الحبيب ورد المطلقه وزواج العانس,These ads ran without a disclaimer,≤100,1
101248379544698,حزب صوت الشعب - الأمانة العامة,Command,≤100,1
595025640685644,النائبة شيرين عبد العزيز - Sherin abdelaziz,النائبة شيرين عبد العزيز - Sherin abdelaziz,≤100,1
417134465765998,عمرو حسين هندي,عمرو حسين هندي,≤100,3
103593949037015,Pambis Kyritsis,These ads ran without a disclaimer,≤100,2
107096734501088,النائبة منى عمر عضو مجلس النواب,النائبة منى عمر عضو مجلس النواب,≤100,1
641414132631528,الساخر الكبير محمود السعدني,These ads ran without a disclaimer,≤100,1
109172522267272,elwazeersalma,These ads ran without a disclaimer,≤100,1
113116788282087,عبد الغفار,These ads ran without a disclaimer,≤100,1
