Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
100132752831088,Natalia López Fuentes,Natalia López Fuentes,2001549,19
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,1818597,16
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,1488061,12
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,1180503,12
195575853964886,Rodrigo Lara Restrepo,Movimiento Ciudadano Lara por Bogotá,1068944,21
162949777243451,Andrés Julián,Andrés Julián Rendon,1045606,10
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro Torres,771287,16
251292808253299,Canadian College,Canadian College,607815,21
100364727989389,Said Bitar,Said Bitar,595757,13
446035012834131,Tata Hernández,Tata Hernández,511481,4
264104919248,Alcaldía Distrital de Barranquilla,Alcaldía Distrital de Barranquilla,501036,4
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro,491712,153
812165288875574,Jaime Pumarejo,Toro Digital 1972,460173,3
266563730155332,Juan Diego Gomez Jimenez,Juan Diego Gomez Jimenez,431548,1
256488875025665,Juan Bocanegra,Juan Bocanegra,404778,5
112155252163421,Sebastián López V.,Sebastián López V.,377749,4
107269324429951,Víctor Ramos,Víctor Ramos,364585,224
1649204585296525,Juan David Valderrama,Juan David Valderrama,353586,12
281475481867946,Jaime Raul Salamanca,Jaime Raul Salamanca,318485,2
1589652347763879,Aquileo Medina A,Aquileo Medina A,314027,5
1059459884138781,Mauricio Tobón Franco.,Minuto 30 S.A.S.,289880,2
102383079246422,Paulo Gómez,Paulo Gómez,269776,4
230741350353405,Alcaldía de Rionegro,Alcaldía de Rionegro,267204,3
105788042199348,James Urrego,James Urrego,259838,18
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,257768,5
437554710309705,Jesús Sepúlveda Bermonth / Concejal de Cúcuta 2021-2023,Jesús Sepúlveda Bermonth / Concejal de Cúcuta 2021-2023,253808,10
100397975380528,Amigos de Dumek,Amigos de Dumek,250124,5
100240736764836,Alcaldía de Palmira,Alcaldía de Palmira,245712,20
454396071316750,Mauricio Salazar,Mauricio Salazar,245241,3
