Location name,Amount spent (BRL)
Acre (state),920
Alagoas,2378
Amapá,537
Amazonas,3969
Bahia,35728
Ceará,6979
Espírito Santo,2276
Federal District,4178
Goiás,5499
Maranhão,4621
Mato Grosso,5020
Mato Grosso do Sul,3497
Minas Gerais,18203
Paraná,12179
Paraíba,3337
Pará,4359
Pernambuco,7510
Piauí,2859
Rio Grande do Norte,3139
Rio Grande do Sul,15324
Rio de Janeiro (state),13752
Rondônia,2466
Roraima,699
Santa Catarina,11448
Sergipe,1993
São Paulo (state),43370
Tocantins,1483
Unknown,≤100
