Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,34393,176
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,19816,3
693907914395620,良杯製所 Oolab,良杯製所 Oolab,16208,9
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),10949,37
820612794778213,渣打銀行 Taiwan,渣打國際商業銀行,8386,6
106801464127093,目目非營利 MUVE NPO,目目非營利,6536,10
124473380937123,勵馨基金會 The Garden of Hope Foundation,勵馨基金會 The Garden of Hope Foundation,4604,2
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,4199,15
177161918975981,基督教芥菜種會,基督教芥菜種會,4150,29
1921016244677218,國際橋牌社 Island Nation,國際橋牌社 Island Nation,3360,4
127628276929,天下雜誌,天下雜誌,3311,30
211730475524462,大陸委員會,大陸委員會,2774,7
300320033502806,立法委員林為洲,為洲 林,2768,3
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,2735,48
248954465174600,TOYOTA Taiwan,TOYOTA Taiwan,2452,3
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,2395,4
151776788178402,TechOrange 科技報橘,流線傳媒股份有限公司,2183,18
1537741526464370,桃園市議長邱奕勝,奕勝 邱,2158,6
285691048228640,新北市議員 劉哲彰,怡文 王,1944,4
219315794887869,聯合報,聯合報股份有限公司,1924,6
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,1842,1
110699089014688,三立新聞,三立新聞,1838,5
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,1824,28
185265471538397,余宛如,余宛如,1816,3
335544036485779,經濟部,經濟部,1805,1
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,1546,3
246324992373019,傅崐萁,Evonne Hu,1458,1
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,1458,25
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,1287,4
1680942122167263,Schneider Electric,品瑄 黃,1208,4
296199430542790,何志偉,志偉 何,1199,2
189061482332,張嘉郡,嘉郡張,1159,6
199044740213961,為台灣而教 Teach For Taiwan - TFT,Teach For Taiwan 為台灣而教,1147,2
111334712256714,勇媽阿惠 - 黃敏惠,勇媽阿惠 - 黃敏惠,1122,4
103219708815173,蕭立妍,Li Yen Hsiao,1051,2
218662974825481,王惠美,王惠美,1035,1
270160693493914,孫立人將軍官邸,These ads ran without a disclaimer,1007,2
108696572024879,民視佮你講（Bîn-sī kah lí kóng）,民視新聞,1002,5
547129002067069,杜文中,杜文中,893,1
390569611008641,願景工程基金會 Vision Project,願景工程基金會,890,25
101896272489490,調查員皮爾森,皮爾森數據Pearson Data,869,8
235679595900,民視新聞,民視新聞,847,7
104690535860982,楊永明,永明楊,827,2
132727540081371,立法委員賴惠員,立法委員賴惠員,802,2
