Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
120370174702378,Magyarország Kormánya,Magyarország Kormánya,428826,1
109637397268775,Nyugati Pályán,Splendidea Communications Kft,221194,10
294815374340858,Donáth Anna,Momentum Mozgalom,159202,28
191461774219575,hirado.hu,hirado.hu,111253,30
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,92797,9
543788999005363,ORIGO,Mediaworks Hungary Zrt.,87467,12
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,77076,10
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,53558,20
1534911313439123,Ripost,Ripost,52324,9
594088897289853,Alapjogokért Központ,Alapjogokért Központ,42168,12
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,41904,6
134446106628218,Dehir.hu,Dehir.hu,40270,2
248172631940,Mandiner,Mediaworks Hungary Zrt.,38595,8
178362315106,European Parliament,European Parliament,35996,6
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,33015,5
116609705085092,BP18,BP18,32491,4
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,28380,72
100299381703981,Ps TV,PestiSrácok.hu,23389,4
131283758531,HVG,HVG Kiadó ZRt.,21942,12
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,20661,4
592204747588011,Momentum Mozgalom,Momentum Mozgalom,19909,3
1461534750733248,Schmuck Erzsébet,LMP - Lehet Más a Politika,19608,1
1493071807593698,Papp László,Papp László,19000,1
103535901965121,Európához Tartozunk Egyesület,Európához Tartozunk Egyesület,17191,2
108346693873484,Győrffy Balázs,Balazs Gyorffy,15708,3
851784814892644,Simicskó István,KDNP frakció,15617,2
1869511526651884,Zsigmond Barna Pál,Fidesz,12966,8
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,12343,5
376436808069,Eventim - Ticket Express Hungary,TEX Hungary Kft.,12303,1
113684438795574,Párbeszéd Magyarországért,Párbeszéd Magyarországért,10605,6
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,10101,3
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,9885,10
2309737912651039,Péterffy Attila,Péterffy Attila,9882,3
237088069704442,Kósa Ádám,"Adam Kosa, Member of the European Parliament",9554,1
167604093409160,Promenad24,Dél-alföldi Média Centrum Kft.,9325,2
1215492498464496,Angyal Károly,Angyal Károly Tibor,8579,6
132593883577930,Dr. Keresztes László Lóránt,LMP - Magyarország Zöld Pártja,8274,1
393679827916885,TV18,Városgazda18,8095,1
408924035951553,Körforrás,Körforrás,8092,16
221761091331222,Danube Institute,Danube Institute,7714,8
1880809845328535,Dobrev Klára,Demokratikus Koalíció,7533,2
102426795954406,Nobilis Márton,Nobilis Márton,7151,13
135049793193159,IH Rendezvényközpont,Green Team Event & Marketing Kft.,7051,7
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,7041,2
108248022589754,Bosch Magyarország,Bosch Magyarország,6896,4
108146417329613,D2030,Debrecen Megyei Jogú Város Önkormányzata,6864,1
197203437879379,Szaniszló Sándor,Szaniszló Sándor,6189,3
104422884430743,Kiss Norbi,Kiss Norbert,5905,1
1627127484170228,NHC24,Mediaworks Hungary Zrt.,5783,2
537817739693723,Brain Bar,Brain Bar,5702,7
129255963785124,Heol.hu,Heol.hu,5601,2
184922004946258,Horváth Csaba,Budapest Főváros XIV. Kerület Zugló Önkormányzata,5594,3
125953004085398,Kemma.hu,Kemma.hu,5452,2
76748198685,Budapest Pride,Budapest Pride,5392,7
103478164920832,Rubicon Intézet,Rubicon Intézet,5282,11
211156277497,WWF Hungary,WWF Hungary,5249,22
451844608304228,Metropol,Metropol,5043,4
2552532618151148,Újpesti Hírek,Újpesti Hírek,4938,1
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,4790,31
268042136672212,Századvég,Századvég Közéleti Tudásközpont Alapítvány,4778,1
1239893846155692,Tompos Márton,Momentum Mozgalom,4553,1
115295915203476,Európa Pont,Európai Bizottság Magyarországi Képviselete,4548,3
103141961544400,Future of Debrecen,Future of Debrecen Egyesület,4222,7
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,4184,3
345496092135627,Hír TV,Mediaworks Hungary Zrt.,4179,2
149061108240,Kocsis Máté,Fidesz frakció,4139,1
1237616006358749,Kékes Online,Kékes Online,4061,6
203158929827,Beol.hu Békés vármegyei online,Mediaworks Hungary Zrt.,3970,2
510078013063912,Rózsa László Péter,Rózsa László Péter,3967,4
308871671705,BAON Bács-Kiskun vármegyei Online,Mediaworks Hungary Zrt.,3958,2
100905288315705,Jelen hetilap,Liberty Press Kft.,3934,1
135889536506991,Design Terminal,Design Terminal Nonprofit Kft.,3779,2
100452852734271,Startlap - Vásárlás tippek,Central Médiacsoport Zrt.,3749,3
320986996098,zaol.hu,Mediaworks Hungary Zrt.,3705,2
206829842043,Rétvári Bence,Rétvári Bence,3635,8
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,3612,5
134324809941862,Szoljon.hu,Mediaworks Hungary Zrt.,3565,2
113028273433856,Budafok-Tétény / Közösségre kapcsolva,Közösségre kapcsolva 22,3532,3
215294731905234,Szentendre Hivatalos Oldala,Szentendre Város Önkormányzat,3441,1
142116653162328,Márki-Zay Péter,Márki-Zay Péter,3439,2
258636010813346,Delmagyar.hu,Mediaworks Hungary Zrt.,3381,2
105759890814235,Momentum Dunakeszi és Fót,Momentum Mozgalom,3298,1
14792493292,Magyar Kétfarkú Kutya Párt,Magyar Kétfarkú Kutya Párt,3292,3
581800425838191,Scruton,Scruton,3273,3
296310837699,vaol.hu,Mediaworks Hungary Zrt.,3262,2
162344823835042,atlatszo.hu,Átlátszónet Alapítvány,3186,2
160935777365,bama.hu - a baranyai hírportál,bama.hu - a baranya megyei hírportál,3081,2
506244332746545,TEOL.hu,TEOL.hu,3077,2
113043410066839,Momentum Zala,Momentum Mozgalom,3006,2
176736266308423,Kiss László,Kiss László,3000,1
520804294719829,Trippon Norbert,Dr. Trippon Norbert,2998,1
101897961290159,Momentum XVIII. kerület,Momentum Mozgalom,2997,1
116905388345518,veol.hu,Mediaworks Hungary Zrt.,2997,2
326763130286,Borsod Online,Mediaworks Hungary Zrt.,2959,2
147633001941737,kisalfold.hu,kisalfold.hu,2953,2
276554411147,Szabolcs Online,Mediaworks Hungary Zrt.,2924,2
109565208474856,Startlap - Utazás tippek,Central Médiacsoport Zrt.,2888,2
122922027734811,feol.hu,Mediaworks Hungary Zrt.,2865,2
172936669443469,Dunaújvárosi Hírlap - duol.hu,Dunaújvárosi Hírlap - duol.hu,2857,2
888602817819334,Apolló Mozi,Apolló Mozi,2837,1
189020783523,Mathias Corvinus Collegium - MCC,Mathias Corvinus Collegium Alapítvány,2811,2
107885967229027,Momentum Miskolc,Momentum Mozgalom,2780,1
1148799761827016,Ulpius Baráti Kör,These ads ran without a disclaimer,2765,1
161746613987047,Állampolgári Bizottság az Emberi Jogokért,Állampolgári Bizottság az Emberi Jogokért,2684,4
519279158277826,Szülői Hang,Szülői Hang,2617,5
