Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,65525,207
102804852394175,Gran Saga：格蘭騎士團,These ads ran without a disclaimer,31067,1
286487218798,遠見雜誌,遠見雜誌,18934,16
105864701769057,瑞馳智庫學院,瑞馳智庫股份有限公司,15202,6
343347583411734,歡樂大東家,These ads ran without a disclaimer,15164,5
693907914395620,良杯製所 Oolab,良杯製所 Oolab,12153,6
246517878713911,劉家昌,勇勳沈,9624,1
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,9187,16
1413658198866930,柯建銘,柯建銘,8823,1
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,7738,9
106801464127093,目目非營利 MUVE NPO,目目非營利,6385,10
101046209392101,新事貸-新鑫特優經銷商,新事貸-新鑫特優經銷商,5084,2
555403217887724,台灣國際器官移植關懷協會（Taicot）,台灣國際器官移植關懷協會（Taicot）,4903,7
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),4531,29
183807648357072,李俊俋,VillainStudio,3893,1
113021403762187,法律協會-債務協商 更生 清算 -全台服務,傢宇 吳,3350,1
2430390413849261,奕綸有限公司,京昀,3341,8
236329653113740,台灣玩具圖書館,台灣玩具圖書館,3085,9
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,2787,48
436843193180529,Unipapa,Unipapa,2748,15
110699089014688,三立新聞,三立新聞,2547,6
1436850183290438,One-Forty,One-Forty,2493,11
220168461484157,全統運動報名網,全統運動報名網,2484,9
102137082711314,民視新聞 TV News,These ads ran without a disclaimer,2222,1
125386714156073,天使心家族社會福利基金會,天使心家族社會福利基金會,2149,19
401843085061,台電電力粉絲團,These ads ran without a disclaimer,2023,2
177161918975981,基督教芥菜種會,基督教芥菜種會,2016,25
127628276929,天下雜誌,天下雜誌,1903,14
860723987295409,黃永昌,黃永昌,1842,1
1537741526464370,桃園市議長邱奕勝,奕勝 邱,1829,4
101324348112899,台灣好鄰居協會,社團法人台灣好鄰居協會,1825,2
1649523455281990,遠山呼喚,遠山呼喚,1766,6
116806840188577,中華民國不動產經營管理協會,中華民國不動產經營管理協會,1516,13
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,1468,14
569626243213799,生鮮時書,生鮮時書,1366,2
197396410423992,國家地理雜誌,These ads ran without a disclaimer,1310,2
796994720374176,鳴人堂,鳴人堂,1199,2
158025223269,今周刊,今周刊,1189,5
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,1173,5
104499778172400,臺灣雷伊漢勒世界公民中心,臺灣雷伊漢勒世界公民中心,1146,11
143501712383911,白雪姬 喫趣玩,These ads ran without a disclaimer,1136,1
224048024739982,段樹文,段樹文,1105,9
200363073753153,彩虹平權大平台,彩虹平權大平台,1084,1
