Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
101546198593710,Dailygabon.com,Dailygabon.com,≤100,9
105649124874323,Lelibrevillois,Lelibrevillois,≤100,11
104646751606436,Bulongu.com,Bulongu.com,≤100,10
280600306172053,La Voix du peuple,La Voix du peuple,≤100,2
2225116774410539,Medias241,Medias241,≤100,11
365112800731445,Gabon Intelligence,Gabon Intelligence,≤100,1
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,≤100,2
395997657147730,صحيفة الشعب اليومية أونلاين بالعربية,These ads ran without a disclaimer,≤100,1
94199711897,Hábitat para la Humanidad,These ads ran without a disclaimer,≤100,1
108535778792153,Evang. Akwaha,These ads ran without a disclaimer,≤100,1
101602292721708,My Dog's Love,These ads ran without a disclaimer,≤100,1
102723762108199,Tsikdem Communication,These ads ran without a disclaimer,≤100,1
100171839654830,One Love Family The Nucleus - DLM,These ads ran without a disclaimer,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
28312410177,World Food Programme,These ads ran without a disclaimer,≤100,3
113084254966376,Eddie Maestas,These ads ran without a disclaimer,≤100,1
102257292713372,Alejandra Morales,These ads ran without a disclaimer,≤100,3
