Location name,Amount spent (USD)
Addu Atoll,≤100
Alif Alif Atoll,≤100
Faafu Atoll,≤100
Gaafu Alif Atoll,≤100
Kaafu Atoll,≤100
Laamu Atoll,≤100
Lhaviyani Atoll,≤100
Noonu Atoll,≤100
