Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
851556338241562,Ayşen Kurt,Ayşen Kurt,3337,5
101490908746353,Zafer Partisi,Zafer Partisi,2124,3
102095934751904,Deva Partisi,Deva Partisi,1817,1
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,1261,4
100964136258105,Erdoğan Çiftcioğlu,Erdoğan Çiftcioğlu,1118,6
191453580768,Yeni Şafak,Piri Medya Anonim Sirketi,982,11
141870402543282,AK Parti,Ak Parti,868,1
1481865401841739,Müge Yıldız Topak,Sinan Karışan,841,5
459314071262613,Zeynettin Aydın,Zeynettin Aydın,754,3
103728271055286,Selçuk Kılıçaslan,Selcuk Kilicaslan,657,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,607,3
103512145794595,İnsanlık İçin,İnsanlık İçin,591,6
108252655310283,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,496,1
100390712964512,Deli Kadın,kurumsal reklam,493,5
106433519384639,Haber7,Haber7,483,18
180404128680446,Dr. Şadi YAZICI,Dr. Şadi YAZICI,445,2
588319621318434,Op.Dr. Mustafa Seven - Samgüdef,Mustafa Seven,419,20
498579987170393,العدسة  The Lens,thelenspost,389,21
225191551573689,Okşan Ulusoy Efe,Okşan Ulusoy Efe,385,2
190217144502606,Av. Sinan Tekin,Sinan Tekin,348,4
101452232253259,Kubilay Çiçek,Kubilay Çiçek,331,16
105376981385020,Referandom,Referandom,308,2
1837681716475411,Vatan Delisi,Vatan Delisi,289,3
215158578510066,Ümit Özdağ,Mehmet Emin Özbey,275,1
575755372513811,Muhittin Böcek,Antalya Büyükşehir Belediyesi,274,7
100665102848993,Gün Gün Kurtuluş,İlker  Tanrıverdi,259,4
280518375356248,Osman Zolan,Osman Zolan,258,1
823788047675556,Call of War,These ads ran without a disclaimer,253,1
107826985478243,Yakup Türkal,Yavuz Türkmen,228,1
104267921764717,Deva Partisi Trabzon İl Başkanlığı,Kubilay Çiçek,218,13
306104152918585,Creamaxi Dijital,Creamaxi Dijital,209,4
219031704851494,SAS (Satın Almayın Sahiplenin),Fırat Yıldız Ahmet,187,6
359173597602930,Muğlim Bağatar,Muğlim Bağatar,186,5
815048841929079,M. Ergün Turan,M. Ergün Turan,182,3
1614212022160759,Fehmi Yağlı,Fehmi Yagli,156,7
463215923715177,Mehmet Yiğiner,Bekir Koyuncu,154,7
786257948380440,Çetin Akın,Çetin Akın,149,1
183754020921,Saadet Partisi,Saadet Partisi,147,1
100516989042507,Balıkesir Posta TV,Ahmet Namlı,146,1
1633804936875233,Ömer GÜNEL,Ömer Günel,145,1
120271314339227,stefansenfout,These ads ran without a disclaimer,140,1
106197277802679,H24,H24,140,5
101136958182226,Kırşehir Haber Vakti,Kırşehir Haber Vakti,135,4
314386289265240,ALİ ZAFER İKSİR,ALİ ZAFER İKSİR,130,2
107924807410702,Samet Bağcı,Samet Bağcı,129,3
106789305232883,وكالة الشرق الأوسط الإخبارية,وكالة الشرق الأوسط الإخبارية,129,13
117239231268267,Levent Ozdemir Seçim Sayfası,Levent Özdemir,128,1
100930021431743,Gazete Kolektif,Ercan Erdal,128,2
511707202180465,Kangal Aşkk'tır,Fırat Yıldız Ahmet,128,6
156563184691505,Av.Orhan Kırcalı,Orhan Kircali,121,2
346006742126033,Bornova Belediyesi,Bornova Belediyesi,119,2
2176700602589333,Dr. Mustafa İduğ,Dr. Mustafa İduğ,114,6
1764577253790486,Mehmet Yılmazer,Mehmet Yılmazer,112,1
167633913392268,Kolejliler,Fırat Yıldız Ahmet,106,5
203313693133528,samsunanaliz.com,samsunanaliz.com,103,2
532775093532626,Yücel Bulut,Yucel Bulut,≤100,1
101315571670453,Webagron Tarımsal İçerik Platformu,Webagron Tarımsal İçerik Platformu,≤100,5
108552928182311,Al Sancak Partisi,Nuri Çelebi,≤100,1
106187277979172,Dijital Gaste,Veysel Karahan,≤100,1
158077404753235,Çanakkale Zafer TV,Fatma Durmaz,≤100,1
158077404753235,Çanakkale Zafer TV,Zafer Durmaz,≤100,1
115200872713381,Muzaffer Bıyık,Darıca Belediyesi,≤100,1
450603291709606,Dava Adamları,Huseyin Rahat,≤100,1
1093516560666635,Asrın Adamları,Huseyin Rahat,≤100,1
1883376938386253,Ebedi Başkomutan Atatürk,Huseyin Rahat,≤100,1
922594934433874,Kulis Özel,Burak Rahat,≤100,1
264018517607219,Mehmet Zeybek,Mehmet Zeybek,≤100,1
101700471513125,Kadir Aydın,Kadir Aydın,≤100,3
108390012832175,Fatih Akkentli,Fatih Akkentli,≤100,3
1380594035550142,Aydınpost,AYDINPOST,≤100,1
171344059591404,Bolu Gündem,Bolu Gündem,≤100,1
413113452433564,Cengiz Gökçel,Cengiz Gökçel,≤100,4
283657205667155,Mustafa Ali Fırtına,Mustafa Ali Firtina,≤100,3
429226354299015,Tek Haber Gazetesi,Basbay Hasan Murat,≤100,2
924417247738396,İsmet Tokdemir,Ismet Tokdemir,≤100,1
100457632875627,Ergin Arslan,Arslan Bilgi Teknolojileri Ltd Şti,≤100,2
115203036969497,Mehmet Yunus Seven,Mehmet Yunus Seven,≤100,2
263437931040366,Süleyman Katırcı,Suleyman Katirci,≤100,1
506107706201274,Antalya Esnaf ve Sanatkarlar Odaları Birliği,Antalya Esnaf ve Sanatkarlar Odaları Birliği,≤100,1
105964802425581,Dr Sabri Metin-İYİ Parti Antalya Milletvekili Aday Adayı,Sabri Metin,≤100,2
224402788401222,Okan Koç,Okan Koc,≤100,1
103693141575878,nVidyo,Birkan Erol,≤100,1
110010815263548,Gerçek Gündem TV,Bülent Özdoğan,≤100,1
1604958276192112,Alper Taban,Alper Taban,≤100,1
