Page ID,Page name,Disclaimer,Amount spent (BSD),Number of ads in Library
137651823623470,Office of the Prime Minister - The Bahamas,The Office of The Prime Minister Bahamas,582,6
114606549484,Philip Brave Davis,The Office of The Prime Minister Bahamas,332,3
223866858074475,This TIME McAlpine,Frederick Antonio Mcalpine,≤100,1
108786101365665,Senator Maxine Seymour,Maxine Valarie Seymour,≤100,2
114186743283123,Australia Express,These ads ran without a disclaimer,≤100,1
479285342097950,AeroTime,These ads ran without a disclaimer,≤100,1
