Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,63833,13
285717455335990,Ministério do Desenvolvimento Social - MDS,These ads ran without a disclaimer,35990,3
171169022896525,Guaraná Antarctica,Ambev,11775,2
104625758942119,Siga Antenado,Siga Antenado,10455,35
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,9369,167
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,5534,62
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,5383,23
111498884648739,Instituto Cultural Vale,Instituto Cultural Vale,5034,5
159103797542,Greenpeace Brasil,Greenpeace Brasil,4841,231
255804437808407,Vale,Vale,4265,7
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",4007,18
112830251033781,Tiger,GRUPO HEINEKEN,3651,1
425215080864180,Pfizer Brasil,Pfizer,2962,2
333720355130,Petrobras,Petrobras,2381,12
152338908863109,William Dornela,William Dornela,2044,86
358687161234,Proteção Animal Mundial,Sociedade Mundial de Proteção Animal - WSPA BRASIL,1784,14
167035830067775,Prefeitura de Canoas,PREFEITURA DE CANOAS,1711,6
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,1674,2
105527742878890,Prefeitura do Recife,Prefeitura do Recife,1386,36
273642106068512,Paulo Alexandre Barbosa,Paulo Alexandre Pereira Barbosa,1231,9
251235795032635,Itamar Borges,Itamar Borges,1164,54
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,1161,11
115931765148387,Assembleia Legislativa de Minas Gerais,Assembleia Legislativa Do Estado De Minas Gerais,1136,15
1211366248899077,Prefeitura de Duque de Caxias,Prefeitura de Duque de Caxias,1134,28
491007197579019,Carlos Brandão,Carlos Brandão,1066,10
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",1036,25
165175370206522,Citi Brasil,Citi Brasil,1008,3
239977579362882,Blue3 Investimentos,Blue3 Investimentos,988,5
155201831260401,Pedro Uczai,Pedro Francisco Uczai,913,12
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,891,22
224021551012451,Gerando Falcões,Gerando Falcões,866,46
330379553673497,Oxfam Brasil,Oxfam Brasil,797,79
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,789,327
163852833738546,Vinicius Camarinha,Vinicius Camarinha,772,49
110106808143124,Siricutico,Siricutico Oficial,764,5
314916388685112,Deputado Val Ceasa,Deputado Val Ceasa,762,3
1686950021551901,Meio,Canal Meio S.A.,759,6
157912844276400,Governo da Bahia,These ads ran without a disclaimer,737,1
201878973201295,Republicanos10,Republicanos10,714,17
441467489336861,Prefeitura de Sinop,Prefeitura Municipal de Sinop,661,17
198849783539777,Buscofem,Buscofem,654,1
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,648,33
102856342511936,ICL Notícias,Instituto Conhecimento Liberta,632,47
101189854802059,Revista Oeste,Revista Oeste,618,9
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,607,4
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,600,28
263563620333111,Eduardo Braga,Carlos Braga,586,3
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,531,4
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heráclito Queiroz,523,5
104498669210628,Gustavo Rodrigenes,Assinatura Direito,509,31
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,509,11
432332470192505,Verônica Lima,Verônica dos Santos Lima,490,3
301774903545521,Brasil Paralelo,Brasil Paralelo,478,21
343655492351770,Associação Brasileira de Apoiadores Beneméritos do Teatro Guaíra,Associação Brasileira de Apoiadores Beneméritos do Teatro Guaíra,463,6
224777780881144,Visão Mundial,Visão Mundial,459,11
