Location name,Amount spent (EUR)
Harju County,4588
Hiiu County,≤100
Ida-Viru County,569
Järva County,253
Jõgeva County,197
Lääne County,173
Lääne-Viru County,347
Pärnu County,424
Põlva County,158
Rapla County,222
Saare County,267
Tartu County,1350
Unknown,≤100
Valga County,162
Viljandi County,289
Võru County,243
