Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
141870402543282,AK Parti,Ak Parti,19783,2
319026564921676,Vatan Partisi,Vatan Partisi,18738,7
294889615437,Sinan Oğan,Sinan Oğan,8690,3
510344522371733,Oy ve Ötesi,Oy ve Ötesi,6617,401
158829607558395,Milliyetçi Hareket Partisi (MHP),Milliyetçi Hareket Partisi (MHP),3190,14
804210899660885,Ahmet Katar,Ahmet Katar,2641,9
100910024639566,Ali Babacan,Deva Partisi,2610,2
105282555805690,Semih Gülerer,Semih Gülerer,2554,7
106433519384639,Haber7,Haber7,2427,15
100939478640264,Gazete Oksijen,Gazete Oksijen,1853,2
146234755411446,Mirasımız Derneği,(MİRASIMIZ) Kudüs ve Civarındaki Osmanlı Mirasını Koruma ve Yaşatma Derneği,1794,17
1481865401841739,Müge Yıldız Topak,Muge Yildiz Toprak,1658,2
106062604208124,Süleyman Bozkurt,Süleyman Bozkurt,1632,4
105376981385020,Referandom,Referandom,1598,8
174773480020145,Ömer Bağcı,Ömer Bağcı,1566,6
176400353078432,Yasemi Sarıçiçek,Adem Kalay,1425,4
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,1262,4
364210594061098,Ferhat Aksoy,FERHAT AKSOY,1183,5
1414574845504535,Mimar İbrahim Demir chp adana Milletvekili adayı,Mimar İbrahim Demir chp adana Milletvekili adayı,1048,4
108252655310283,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,1016,2
588319621318434,Op.Dr. Mustafa Seven - Samgüdef,Mustafa Seven,973,16
107621395263001,,Bilge Yılmaz,963,2
101605686227473,,Hakan Kuşçuoğlu,928,2
101412759569893,ozkancakir81,Özkan Çakır,926,10
101905456156003,Nezih Özgenç,Nezih Özgenç,899,9
118447084505267,,Hakan Özışık,895,2
118027934573584,,Ramazan Şerif Fırat,893,3
102095934751904,Deva Partisi,Deva Partisi,878,1
102841632670929,Türkiye Gönüllüleri,Türkiye Gönüllüleri,874,2
1426098380799770,Ethem Işbaşar,Ethem Işbaşar,870,2
100747092360982,ferhatiscimen,Ferhat Işçimen,834,1
547942862323152,Turgut Kararmaz,Ersin Şimşek,809,2
100147956293561,Düzcenin Evladı,Düzcenin Evladı,787,6
461874514331248,Emrah Altıyaprak,Emrah Altıyaprak,759,3
1439683329600228,Ümit Uysal,Ümit Uysal,741,3
105724511499805,Yeniden Refah Partisi,Yeniden Refah Partisi,729,10
121781987495663,,Barkın Minez,691,1
115203036969497,Mehmet Yunus Seven,Mehmet Yunus Seven,683,3
107826985478243,Yakup Türkal,Yavuz Türkmen,663,1
101637409044456,Foot Pain Fix,These ads ran without a disclaimer,661,1
108376020766134,Metin Bolat,Metin Bolat,616,4
100378170842291,Özer ÖZEL,Özer Özel,603,4
112265228460790,Abdullah Yüksel,Abdullah Yüksel,577,2
115811261453837,Selim Akgül Saadet Partisi Ankara 1.Bölge Milletvekili A. Adayı,Fatih Öztürk,572,1
109407151806354,İsmail İnlidere,Ismail Inlidere,560,7
120828130957673,,Ahmet Mıllık,541,10
210636876843,Türkiye Gençlik Birliği (TGB),Türkiye Gençlik Birliği-TGB,535,1
117239231268267,Sözüm Olsun Antalyam,Levent Özdemir,532,2
449237108936779,İsmail Ofluoğlu,İsmail Ofluoğlu,531,2
459314071262613,Zeynettin Aydın,Zeynettin Aydın,530,1
115158148183991,,Melisa Ceylan,505,1
105964802425581,Dr Sabri Metin-İYİ Parti Antalya Milletvekili Aday Adayı,Sabri Metin,494,4
1589554544593671,Vatan Partisi İstanbul,Erol Aslan,493,2
103728271055286,Selçuk Kılıçaslan,Selcuk Kilicaslan,487,1
100209133035593,,Cumhur Yılmaz,478,3
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,474,4
111841058524860,Ahmet ŞAHİN,Rahmi Mete Ay,471,4
120298797674045,Altan Tufan,Altan Tufan,468,6
106187277979172,Dijital Gaste,Veysel Karahan,441,1
162643753879231,Deniz Köken,Deniz Köken,438,4
215158578510066,Ümit Özdağ,Mehmet Emin Özbey,435,1
846515058756252,Bekir HORUZ,Bekir Horuz,424,2
672385916205196,Av.Mücahit Dağdelenoğlu,Av.Mücahit Dağdelenoğlu,416,2
1230877970281928,Yusuf Ziya Öztabak,Yusuf Ziya Öztabak,413,3
111743571824100,Av. Filiz Tuğçe Ayrancı İplikçi,Deniz Guner,411,1
2203382029930264,Erkan Düzenli,Koray Daglar,410,1
113917671638332,Cumhuriyet Halk Partisi Milletvekili Aday Adayı Emre Şahin Köroğlu,Emre Şahin Köroğlu,404,3
107233182319799,Hatice Yıldız,Ramazan Savaş,400,3
130215627883169,Şahin Çubukcu,Şahin Çubukcu,396,3
283345415854103,Necip Topuz,Karataş Belediyesi,388,4
117573651282167,Muhammed Emin Erden,Muhammed Emin Erden,385,8
498108350567415,Nilüfer Deveci,Nilufer Deveci,385,2
141311632555208,Bağımsız Türkiye Partisi,Mehmet Erkul,379,2
770489996352355,Necmettin Çakmak,Necmettin Çakmak,376,1
104482595936455,,Burak Yıldırım,363,1
815048841929079,M. Ergün Turan,M. Ergün Turan,345,6
103364071239790,Kırşehir Kısa Haber,Kırşehir Kısa Haber,338,3
190217144502606,Av. Sinan Tekin,Sinan Tekin,336,4
527189977785529,Yeniden Refah Partisi İzmir İl Başkanlığı,Yeniden Refah Partisi İzmir İl Başkanlığı,334,2
100131859708931,,Mevlüt Kılıç,332,5
200480966638039,Supremacy 1914,These ads ran without a disclaimer,317,2
117999717907872,,Fikret Hatipoğlu,307,1
106880958798051,bulutemlak_ufukguney,Selahattin Çekiç,299,2
