Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
439345863190331,Brad Bradford,Brad Bradford Campaign,6758,21
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,6705,26
689157954518219,Danielle Smith,United Conservative Party,4237,3
163336718421,PSAC - AFPC,PSAC - AFPC,3739,58
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,3032,49
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,2271,8
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,2173,143
405377872902754,Canada Action,Canada Action,1842,61
1065217483613421,Anthony Lacavera,Anthony Lacavera,1440,1
6319213302,Heart & Stroke,Heart & Stroke,1383,1
154462904588700,Enbridge Gas,Enbridge Gas,1213,91
115835521825983,UNHCR Canada,UNHCR Canada,1186,72
270323369737229,Elections Alberta,Elections Alberta,1108,14
104386908631938,Pathways Alliance,Pathways Alliance,969,8
108635379686,CNIB,CNIB,962,30
227181994008595,CUPE Local 2484 Childcare Workers,CUPE Local 2484 Childcare Workers,937,1
169928686425623,UFCW Local 401,UFCW Local 401,925,18
117109432079,CAMH Foundation,CAMH Foundation,832,45
281999881613,World Vision Canada,World Vision Canada,778,6
167577709932867,Fédération des professionnelles et  professionnels de l'éducation FPPE,Fédération des professionnelles et  professionnels de l'éducation FPPE,732,10
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,719,48
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,699,60
1097840090260804,National Police Federation,National Police Federation,676,107
336963316348550,Ucore Rare Metals Inc.,Ucore Rare Metals Inc.,622,1
269577048182,Stollery Children's Hospital Foundation,Stollery Children's Hospital Foundation,564,60
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,540,12
283487578481273,Énergir,Énergir,535,10
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,524,54
261752512263,Canadian Red Cross,Canadian Red Cross,521,4
177004795666755,Manitoba Government,Manitoba Government,518,14
235872037238940,She Is Indigenous,Les Femmes Michif Otipemisiwak / Women of the Métis Nation,515,136
372498358268,Manitoba NDP Caucus,Manitoba NDP Caucus,501,10
2130035313905321,Miranda Rosin,Miranda Rosin,495,25
101655285390205,Roulons électrique,Roulons électrique,492,9
196322807083503,OECTA - Ontario English Catholic Teachers Association,OECTA - Ontario English Catholic Teachers Association,490,13
1456690611311640,Canadian Health Coalition,Canadian Health Coalition,478,19
182645321760265,Ville de Montréal,Ville de Montréal,454,4
901776976544599,RBC Wealth Management,RBC Wealth Management,421,3
177741812241442,SCFP-Québec,le SCFP,412,13
114849617772737,Care2 Canada,Press Pause Collective,401,17
376006035816016,Storyworth,These ads ran without a disclaimer,394,13
121818350969,AUPE - Alberta Union of Provincial Employees,Alberta Union of Provincial Employees,392,18
1798578616828336,"Indus Development Foundation, Canada",These ads ran without a disclaimer,391,18
510183342342621,Bell MTS,Lavanya Rajaian,386,4
108573293861969,Grain Farmers of Ontario,Grain Farmers of Ontario,384,3
160136850711053,CUPE Ontario,Sonya Yalda,377,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,357,2
106917558391358,Alliance Nouvelles voies,Pathways Alliance,339,4
633812813408377,Elections Canada,Elections Canada,336,12
107385241806,Plan International Canada,Plan International Canada,322,26
102828041144081,Here For Students,Ontario Secondary School Teachers' Federation (OSSTF),322,3
113707256426,Rachel Notley,Alberta's NDP Caucus,321,3
174238299256105,Manitoba Government and General Employees' Union (MGEU),Manitoba Government and General Employees' Union (MGEU),316,17
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,304,6
256967407720183,LEO,Léger,295,33
19750184960,Greenpeace Canada,Greenpeace Canada,292,308
181701075182303,Crohn's and Colitis Canada,Crohn's and Colitis Canada,274,35
397610640623766,Saskatchewan Teachers' Federation,Saskatchewan Teachers' Federation,273,13
106231507615280,Delivering Community Power - Vers des collectivités durables,Canadian Union of Postal Workers,270,8
222322717930469,Government of New Brunswick,Government of New Brunswick,268,5
7522587804,Green Party of Ontario,Green Party of Ontario,265,7
117926081552324,Équiterre,Équiterre,249,14
35715544220,Stand.earth,Stand.earth,243,22
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,242,122
143249880633,World Animal Protection Canada,World Animal Protection Canada,235,20
180862678644381,Ontario NDP,Ontario NDP,230,9
639491102750080,Government of Newfoundland and Labrador,Government of Newfoundland and Labrador,229,24
152467601467262,BMO Groupe financier,BMO Groupe financier,210,3
658318450979357,Globe Content Studio,Globe Content Studio,206,2
116190118504646,Wisdom2Action,Faelynn Eris Johnstone,200,16
454725997987367,Manitoba Association of Health Care Professionals - MAHCP,Manitoba Association of Health Care Professionals,200,8
106360778489053,Fuelling Canada,Canadian Gas Association,197,84
947240598657969,Keeping Liquor Public,Manitoba Government and General Employees' Union (MGEU),197,9
48799305725,AIDS Vancouver,AIDS Vancouver,196,7
625254780822339,CUPE Manitoba,CUPE MB,193,4
159713615718,WWF-Canada,WWF-Canada,192,19
195608229977,BC NDP,BC NDP,189,2
294663684004138,Boyle Street Community Services,Boyle Street Community Services,182,2
1876748445895294,Canadians for Affordable Energy,Canadians for Affordable Energy,179,10
