Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,24872236,215
23383061178,Prabowo Subianto,indonesia Adil makmur,18754467,15
317965655213024,Gerakan Nahdliyyin Bersatu,Gerakan Nahdliyyin Bersatu,12891345,4
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,9182654,77
100649018546817,GanjarFans,GanjarFans,6588698,49
108132042285089,Erwin Aksa,Yayasan Golkar Institute,5324239,121
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,5242885,11
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,4004112,15
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,3989479,17
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,1961525,58
111864151754055,Esensi TV,Esensi Tv,1907861,152
102656349157647,Tugimanisme,Tugimanisme,1410455,86
111833015239745,Sahabat Prabowo,Sahabat Prabowo,1268559,4
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,1122220,35
105078282583947,Rumah Kita Korsel,Ganjar Nusantara Indonesia,1045777,36
106690092440342,Pemilu KIT,PEMILU KIT,1044586,16
102485526095574,Sudah Pasti Cuan,Sudah Pasti Cuan,1012232,1
1182989151803018,M Hasanuddin Wahid,Kebangkitan Bangsa,923383,1
104830667806476,Melihat Indonesia,Melihat Indonesia,814194,32
292939164731691,Relawan Herviano,Relawan Herviano,763368,16
104117921752426,Ganjaran App,Ganjaran App,756583,10
102141366190224,Saiful Halim,KBS,725289,6
197545083607941,Harian Kompas,Harian Kompas,610354,14
101679818973699,Sahabat Ganjar Pranowo,Sahabat Ganjar Pranowo,523717,21
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,521975,7
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,493786,14
102065762762655,Prajurit Merah Putih,These ads ran without a disclaimer,462584,3
110294151987732,Head Politika,Head Politika,423150,3
349963858704476,Komit Digital,Komit Digital,420957,46
119875381042949,Ketok Palu,These ads ran without a disclaimer,407510,3
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,407340,1
101892459525100,Jejak Kaki Garuda,These ads ran without a disclaimer,403583,3
105523409172833,Kicauan Garuda,These ads ran without a disclaimer,344580,2
110419528729730,Golkar Makassar,Yayasan Golkar Institute,343247,28
103817945830465,Sobat Dito,Sobat Dito,327549,3
106894958316644,Relawan sintawati,Relawan sintawati,312349,9
118310007922514,Jakarta Untuk Ganjar,Ganjar Nusantara Indonesia,311901,4
107743201140579,Diksar Satpam GPN PT Ganda Prabu Nusantara,These ads ran without a disclaimer,299465,1
104427162506872,Fakta Anies,Fakta Anies,284610,19
104317482149268,DPRD Provinsi Jawa Timur,DPRD Provinsi Jawa Timur,275285,13
111805655036485,Humas DPRD Pati,Humas DPRD Pati,272077,6
108261702239604,Pemersatu Bangsa,Pemersatu Bangsa,263798,1
101228692503239,Opini Publik,Opini Publik,258057,8
114688478248997,Buku Catatan Merah Putih,Buku Catatan Merah Putih,255782,1
