Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
304600892905134,Hillsdale College Online Courses,HILLSDALE COLLEGE,25824,167
385473284886474,Hillsdale College,Hillsdale College,18919,64
106244251043808,America's Plastic Makers,"AMERICAN CHEMISTRY COUNCIL, INC.",14723,177
121268821249550,World Central Kitchen,World Central Kitchen,11857,52
113891694102,Energy Citizens,AMERICAN PETROLEUM INSTITUTE,11531,33
428821014132730,Katie Porter,Katie Porter For Congress,10301,355
108380923919757,Health Insurance Hero,Health Insurance Hero,10279,152
111812468884033,W.K. Kellogg Foundation,W. K. KELLOGG FOUNDATION,9991,25
1316372698453411,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez for Congress,9150,657
7030901126,Campaign for Tobacco-Free Kids,TOBACCO-FREE KIDS ACTION FUND,9026,68
109179375151983,Med Plan Coverage,Seniors Today USA,7350,252
6514736316,Walden University,Walden University,7159,5
172758932738142,PhRMA,PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,6851,72
92925746942,Judicial Watch,Judicial Watch,6474,167
897994503631860,HealthInsurance.net,ASSURANCE IQ INC,6156,92
113496178208014,Protecting Our Democracy,Protecting Our Democracy,5879,2
47710973068,Voices for Cooperative Power,Voices for Cooperative Power,5835,41
140499052681592,Bank of the West,BANK OF THE WEST,5791,13
40217893542,AIPAC,AIPAC,5424,111
101772951980698,Texas Destination Resort Alliance,Las Vegas Sands Corp.,5201,108
85452072376,NEWSMAX,"NEWSMAX MEDIA, INC.",5058,85
1461100540775171,The Tuttle Twins,LIBERTAS INSTITUTE,4742,99
166618413413767,Jay Sekulow,American Center for Law and Justice,4409,128
18982436812,ACLU,American Civil Liberties Union,4299,81
109599248636777,Consumer Credit Card Protection Coalition,CONSUMER CREDIT CARD PROTECTION COALITION,4224,18
592707041080920,Stand Together,Stand Together Chamber of Commerce Inc.,3939,40
18709174006,National Audubon Society,"NATIONAL AUDUBON SOCIETY, INC.",3592,194
109584000440756,Tampa Bay Abortion Fund,Tampa Bay Abortion Fund,3580,8
127225910653607,PragerU,PragerU,3552,162
21375324480,The Heritage Foundation,HERITAGE FOUNDATION (THE),3423,68
25852730092,Care2,"Care2.com, Inc",3287,105
7341997111,Conservation International,Conservation International,3140,106
103151299277448,House Accountability War Room,House Accountability War Room,2972,12
106568024842114,Rideshare Assault Support,Select Justice LLC,2923,6
1555039491394668,Conservation Minnesota Voter Center,CM Voter Center,2793,21
106568024842114,Rideshare Assault Support,Citizen Ad Network LLC,2685,58
103592609106554,Female Correctional Facility Abuse Survivors,Tort Group LLC,2599,4
6041057841,The Humane Society of the United States,"HUMANE SOCIETY OF THE UNITED STATES, THE",2424,52
570092813023833,Matt Walsh,The Daily Wire,2413,26
102415355916214,American Heart City,American Heart City,2286,18
30139072158,CARE,CARE,2242,36
49651563727,Live Action,Live Action,2241,242
115379705206001,U.S. Department of Homeland Security Blue Campaign,U.S Department of Homeland Security Blue Campaign,2211,24
542678889114683,The Coca-Cola Company,The Coca-Cola Company,2069,21
318196171580489,Ron DeSantis,Friends of Ron DeSantis,2041,34
