Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
1059804450772270,Antonio Barchiesi,Antonio Barchiesi,312979,4
371453409556353,Red Coquimbo,Diarios en Red,228307,29
307330256067716,Red Atacama,Diarios en Red,227736,29
351583768232100,Red Tarapaca,Diarios en Red,227480,29
285417644878678,Red Antofagasta,Diarios en Red,216726,28
117971414554702,Juan Sutil,Juan Sutil Candidato,196046,57
106423590853145,Fundación Ciudadanos en Acción,Fundacion Ciudadanos en accion,194474,9
1548643738480723,Asistencia Deudores,Asistencia Deudores,169098,10
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,130577,8
19591763420,Mallplaza,These ads ran without a disclaimer,128158,1
558224964238853,Anglo American,Anglo American,121904,4
337766483715142,Tremendas_cl,TREMENDAS with Facebook ad credits,112216,2
101761458511272,Jorge Insunza,Jorge Insunza,106154,10
104189318481439,Minería y Futuro,Mineria y Futuro,99024,21
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,95799,4
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,87427,16
105798328215264,Asistencia Familia,Asistencia Familia,70413,2
247284741960102,Corporación Humanas,HUMANAS with Facebook ads credits,68150,1
100606052976302,Gloria Hutt,Gloria Hutt,65828,4
410608772316031,UNICEF Chile,UNICEF Chile,62131,2
242604915860706,Caja Los Andes,Caja Los Andes,52113,5
112089607203762,Consejo del Salmón,Consejo del Salmón,42187,10
1445910269057442,Desarrolla Biobío,Roberto Rolando Moreno Arenas,41863,1
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,41360,11
104782822559247,Jose Antonio Urrutia - Candidato Consejo Constitucional,Agustin Orrego,37224,31
103527991214141,Cero DICOM,Cero Dicom,36168,7
301596847064228,Emergencias Araucania,Alejandro Tomas Martini Iriarte,33167,2
833378750055074,Estación Araucanía 91.5 FM,Alejandro Tomas Martini Iriarte,33102,2
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,30944,6
116719478002146,Andrés Zaldívar L,Andrés Zaldívar L,29704,1
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,29646,1
115447711895370,Good Neighbors Chile,ONG Good Neighbors Chile,29093,6
78239901502,Diario Financiero,Grupo DF,28952,13
100942448494149,Fernanda Pinochet,Fernanda Pinochet,28507,2
26929188652,El Observatodo,MiVoz.cl,28357,57
229835819030014,Gabriel Domínguez,Gabriel Domínguez,26580,1
164433517709728,María Ignacia Castro Rojas,Jorge Luis Andres Hermosilla Torres,23856,6
130550720303550,DuocUC,Duoc UC,21590,1
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,19249,14
103030962615298,Chile YAAC,Chile YAAC,18478,6
102422525535808,FARMACIAS PUNTO BLANCO,Ranko Frane Lenac Pizarro,17899,3
13212504705,Jorge Ivan Ulloa Aguillon,Jorge Ivan Ulloa Aguillon,17732,1
1101427233255754,Christopher White,Christopher White Bahamondes,16843,5
100447419569628,Demócratas Chile,Demócratas,16354,6
343265652503533,Municipalidad de Puchuncaví,Ilustre Municipalidad de Puchuncaví,15209,4
109274558738561,Beatriz Hevia Consejera Los Lagos,Beatriz Hevia Consejera Los Lagos,15199,2
198921630648476,Vidrios Lirquen,Vidrios Lirquen,15190,2
104820842536215,Ignacio Dülger,Ignacio Dulger,15110,2
104224427947088,Circula el Plástico,Metrix,14890,3
257773836107444,Ricardo Ortega Perrier,Ricardo Ortega Perrier,13235,3
181208945236608,Patria Progresista,Patria Progresista,13199,2
110951722267366,World Vision Chile,World Vision Chile,12093,2
104085155608596,Gilda_Mendoza,Gilda Mendoza,11916,1
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,11829,4
614225382038057,Alvaro Elizalde,Álvaro Elizalde Soto,11140,1
295886120554128,Polpaico,Cemento Polpaico SA,10305,2
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,9800,1
104684192398328,Francisco Corral Macías,Gerard Henri Joffre Pavez,9682,5
823788047675556,Call of War,These ads ran without a disclaimer,9646,2
184169995325116,Gerardo Rojas Escudero,Gerardo Rojas Escudero,9177,3
212672485793114,Frank Sauerbaum,Frank Carlos Sauerbaum Muñoz,8854,3
266574477169217,Ciudadano Videla Diputado,Elias Vaca Sanchez,8789,1
105167202072,Mario Desbordes,Mario Desbordes,8377,4
105362052496422,Nancy Carola Márquez Consejera,Germán Antonio Sepúlveda Mellado,8097,4
350025708997760,Minera Vizcachitas,Minera Vizcachitas,7971,2
968772086505075,Gerardo Espíndola Rojas,Gerardo Alfredo Espíndola Rojas,7959,1
109244532013769,Eldiarioinmobiliario.cl,These ads ran without a disclaimer,7957,1
600661340080888,Municipalidad de Salamanca,Municipalidad de Salamanca,7674,4
591373478191895,Samuel Galvez Derpich,Samuel Andrés Gálvez Derpich,7445,4
1384455488528563,Sociedad Nacional de Minería,Sociedad Nacional de Minería,7050,1
115963444746860,Solange Carmine Constituyente,Solange Carmine,7000,3
106088671518497,Agustín Iglesias Concejal Independencia,Agustin Ignacio Iglesias Munoz,6657,3
1835714886675975,Fundación Plantae,Fundación Plantae,6592,1
100502525971325,Gustavo Dávila de la Gente,Samuel Guelfenbein,6576,1
110309894432662,Gerald Castillo - Concejal Ovalle,Héctor Rene Baeza Olivares,6390,1
111323908481002,Comando de voz,Mario Andrés Vilches Alcaíno,6193,2
109626371709961,Salmones Austral,Salmones Austral,5883,8
118974348725735,Nataly Campusano,Nataly Campusano Díaz,5865,1
1637457636467958,Salesianos Chile - www.boletinsalesiano.cl,Congregación Salesiana,5570,1
108523631002340,Loreta Villegas- Consejera Regional Aysen,Maria Loreta Villegas Almonacid,5546,5
100214049680961,Carlos Solar Barrios,Carlos Solar Barrios,5412,1
145925692108470,Educación Continua UC Temuco,UNIVERSIDAD CATÓLICA DE TEMUCO,5363,5
102586276093037,Sergio Bitar,Sergio Bitar,5302,2
106112795743664,Verónica Garrido Briceño,Carlos Nino Pizarro Assante,5198,1
113540781539326,Workmed,Workmed,5176,13
211625929000469,Jaime Escudero,Jaime Escudero,5155,10
102516211857044,José Antonio Videla Ponce,Jose Antonio Videla Ponce,5087,1
102891144402257,Merkén SpA,Brecha Digital Consultores,4891,9
112414063439760,Saludable SPA,Brecha Digital Consultores,4866,12
110346156981687,Alimentaciones Internacionales SA,Brecha Digital Consultores,4842,12
105216102185508,Cvr_abogados,Cvr_abogados,4840,1
102666401091730,Fedir Chile SpA,Brecha Digital Consultores Ltda.,4825,9
101180752297383,Gustavo Benavente Diputado,Gustavo Adolfo Alberto Benavente Vergara,4741,2
214215822426016,Punto Prensa,Punto Prensa SPA,4651,1
1544524942457436,Iván Flores García,Iván Alberto Flores García,4574,1
478976528820583,I. Municipalidad de La Granja,Brecha Digital Consultores Ltda.,3835,5
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,3480,2
100510532979740,Pablo Cuevas Biobío,Magda Lena,3229,1
112555455065264,Vehículos en Peligro,Vehículos en Peligro,3179,11
541390972732127,Consejero Regional Rodrigo Vera,Rodrigo Vera Riquelme,3076,2
226593947367922,Cultiva,Cultiva,2903,1
1423362587884843,Municipalidad de Santa Juana,Luis Elvis Carrasco Nova,2864,1
419006974914571,Facultad de Agronomía e Ingeniería Forestal UC,Facultad de Agronomía e Ingeniería Forestal UC,2845,1
112358980525907,Nico Jaramillo - Concejal de Quinta Normal,Nicolás Javier Jaramillo Méndez,2800,1
103087261729997,Camila Avilés Barraza,Camila Avilés Barraza,2789,7
107151670642286,Al Aguaite Sin Censura,Maxi Agustin Soto Yañez,2730,1
300345197052910,Pablo Gutierrez Core,Germán Antonio Sepúlveda Mellado,2672,2
113015537504751,Ignacio Alvarez Concejal,Ignacio Alvarez Vera,2649,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,2631,1
2323150114633753,CChC La Serena,Cristian Andrés Gajardo Jeria,2617,1
107121248975540,Marcelo Schilling-Constitucional,Marcelo Gastón Rodriguez Schilling,2607,1
106077185753019,Concejala Elisa Kaelin,María Elisa Kaelin,2572,2
115046015881560,Alcalde Marcos Morales Ureta,Marcos Antonio Morales Ureta,2519,1
