Location name,Amount spent (EUR)
Carlow,≤100
Cavan,≤100
County Clare,≤100
County Cork,316
County Laois,≤100
County Leitrim,≤100
County Longford,≤100
County Louth,≤100
County Mayo,≤100
County Meath,124
County Monaghan,≤100
County Offaly,≤100
County Tipperary,≤100
County Westmeath,≤100
Donegal,≤100
Dublin,1378
Galway,143
Kerry,≤100
Kildare,139
Kilkenny,≤100
Limerick,108
Roscommon,≤100
Sligo,≤100
Unknown,≤100
Waterford,≤100
Wexford,≤100
Wicklow,≤100
