Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
159639460764792,LATAM Airlines,LATAM Airlines,461448,1
228557190541436,BancoEstado,BancoEstado,207116,10
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,126338,6
19270352324,Universidad Andrés Bello,Universidad Andrés Bello,104212,14
78239901502,Diario Financiero,Grupo DF,83276,60
117807634946410,Sociedad de Fomento Fabril (Sofofa),Sofofa,71610,5
504040153015857,Francesca MUÑOZ Diputada Distrito 20,Francesca Muñoz,71496,1
2257351691213562,Noticias que marcarán pauta,These ads ran without a disclaimer,71384,4
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,45058,5
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,36079,3
710390285658166,Ximena Rincón,Ximena Rincón,35403,27
1157078510981546,Corporación Municipal Gabriel González Videla,Corporación Municipal Gabriel González Videla,32826,7
108291914947259,Mi Derecho a Educar,Mi Derecho a Educar,28771,2
103259918760204,Lista negra política La voz de la Muchedumbre.,Cristian Alejandro Vivian Troncoso,25573,4
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,20920,4
191871627527097,INGENIERIAUDD,Ignacio Rivas Fernandez,20097,1
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,18794,14
100632486305724,Pacto Niñez,Camilo Andrés Undurraga Pinto,16925,3
181189911970230,Alberto Undurraga V,Alberto Undurraga V,16822,2
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,16443,16
317374934946185,AIEP,Instituto Profesional AIEP,14483,1
429657563782175,Vlado Mirosevic Verdugo,Vlado Mirosevic Verdugo,13179,2
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,12874,8
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,12069,1
539784103214984,Tomas de Rementeria Venegas diputado,Tomás Eguzky de Rementeria Venegas,11858,1
100826904957145,Centro Científico Tecnológico Región de Antofagasta,CICITEM,11799,2
184559421980613,Vlado Mirosevic,Vlado Mirosevic Verdugo,10460,2
102020808805309,Cristian Quilodran Parra,Cristian Quilodran Parra,9453,3
1657924067839348,Aguas Antofagasta Grupo EPM,Aguas Antofagasta,9333,1
212672485793114,Frank Sauerbaum,Frank Carlos Sauerbaum Muñoz,9288,1
202734309765066,MAGGI,These ads ran without a disclaimer,8851,1
350025708997760,Minera Vizcachitas,Minera Vizcachitas,7732,1
707104366003647,Javier Muñoz Riquelme,Javier Muñoz Riquelme,7338,1
254968451965503,Juan Valdes,Juan Valdes,6766,7
103030962615298,Chile YAAC,Chile YAAC,6555,5
313508416035362,David Cabedo Rosas,David Cabedo Rosas,6437,1
112555455065264,Vehículos en Peligro,Vehículos en Peligro,5915,12
102516211857044,José Antonio Videla Ponce,Jose Antonio Videla Ponce,5577,1
100212501623545,Liset Quilodrán Consejera constitucional,Paulina Andrea González Vargas,5280,1
100702245161627,Norma Córdova,Norma Córdova,5115,2
113540781539326,Workmed,Workmed,5057,18
110951722267366,World Vision Chile,World Vision Chile,5014,4
239724839481005,Municipalidad de Vicuña,Brecha Digital Consultores,4886,4
111985720928105,Eduardo Cornejo Diputado,Eduardo Cornejo,4614,2
311368549779237,Orizon,Orizon,4587,2
102422525535808,FARMACIAS PUNTO BLANCO,Ranko Frane Lenac Pizarro,4544,2
128647447236348,ricardo rabanal bustos,Ricardo Ignacio Rabanal Bustos,4535,1
478976528820583,I. Municipalidad de La Granja,Brecha Digital Consultores Ltda.,4463,2
145925692108470,Educación Continua UC Temuco,UNIVERSIDAD CATÓLICA DE TEMUCO,4300,3
154785904692548,SalmonChile,SalmonChile,4023,1
386634201382499,Marco Enriquez-Ominami,Marco Antonio Enríquez-Ominami Gumucio,3901,1
104684192398328,Francisco Corral Macías,Gerard Henri Joffre Pavez,3885,3
106580054753486,Krist Naranjo Gobernadora Independiente Región  De Coquimbo,Krist Pia NIcole Naranjo Peñaloza,3772,4
101180752297383,Gustavo Benavente Diputado,Gustavo Adolfo Alberto Benavente Vergara,3699,1
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,3629,3
111323908481002,Comando de voz,Mario Vilches Alcaíno,3612,1
114134877953197,Alerta Ñiquen,Mauricio Andres Catoni Contreras,3408,1
