Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,34935560,10
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,11727508,36
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,11684935,122
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,4689239,7
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,3761231,33
105621692292591,G24 Golkar Sulsel,Yayasan Golkar Institut SPKP,2103628,7
108308008686834,G24 Golkar Jabar,Yayasan Golkar Institut SPKP,2065324,7
106659018854198,G24 Golkar Jatim,Yayasan Golkar Institut SPKP,1857175,7
105124862343150,G24 Golkar Jateng,Yayasan Golkar Institut SPKP,1820203,7
197545083607941,Harian Kompas,Harian Kompas,1550457,21
110090765246136,Yanti Airlangga,Yayasan Golkar Institute SPKP,1400047,7
101203454841155,Kota Kite,Prayogo,1226437,8
109421458610554,G24 Golkar Riau,Yayasan Golkar Institute SPKP,1002777,7
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,930711,18
102477679297861,G24 Golkar Sumbar,Yayasan Golkar Institute SPKP,897748,5
102766839263043,G24 Golkar Kaltim,Yayasan Golkar Institut SPKP,853367,13
102317908914727,Climate Justice Indonesia,Climate Justice Indonesia,839131,7
522550394872544,"M Sarmuji, SE., MSi.",Muhammad Sarmuji,790340,1
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,770310,42
101389706093580,G24 Golkar Lampung,Yayasan Golkar Institute SPKP,727705,9
102099256044892,G24 Golkar DKI,Yayasan Golkar Institute SPKP,702699,7
109614491898151,G24 Golkar NTT,Yayasan Golkar Institut SPKP,684778,5
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,670686,4
102331445974678,G24 Golkar Kalbar,Yayasan Golkar Institut SPKP,651076,10
101901612703421,G24 Golkar Sultra,Yayasan Golkar Institute SPKP,616502,6
102122622640795,Catatan Menko Airlangga,Yayasan Golkar Institut,552571,17
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,544284,12
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,520057,14
104317482149268,DPRD Provinsi Jawa Timur,Dinni Anggraeni,507975,14
101932009361489,G24 Golkar Aceh,Golkar Institute SPKP,501305,5
106074385580593,G24 Golkar Banten,Yayasan Golkar Institut SPKP,468146,7
445978128763132,RS EMC,EMC Hospitals,457378,2
103610389181419,G24 Golkar Jambi,Yayasan Golkar Institut SPKP,456275,11
104278069107924,G24 Golkar NTB,Yayasan Golkar Institute SPKP,452002,3
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,404128,2
104275935775351,G24 Golkar Kalteng,Yayasan Golkar Institut SPKP,402157,9
104830667806476,Melihat Indonesia,Septian Raharjo,401810,4
100226362848619,G24 Golkar Kalsel,Golkar Institute SPKP,396671,12
102551632634848,G24 Golkar Papua,Yayasan Golkar Institute SPKP,384448,7
1481929088506672,Andini Effendi,Yayasan Infobox,378455,3
813887722072071,Yayasan Pundi Amal Bakti Ummat,Yayasan Pundi Amal Bakti Ummat,363626,12
105351238986805,G24 Golkar Sumut,Yayasan Golkar Institut SPKP,319444,3
106883058905796,Tanda Seru,Aditia Ramdani,299501,12
104622532469179,Populis,Aditia Ramdani,297587,12
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,295482,12
100602629497814,G24 Golkar Maluku,Yayasan Golkar Institut SPKP,295113,11
104427162506872,Fakta Anies,Fakta Anies,283331,26
111431385073299,G24 Golkar Bengkulu,Yayasan Golkar Institute SPKP,281183,12
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,279423,12
444318475704011,Yayasan Bangun Kecerdasan Bangsa,Yayasan Bangun Kecerdasan Bangsa,278273,6
110608611801801,G24 Golkar Malut,Yayasan Golkar Institut SPKP,275029,11
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,269032,22
217841272115804,Kabar Golkar,Yayasan Kabar Golkar,249695,5
103290336009963,Akbar Faizal Uncensored,Yayasan Infobox,249426,1
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,248071,5
109152778730274,Miea Kusuma,Yayasan Infobox,247513,2
101428652793656,Readktif,Aditia Ramdani,243902,9
107087892161368,G24 Golkar Sulut,Yayasan Golkar Institute SPKP,240923,3
144214102401186,Maman Abdurrahman,Maman Abdurrahman,222966,3
105156635699051,G24 Golkar Bali,Golkar Institute SPKP,218137,6
104643952408585,G24 Golkar Sulbar,Yayasan Golkar Institut SPKP,212384,4
105567345649477,G24 Golkar Sumsel,Yayasan Golkar Institut SPKP,210319,2
110771227439502,Teman Sandi,Mohammad Izur Islami,201630,8
2226767280926469,Puteri Anetta Komarudin,Puteri Anetta Komarudin,201410,9
102608695949373,G24 Golkar Gorontalo,Yayasan Golkar Institut SPKP,196131,6
342449962923657,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,186123,5
197930674140927,Gerindra Jawa Tengah,Azka Najib,176771,2
103028419236230,G24 Golkar DIY,Yayasan Golkar Institut SPKP,172862,7
283198485042820,Kanal Graal,Riedno Graal Taliawo,169131,1
111486288379371,G24 Golkar Sulteng,Yayasan Golkar Institut SPKP,161115,2
106245875573990,G24 Golkar Kepulauan Riau,Yayasan Golkar Institut SPKP,157591,8
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,150942,13
103845739156538,G24 Golkar Kaltara,Yayasan Golkar Institut SPKP,147714,12
102262302515901,Henry Indraguna,Ananda Puja Wandra,145583,1
1716437738583378,Banten Dukung Ganjar,Ganjar Nusantara Indonesia,142202,6
107242742146137,G24 Golkar Babel,Yayasan Golkar Institute SPKP,140597,13
526765274016858,DPD Gerindra Gorontalo,Elnino Mohamad Husein Mohi,135352,4
111864151754055,Esensi TV,Esensi Tv,129667,2
103411659195911,JIMAT,Arik Luviani Putri Yasa,125167,5
104708079203574,Airlangga Hartarto 2024,Yayasan Infobox,119302,4
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,116294,12
342449962923657,Berita Ganjar Pranowo,Septian Raharjo,113497,2
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,112923,2
109793991710079,Jane Natalia Suryanto,Jane Natalia Suryanto,107786,2
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,103538,10
753113741702235,Tomy Andri Zulpa,Tomy Andri Zulpa,102670,6
104217932476562,Ali Badrudin,Aditya Rachmat Pamungkas,102014,8
101101492306034,Mega News,Siti Sarah Iskandar,100092,1
104054595928021,Bakti Untuk Rakyat,Fahmi Husaini Sanum,100000,2
1160674184085116,"I G N Kesuma Kelakan,ST.,M.Si",Ign Kesuma Kelakan,99996,1
114046941578656,Tim Pemenangan HAM,Relawan HAM,99983,2
1766105710290235,Dr. Andreas Hugo Pareira,Dr. Andreas Hugo Pareira,96269,2
111805655036485,Humas DPRD Pati,Aditya Rachmat Pamungkas,91529,7
101759701622022,PSI Merauke,Jeremias Michael Omona,90865,1
110952238516382,Kiki Daliyo,Dwi Wantoro,87553,2
756567881057213,Airlangga Hartarto,Airlangga Hartarto,87143,7
113904998262034,muktarefendiharahapofficial,Moh. Zahid Zaman,71639,3
895727830637189,Relawan Puan,Miftakhul Ansori,69477,2
110547131467051,Ikfina Fahmawati,Diovanka Darmawan,67361,2
102273039070802,Info Terkini,Muhammad Miftakhunnaim,66754,6
544107539358354,"Dr. H. Rusman Ya'qub, SPd, MSi",Rusman Yaqub,64318,21
103449517822304,CNPC,These ads ran without a disclaimer,59978,1
92211844395,Suara Merdeka Network,Youlanda,59115,1
103110502426027,Jatim Dukung Ganjar,Ganjar Nusantara Indonesia,53279,3
188027331578313,Andre Lukman,Andre Lukman,53007,1
100712919410182,Sidoarjo tersenyum,Ganjar Nusantara Indonesia,51141,3
108511588277325,Galeria Konveksi,Solehudin,48865,2
103581752405141,Sobar Harahap,Ganjar Nusantara Indonesia,45004,2
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,41513,2
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,40083,4
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,37049,2
111705291366075,Sobat Erick Thohir,Antonius Maghu Ate,36742,6
100147872667354,Kata Nusantara,Ganjar Nusantara Indonesia,34455,4
105195635486519,Klise Nusantara,Ganjar Nusantara Indonesia,33897,4
104059522383148,Golkar Bangka Barat,Golkar Bangka Barat,33423,2
101338198587608,Indonesia Luar Biasa,Ganjar Nusantara Indonesia,32520,4
100776135899424,Dr. H. Syamsurizal SE MM,Dr. H. Syamsurizal SE MM,32206,1
340577086006224,CRI German,These ads ran without a disclaimer,29989,1
314205292747611,Sahabat Abraham Liyanto,Yesenia Irene Liyanto,29408,1
103459502642464,Dulure Mbak Puan,Pendukung Puan 'Agus Sugianto',29006,1
116357131050852,Rumah Kita jambi,Ganjar Nusantara Indonesia,28580,1
110056788323890,Pikiran Indonesia,Ganjar Nusantara Indonesia,28263,3
108676115131939,Nusantara Cerdas,Ganjar Nusantara Indonesia,28035,3
103089332689511,BRANI-Barisan Airlangga Untuk Indonesia,Robby Binur,27598,3
113058461386521,Mercusuar Indonesia,Ganjar Nusantara Indonesia,27535,3
107565455160464,Indonesia Opini,Ganjar Nusantara Indonesia,27164,3
100676262667808,Story Nusantara,Ganjar Nusantara Indonesia,27115,3
2222018624739038,Jakarta Dukung Ganjar,Ganjar Nusantara Indonesia,26652,2
312490859193724,mensbatik,Bayu Setayudha,26108,3
106584595452427,Rumah GP Pantura,Ganjar Nusantara Indonesia,25120,3
1476996532583231,Syaiful Ramadhan,Syaiful Ramadhan,25062,1
104799384898162,Indonesia Berkabar,Ganjar Nusantara Indonesia,24295,3
111090608323091,GP Kalimantan Selatan,Ganjar Nusantara Indonesia,23992,2
107934438784675,Berani Bersuara,Iwan Hardiansyah,23492,1
103809674639306,Dr. Usman Jakfar,Dr. Usman Jakfar,23039,1
101367882644316,GP Gorontalo,Ganjar Nusantara Indonesia,21978,2
101851468280755,RUMAH KITA Lamongan,Ganjar Nusantara Indonesia,21801,2
108571334357297,Melangkah Lebih Baik,Muhammad Miftakhunnaim,21112,2
107690102033332,Diskusi Tanggamus,Ganjar Nusantara Indonesia,21042,2
100739975934515,Kemajuan Tanah Air,Muhammad Miftakhunnaim,21032,2
108695584343029,Baik Untuk Kita,Muhammad Miftakhunnaim,20709,2
101801699177654,Muhamad Sodikin,Saepujaman,20708,1
101076948451651,Masa Depan Kita,Muhammad Miftakhunnaim,20460,2
100357306113912,Bone tersenyum,Ganjar Nusantara Indonesia,20428,2
108368611961682,Pusat mojokerto,Ganjar Nusantara Indonesia,20033,2
110100218339060,Wahai Ibu Pertiwi,Muhammad Miftakhunnaim,20017,2
104013634372287,Rudiawan Sitorus,Rudiawan Sitorus,19990,1
102342702575723,Lentera bangkalan,Ganjar Nusantara Indonesia,19988,2
102315419246267,Banjar Update,Ganjar Nusantara Indonesia,19913,2
102292785914950,Idola pacitan,Ganjar Nusantara Indonesia,19894,2
110101038466059,Tanah Terbit,Ganjar Nusantara Indonesia,19766,2
105831108888060,Pasuruan bersama,Ganjar Nusantara Indonesia,19760,2
107241861191421,Ilmu Tambang,Ilmu Tambang,19735,1
109247435205581,Gresik berwarna,Ganjar Nusantara Indonesia,19691,2
103394729135185,Cerita jember,Ganjar Nusantara Indonesia,19636,2
105348782270164,Kontrol trenggalek,Ganjar Nusantara Indonesia,19535,2
