Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
108032181861181,Suno News HD,SUNO TV,14165,7
1057231097783621,Karachi Airport Lions Eye Bank,Anas Shakeel,6043,1
97429917898,ProPakistani,ProPakistani,5552,2
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,5387,2
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,4966,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,4729,2
111021638285303,Chaudhry Aurangzeb,Chaudhry Aurangzeb,4042,4
565225540184937,CGTN,These ads ran without a disclaimer,3004,1
448981518645687,Chaudhary Shahid Bashir,Chaudhary Shahid Bashir,2771,5
107703715013954,JTR Media House,JTR Media House,2628,4
104901805715054,Syeda Rubina Zahra Gardezi,Syeda Rubina Zahra Gardezi,2546,9
109493084543028,Four Corners with Tarar,NEXT TV,2515,1
2167817683483103,Kashif Ansari,Bss-Digital,2242,1
543755195637715,Mian Aslam,Mian Aslam,2176,2
103720225643302,Chaudhry ijaz Ahmad Ranian,Chaudhry ijaz Ahmad Ranian,2147,3
204305176293161,Alamgir Khan,Alamgir Khan,2020,1
2102922439927831,Arbab Usman Khan,These ads ran without a disclaimer,1990,1
103238092691017,Muhammad Rafiq,Muhammad Rafiq,1939,1
124541487213657,Jawab Do with Farrukh Shahbaz Warraich,PNN,1691,3
977981842265214,Pukaar,Pukaar,1677,3
106717575693307,Yu-56,These ads ran without a disclaimer,1266,2
148143495361532,Hafiz Farhat Abbas,Hafiz Farhat Abbas,1146,1
188890111132385,Oxford Academic (Oxford University Press),These ads ran without a disclaimer,1133,2
407889229718531,Sardar Tanveer Ilyas Khan,Sardar Tanveer Ilyas Khan,1108,2
116132385102281,Chaudhry Muhammad Mushtaq PP 126,Chaudhry Muhammad Mushtaq PP 126,1103,1
105601235613570,Chaudhary Faisal Ali Bhulla -PTI UK,Chaudhary Faisal Ali Bhulla -PTI UK,1055,1
102771396018168,ڈاکٹر عمر فاروق بلوچ,These ads ran without a disclaimer,1025,1
133648753466105,Group Development Pakistan,Group Development Pakistan,1001,1
103767962366726,Mehar Tariq Sajjad MPA PP116,Muhammad Umar,997,1
1518216038506999,CRI - Rádio Internacional da China,These ads ran without a disclaimer,886,1
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,882,1
104427072592445,Yu-55,These ads ran without a disclaimer,850,2
435092019877794,Hazara Quami Mahaz Pakistan - HQM,Hazara Quami Mahaz Pakistan - HQM,798,1
101160702224736,White News,White News,714,2
1259526344064381,Abdul Wasi,Sadaqat Mehmood,706,1
1221551921269506,Mahar Sajjad Cheena,Mahar Sajjad Cheena,668,2
211181382806246,Abraheem Khan Bangash Official,These ads ran without a disclaimer,659,3
113291745010412,News Case,These ads ran without a disclaimer,627,1
113870800131466,H.I Allama Raja Nasir Abbas Jafri,Muhammad Dilawar,623,3
1114193285282308,Abdullah Khan Dummer,Abdullah Khan Dummer,609,2
226676821389498,Engr. Muhammad Atif Imran,These ads ran without a disclaimer,609,1
102984572749654,Jamaat e Islami - Fans Page,Imtiaz Ahmad,582,1
331162064082895,Atta Ur Rehman,Asad Iftikhar,523,1
312736868781586,Albader Darbar Qadria Fazlia,Albader Darbar Qadria Fazlia,511,1
145113979161887,The Centrum Media,The Centrum Media,500,1
101080725159933,Allama Shabbir Hasan Maisami,Allama Shabbir Hasan Maisami,499,3
105690462092880,MM News Videos,MM Digital PVT LTD,487,1
111364884046809,Sargodha Palace,Sargodha Palace,467,2
240488586026340,"SINA Health, Education & Welfare Trust","SINA Health, Education & Welfare Trust",466,1
120437430938970,Syed Mohammad Kirmani,Syed Mohammad Kirmani,452,1
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶,451,1
427787940590188,Радио Китай,These ads ran without a disclaimer,429,1
164432246934163,Chopard,These ads ran without a disclaimer,428,2
966572233393298,National Oils Pakistan Quetta,These ads ran without a disclaimer,421,1
126378523717131,Expose Propaganda,These ads ran without a disclaimer,382,1
108727162154282,Azhar Iqbal,Azhar Iqbal,373,2
1864873117163374,Bilal Aslam Bhatti,Bilal Aslam Bhatti,356,2
111842871658651,Mian Abdul Rauf Advocate,Mian Abdul Rauf Advocate,332,1
100298359657460,Agha Naveed Hashim Rizvi,Shaukat Ali Malik,326,1
130369030334301,KidsRights,These ads ran without a disclaimer,308,1
196186547486631,Mahr Mohsin Raza,Mahr Mohsin Raza,303,1
108876282120706,Qazi Shafiq,Qazi Shafiq,303,1
109791442047539,KK-49,These ads ran without a disclaimer,283,4
172811916079618,NICH - National Institute Of Child Health,These ads ran without a disclaimer,271,1
109002920674367,Ali Raza,Ali Raza,269,1
536511813117246,Rizwan Ahmed Haans Adv PP 214,Rizwan Ahmed Haans Adv PP 214,246,2
105494315161744,talkdiplomacy,These ads ran without a disclaimer,238,1
107367052294027,Yu-58,These ads ran without a disclaimer,232,1
102361372775466,mo106.official,These ads ran without a disclaimer,209,1
289436937808389,"Amjad Hameed Chohan ""Official""",These ads ran without a disclaimer,176,1
187258925420723,Leading Lawyers,Leading Lawyers,175,1
110658238626339,KK-48,These ads ran without a disclaimer,133,2
100629118582602,Chaudhry Salman Jajja,These ads ran without a disclaimer,≤100,1
361971188258443,Syed Tariq Mahmood ul Hassan,Syed Tariq Mahmood ul Hassan,≤100,1
2107858016193986,Voice of Sindh,Voice of Sindh,≤100,1
389438921109161,Touseef Abbasi,Touseef Abbasi,≤100,1
242080882480201,Mian Rizwan Majeed,Mian Rizwan Majeed,≤100,2
195799657105195,SEGi University & Colleges,These ads ran without a disclaimer,≤100,1
109411758754292,KK-50,These ads ran without a disclaimer,≤100,2
102159305744420,Adv Khanzada Nadeem Khan Official,Adv Khanzada Nadeem Khan Official,≤100,1
100415369617618,Ch-01,These ads ran without a disclaimer,≤100,2
100227919637344,Jox-4,These ads ran without a disclaimer,≤100,3
104451392606924,2023 SRX .13.,These ads ran without a disclaimer,≤100,1
102963605976815,Washington001,These ads ran without a disclaimer,≤100,1
100753056288833,Suda-39,These ads ran without a disclaimer,≤100,1
101939616119180,Shishi03,These ads ran without a disclaimer,≤100,1
102713519413562,Hmy-pineapple0208a,These ads ran without a disclaimer,≤100,3
101250349472615,Akx-114-17,These ads ran without a disclaimer,≤100,1
106607685607820,California003,These ads ran without a disclaimer,≤100,1
110382708522087,Mxk1014-7,These ads ran without a disclaimer,≤100,2
110754785172858,Akx-113-17,These ads ran without a disclaimer,≤100,2
107049282186767,JY Sleep,These ads ran without a disclaimer,≤100,1
104293465844689,Malong002,These ads ran without a disclaimer,≤100,1
106085345604715,JY Milk 0926,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
112749617094620,NutriNews International,These ads ran without a disclaimer,≤100,1
110384558490972,Light1296_04,These ads ran without a disclaimer,≤100,1
106979228886305,Axk-111-13,These ads ran without a disclaimer,≤100,1
109598508573113,Sep.21-01,These ads ran without a disclaimer,≤100,1
101986449397228,Akx-114-14,These ads ran without a disclaimer,≤100,1
110669745234047,Chongqing01,These ads ran without a disclaimer,≤100,1
104807799110483,Blg004,These ads ran without a disclaimer,≤100,1
101490372692274,Maque03,These ads ran without a disclaimer,≤100,1
257045211013828,San Antonio Spurs Pro,These ads ran without a disclaimer,≤100,1
106864785568035,Akx-114-20,These ads ran without a disclaimer,≤100,1
108371605335668,Dame HCQC Cho Die307930,These ads ran without a disclaimer,≤100,1
101559122723833,Light01,These ads ran without a disclaimer,≤100,1
108606048342624,The Kick Factory,These ads ran without a disclaimer,≤100,1
112285528365733,Hj_m1,These ads ran without a disclaimer,≤100,1
106657885540431,JY Cleaner,These ads ran without a disclaimer,≤100,2
