Location name,Amount spent (BRL)
Acre (state),942
Alagoas,7647
Amapá,840
Amazonas,7315
Bahia,12682
Ceará,10166
Espírito Santo,3103
Federal District,8437
Goiás,14695
Maranhão,5779
Mato Grosso,6971
Mato Grosso do Sul,3493
Minas Gerais,41253
Paraná,10455
Paraíba,4799
Pará,7550
Pernambuco,12226
Piauí,3616
Rio Grande do Norte,4133
Rio Grande do Sul,23999
Rio de Janeiro (state),16566
Rondônia,1859
Roraima,1163
Santa Catarina,10140
Sergipe,2993
São Paulo (state),91290
Tocantins,5268
Unknown,≤100
