Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
101170512896982,Srikanth Kancharla TDP,Srikanth Kancharla,108896,4
187668288312583,Otrivin,Haleon India,108354,9
486980998032652,BJP Karnataka,Bharatiya Janata Party (BJP),107879,6
110157505314549,Bhumireddy Ramagopal Reddy,Bhumireddy Ramagopal Reddy,86686,4
313701205391557,Santoor Stay Young,These ads ran without a disclaimer,79238,3
104516512296314,Kartikeya Sharma,Adv Tech,50803,82
104819985853284,V6 Digital News,V6 Digital News,33757,10
364103537320321,Morris Garages India,These ads ran without a disclaimer,30000,1
404746486258732,Project Nanhi Kali,Project Nanhi Kali,29437,20
113125761613615,Namma CM Bommai,Recro Media,24762,2
138927162813391,Dailyhunt,These ads ran without a disclaimer,24682,1
107395897271506,Kutumb,Swatantra Verma,24588,41
104878157547649,H Nagesh,Hk Ramesh,24541,34
375554899138007,Maharashtra DGIPR,Maharashtra DGIPR,24194,9
1686643961552617,SBI General Insurance,These ads ran without a disclaimer,20514,2
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,20038,1
683827341777662,HSBC,These ads ran without a disclaimer,19982,16
30290552843,Greenpeace India,Greenpeace Environment Trust,19380,45
174283119250672,Save the Children India,Bal Raksha Bharat,17959,85
111527528465749,Rao Prem Singh,Rao Prem Singh,17813,24
330760810293224,HelpAge India,HelpAge India,14259,4
547354238619670,Dr. Ashwath Narayan,Vijay S,14142,7
270666596375251,Jhatkaa.org,Jhatkaa.org,12823,24
170741823043489,V6 News,V6 News,11431,4
21169267101,Give,Give,10898,15
823788047675556,Call of War,These ads ran without a disclaimer,10603,2
180643835319178,BLACK+DECKER,These ads ran without a disclaimer,10416,1
110540565228341,Ganguly H Kurabathalli,Ganguly H Kurubathalli,9891,3
200480966638039,Supremacy 1914,These ads ran without a disclaimer,9814,1
106329734356611,Gautham MarilingeGowda,Basavachetan,9789,10
474751009223949,Jaipur Literature Festival,Jaipur Literature Festival,9711,8
115297811480691,Raghavendra Nagaruru MLC,sandeep events,7441,12
104211439033799,Jagane Kavali,Jagane Kavali,7318,20
100439596105737,CBN AGAIN,Showtime Consulting,7135,6
