Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
68793499001,UNICEF,UNICEF with Facebook Ad Credits,296575,11
54779960819,United Nations,United Nations with Facebook Ad Credits,88145,7
105256562063637,Beta Naija Group,Beta Naija,64072,2
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,28323,6
2138867006432207,Gobir 2023,Young Progressives Party (YPP),21116,2
753031955030992,Atiku-Okowa.com,One Nigeria Movement,15346,6
1089641091059109,Hon. Kelechi Nwogu,Fabia Benibo,11112,6
660685641036325,Sandeco Group,Vincent Southey Effiong,8083,9
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,6388,3
1746241522274014,Hajiya Maryam Mairo Aminu Waziri Tambuwal Online Forum,Amiru Adamu,4720,15
215863191948778,Frank Nweke Jr,Frank Nweke Ii,4623,3
1689132724682504,MMAWT legacy initiative,Amiru Adamu,4319,13
113312051377035,Professor Christopher Imumolen,Irene Christopher Imumolen,4191,1
106955635517175,Petroleum Industry Act and You,The Nigerian Upstream Petroleum Regulator Commission,3256,7
107676437643727,Inuwa Media Vanguard,Inuwa Media Vanguard,2683,3
1102698893087946,Pevron Technology,Collins Uwomano Otuwho,2263,1
120346118099706,BrandPower,BrandPower,2215,1
109752333774968,Bishop Dr Emeka Nwankpa support Group,Chinaza Somtochukwu Ibeofokile,2070,17
154441408306502,NHRC Nigeria,National Human Rights Commission,2004,3
1600094170320323,Enormous FACTS,Enormous FACTS Magazine by MediaMall,2000,1
100362299262985,Yerwa Express News,Yerwa Express News,1929,1
110151371700778,Bishop Dr. Sunday Ndukwo Onuoha,Bishop Dr. Sunday Ndukwo Onuoha,1912,3
1598205703573433,Senator Uba Sani,Uba Sani Media,1889,1
102450809270806,Kangiwa 360,Yusuf Salisu Funtua,1869,2
274811734355511,Insight 4 Impact Foundation,Insight 4 Impact Foundation,1486,1
1572089193014869,DUMO Lulu-Briggs Recommended,DUMO Lulu-Briggs Recommended,1454,2
106271385452742,Frontline TV,Shaakaa Victor,1432,3
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,1430,3
355399445235927,WE Accord,Benoni Briggs,1379,5
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,1335,4
107260805514827,Obidient Isang Sam Udo-Akagha,Lampro Ventures,1335,1
110329221905599,Dr Tom Ohikere,Tisser Joseph Agenawua,1335,1
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,1299,1
316575672459262,Hon.Dr Ekene Augustine Aghasiefo,Hon.Dr Ekene Augustine Aghasiefo,1277,2
106116418976309,Support Obi-Datti,Chinaza Somtochukwu Ibeofokile,1180,10
100202924924063,Page 36,Page 36,1052,3
102915965804953,Lagos Professionals for Sanwo-olu,Leke David,1045,3
107241665289643,Nigeria 4 Peter Obi,Ajibola Adeboye,1034,1
241499009731835,Ifeanyichukwu Ibezi,Ifeanyichukwu Ibezi,1023,1
105827948663647,Within Nigeria,WITHIN NIGERIA MEDIA LTD,1022,2
104316382480437,Atiku Reporters,Atiku Reporters,1013,1
115809974445682,Polvoteofficial,Polvoteofficial,1002,1
248584495820796,Ibe Okwara for House of Representatives - Arochukwu/Ohafia Constituency,Ibe Okwara Support Group,988,2
101622722635138,Advocacy For Good Governance,Nnadi Sunny,974,3
119921809408007,Don King Media,Don King Media,947,2
