Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
129799846687423,Levantémonos,Levantemonos,776843,76
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,688311,27
525334380868858,Martín Lousteau,Martín Lousteau,452262,41
234148293934740,Mariano Gaido,Mariano Gaido,143445,3
199992490587527,CPC Centro América MuniCba,municipalidad de córdoba,137220,6
391699984932525,Pablo Cervi,Juntos por el Cambio Neuquén,101822,40
189940771071192,Secretaría de Turismo de San Luis,Secretaría de Turismo de San Luis,88630,1
100706696047371,Neuquinizate,Neuquinizate,83789,60
113122186717848,Emiliano Estrada,Emiliano Estrada,83149,4
109554821547169,CPC Jardín MuniCba,municipalidad de córdoba,78487,6
813606588771959,CPC Ruta 20 Municba,municipalidad de córdoba,67117,2
335926266503071,7D,7D,66223,14
116261128039744,Suma mas para Neuquen,Suma Mas para Neuquen,53971,17
2438220102914670,Juan Pelaez,Juan Pelaez,52456,10
101835199221060,Jorge Andrés Difonso,Jorge Andrés Difonso,52340,14
120831940916786,Neuquen Vota,NeuquenVota.com,50103,3
256803881073240,Gobierno de Salta,Gobierno de Salta,49728,16
105925915008935,Frente Cambia Jujuy,Frente Cambia Jujuy,48385,11
103088924366000,Noticias d,Noticias d,48034,161
622853724492420,Federico Otermín,Frente de Todos Lomas,44685,2
610852822271706,Alberto Weretilneck,Alberto Weretilneck,44266,8
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,42620,39
107024560637883,Ana Servidio,Ana Servidio,38777,7
924253577657013,Gobierno de Tierra del Fuego AIAS,Gobierno de Tierra del Fuego,37332,7
1445804622410982,Marcos Urtubey,Marcos Urtubey,36746,2
110746414660916,Lomas Noticias,Lomas Noticias,36423,3
112200072188893,Eduardo Cáceres,Eduardo Cáceres,33705,6
91849484046,Darío Martínez,Darío Martínez,33327,5
2057819794450925,CPC Pueyrredón MuniCba,municipalidad de córdoba,32855,1
597555623926805,CPC Empalme Municba,municipalidad de córdoba,32566,2
1438488546445746,CPC Argüello MuniCba,municipalidad de córdoba,32361,2
61279025897,Gerardo Morales,Mística,32101,4
212404205842351,CPC Rancagua MuniCba,municipalidad de córdoba,31924,1
111600998225620,Noticias Zero,Noticias Zero,31842,15
108679841853325,Contame Más,Contame Más,31657,17
363825283650115,Vicente López,Vicente López,31262,7
1491588164492130,Dip. Ayelén Quiroga,Maria Ayelen Quiroga,31195,1
114444594867522,Confluencia Neuquina,Confluencia Neuquina,31132,4
862393870465260,Fabian Martin,Fabian Martin Intendente,29661,5
108799495483016,Esteban Cimolai,Fire Estudios,29440,6
819240928422696,César Treffinger,Cesar Treffinger,28767,9
107796462136638,La República Noticias,La República Noticias,27510,15
248730858601074,Juan Andreotti,Frente Renovador San Fernando,26508,2
369181306485506,Patricia Cubria,showercomunicacion,26261,6
782697941744883,Catamarca Capital,Catamarca Capital,26084,5
108146311912164,Laburen Ladris,www.laburenladris.com,24479,17
652162468224695,Juan Negri,Juan Negri,23964,12
