Location name,Amount spent (CHF)
Aargau,426
Appenzell Ausserrhoden,≤100
Appenzell Innerrhoden,≤100
Basel-City,166
Basel-Landschaft,933
Bern,316
Canton of Geneva,775
Canton of Glarus,≤100
Canton of Nidwalden,≤100
Canton of Obwalden,≤100
Canton of St. Gallen,248
Fribourg,≤100
Graubünden,≤100
Jura,≤100
Luzern,204
Neuchâtel,≤100
Schaffhausen,≤100
Schwyz,≤100
Solothurn,≤100
Thurgau,106
Ticino,≤100
Unknown,≤100
Uri,≤100
Valais,≤100
Vaud,194
Zug,≤100
Zürich,13777
