Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
1488853891429349,Heineken,These ads ran without a disclaimer,98552,2
301774903545521,Brasil Paralelo,Brasil Paralelo,65422,278
810484929045349,BNDES,BANCO NACIONAL DE DESENVOLVIMENTO ECONÔMICO E SOCIAL,16920,7
425215080864180,Pfizer Brasil,Pfizer,16611,13
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,12571,310
286861344662855,Stella Artois,Ambev,11990,46
128802790469337,Todos Pela Educação,Todos Pela Educação,8572,9
239665829565195,Cidade de São Paulo,Pago por Prefeitura de SP,7399,37
141627992572943,Budweiser,Ambev,7194,3
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,5839,3
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,5565,41
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,5208,4
131844590198876,Prefeitura de Porto Alegre,Prefeitura Municipal de Porto Alegre,4669,8
196452727048562,Governo do Rio Grande do Sul,SECRETARIA DE COMUNICAÇÃO,4403,2
159103797542,Greenpeace Brasil,Greenpeace Brasil,4013,183
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,3236,89
112611878134650,Nordeste Potência,Instituto ClimaInfo,2839,27
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,2477,23
197587446941661,Valor Econômico,Editora Globo,2226,55
255804437808407,Vale,Gustavo Ferreira,2212,2
333720355130,Petrobras,Petrobrás,2189,18
843985505628610,Órigo Energia,Órigo Energia,2018,6
101189854802059,Revista Oeste,Revista Oeste,1997,14
109770755848061,Suzano,Suzano SA,1932,6
239977579362882,Blue3,Blue3 Investimentos,1924,7
224950980894382,Fred Costa,Frederico Borges Da Costa,1753,13
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",1654,31
114150477943968,Isabelle Pereira,These ads ran without a disclaimer,1509,1
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",1462,10
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,1443,66
105806795144292,EducaMídia 60+,EducaMídia 60+ com créditos para anúncios do Facebook,1200,8
115931765148387,Assembleia Legislativa de Minas Gerais,Assembleia Legislativa Do Estado De Minas Gerais,1068,8
1423260667905496,Câmara Municipal de Salvador,Câmara Municipal de Salvador,1032,2
104738421003389,InvestNews BR,Easynvest,1026,35
910633749008804,Assembleia Legislativa do Estado do Rio Grande do Sul,These ads ran without a disclaimer,1015,3
