Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,27360,40
287724754662359,HateFree Culture,HateFree Culture,13373,9
122074554119,EU Social,EU Social,10039,7
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,3387,15
317398901621260,IKEA,IKEA,3199,1
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,3193,12
120461304659141,O2 CZ,O2 Czech republic,1853,2
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,1816,6
90002267161,TOP 09,TOP 09,1675,16
107898832590939,European Commission,European Commission,1504,1
361281313901258,Komerční banka,"Komerční banka, a.s.",1491,23
579215965436046,JSNS,JSNS,1164,9
460558621177512,Zálohujme.cz,Zálohujme,1109,4
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,1101,6
495496033796328,Stanislav Blaha,Stanislav Blaha,1099,5
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",973,1
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,829,6
188866358684457,Fuchs2,Fuchs2,771,3
251656685576,KDU-ČSL,KDU-ČSL,769,4
607374649708199,Havířov - City,MUNIPOLIS,736,2
56987874554,Liga otevřených mužů,Liga otevřených mužů,730,1
280617905401953,Alexandra Udženija,Občanská demokratická strana,701,2
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,662,3
267751653384029,Pardubický kraj,Pardubický kraj,641,1
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,634,7
102090718057736,Urban Developers and Investors,"Urban Developers and Investors, s.r.o.",613,1
574107592700484,Ministerstvo průmyslu a obchodu,Ministerstvo průmyslu a obchodu,613,12
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,611,1
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,582,3
424114981002397,Český rozhlas Plus,Český rozhlas,563,23
693725074166331,Naše zdravotnictví,Naše zdravotnictví,508,4
384187235387895,Alena Schillerová,ANO,504,1
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,496,6
