Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
217517810298674,地方政治觀察家,皮爾森數據,38013,190
100489613340306,Samsung,Samsung,37826,3
100822985194227,Đang làm gì vậy?,These ads ran without a disclaimer,29736,1
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),23313,83
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,21259,160
101896272489490,調查員皮爾森,皮爾森數據Pearson Data,18219,189
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,17406,3
820612794778213,渣打銀行 Taiwan,渣打國際商業銀行,16835,18
693907914395620,良杯製所 Oolab,良杯製所 Oolab,12338,8
106801464127093,目目非營利 MUVE NPO,目目非營利,11949,22
152472278103133,賴清德,賴清德,10275,4
113021403762187,法律協會-債務協商 更生 清算 -全台服務,法律協會-債務協商 更生 清算 -全台服務,5311,2
401843085061,台電電力粉絲團,台電,4516,2
177161918975981,基督教芥菜種會,基督教芥菜種會,4474,23
465616346853075,RE-THINK 重新思考,RE-THINK 重新思考,4191,21
690872861052082,呱吉,呱吉,3877,5
286487218798,遠見雜誌,遠見雜誌,3704,5
211730475524462,大陸委員會,大陸委員會,3499,7
186593071836,商業周刊（商周.com）,商業周刊（商周.com）,3461,2
246517878713911,劉家昌,劉家昌工作室,3331,1
1855418728011324,鏡週刊,鏡週刊,3238,22
219315794887869,聯合報,聯合報股份有限公司,2992,33
104118131540086,湯德章紀念協會,湯德章紀念協會,2984,16
390569611008641,願景工程 Vision Project,願景工程基金會,2950,45
1393475594227305,蠢羊與奇怪生物,蠢羊與奇怪生物,2891,6
1833187540297220,牛煦庭,牛煦庭,2455,3
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,2452,5
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,2336,3
317996258579415,黃家齊,黃家齊,2161,2
628210660663641,自由時報地產天下,These ads ran without a disclaimer,2059,1
102621428355465,翡冷翠文創,These ads ran without a disclaimer,2040,2
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,1960,2
1629474157289221,小牛頓,小牛頓科學教育有限公司,1741,13
101643786051216,楊昌德 新竹縣議員,楊昌德 新竹縣議員,1684,1
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,1633,23
587400394604351,醫療財團法人南迴基金會,醫療財團法人南迴基金會,1536,4
112272141484784,游智彬：桃園阿彬哥,游智彬：桃園阿彬哥,1500,3
101297205721630,邱若華,邱若華,1491,4
1649523455281990,遠山呼喚,遠山呼喚國際貧童教育組織,1473,2
171759036215066,創世紀不動產教育訓練中心,創世紀不動產教育訓練中心,1439,13
107967864993250,SOGA STOP！,財團法人隆中向上教育基金會,1431,4
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,1416,19
108993005534056,台灣的選擇,台灣的選擇,1412,5
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,1399,4
101823675693502,黑熊學院,These ads ran without a disclaimer,1383,3
1890263611238474,陳冠廷 Kuan-Ting Chen,陳冠廷 Kuan-Ting Chen,1370,2
104805437969925,JERA 台灣捷熱能源,"JERA Energy Taiwan Co., Ltd.",1363,1
198019486347,經理人月刊MANAGERtoday,These ads ran without a disclaimer,1320,1
104624290080479,張育美,張育美,1200,4
221323424616286,吳祥輝 Brian Wu,吳祥輝 Brian Wu,1191,14
107478432346054,郭台銘+1,郭台銘+1,1163,9
118682517932091,財經老劉,These ads ran without a disclaimer,1154,18
277912389036003,股市專欄,These ads ran without a disclaimer,1140,1
113115841660729,廖偉翔,廖偉翔,1023,3
102688361949453,老王愛説笑,These ads ran without a disclaimer,1013,1
2142074882525226,張智倫,張智倫,1000,2
108696572024879,民視佮你講（Bîn-sī kah lí kóng）,民視新聞,998,5
348041748583495,櫻花,台灣櫻花股份有限公司,990,7
555779134608660,莊貽量,莊貽量,981,2
231202420952272,廖先翔,廖先翔,933,1
727855827262810,林家興 Alfred Lin,林家興 Alfred Lin,927,5
102349155636185,台灣淨零排放協會 Taiwan Net Zero Emissions Association,台灣淨零排放協會 Taiwan Net Zero Emissions Association,914,1
1537741526464370,桃園市議長邱奕勝,桃園市議長邱奕勝,897,5
291116504367985,張秀華,張秀華,802,1
235679595900,民視新聞,民視新聞,771,4
1206024742797005,UBI Taiwan 台灣無條件基本收入協會,台灣無條件基本收入協會,769,2
195890640463420,台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),769,8
189061482332,張嘉郡,張嘉郡,761,2
188358792124,聯經出版,聯經出版,736,5
1621835121361449,陳超明-阿明哥粉絲團,陳超明-阿明哥粉絲團,694,3
112626208534837,Eiiesa,These ads ran without a disclaimer,675,1
1466476516978500,花現彰化-彰化縣政府新聞處,花現彰化-彰化縣政府新聞處,648,2
324041984468908,立志中學,立志中學,634,2
791870507594526,利樂創新界,利樂創新界,616,10
104517709143455,非綠大初選,非綠大初選,565,1
109181965386223,花蓮囝仔 李振瑋,花蓮囝仔 李振瑋,527,1
449156429152075,麻吉理財顧問公司,麻吉理財顧問公司,524,1
1711036042538363,時代力量宜蘭黨部,時代力量宜蘭黨部,518,2
1448047902111768,顏寬恒,顏寬恒,516,2
239512030682497,第一手星聞,民視新聞,498,2
158025223269,今周刊,今周刊,497,4
739049559498402,元氣網,udn.com,495,4
108484559225077,何博文 Ho Po-wen,何博文 Ho Po-wen,491,2
187895274746278,台南大叔的吃喝玩樂,台南大叔的吃喝玩樂,477,1
1787630811500182,臺中市政府交通局,臺中市政府交通局,472,1
1565253993719446,Hahow 好學校,These ads ran without a disclaimer,469,2
102271552135961,白喬茵,白喬茵,463,1
175549807657,台達基金會,台達基金會,431,3
170671044596,天主教善牧基金會,天主教善牧基金會,426,7
111325618381311,北斗鎮長候選人 顏宏霖,北斗鎮長候選人 顏宏霖,409,2
679518422104905,民視全球新聞,民視新聞,396,3
226660410787355,民視體育新聞,民視新聞,393,2
118008654670598,聲歷其境,These ads ran without a disclaimer,360,1
424236148120927,百達君品,These ads ran without a disclaimer,344,1
195094157238158,好立委 楊瓊瓔,好立委 楊瓊瓔,340,3
218662974825481,王惠美,王惠美,338,1
195890640463420,台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),財團法人台灣永續能源研究基金會,331,4
100567776430298,何皓元 律師-前檢察官,何皓元,317,4
276861822357066,高金素梅(吉娃斯．阿麗),高金素梅(吉娃斯．阿麗),317,2
743100072477291,台中市議員何文海,台中市議員何文海,306,3
113825481574510,郭倍宏 - 起造大高雄,郭倍宏 - 起造大高雄,286,3
120869137965597,SEMI 國際半導體產業協會,SEMI 國際半導體產業協會,271,4
262531920494874,財團法人金融消費評議中心,財團法人金融消費評議中心,262,2
240170506141170,沃草 Watchout,沃草 Watchout,252,1
368397373312842,游顥,游顥,244,1
1666902633528033,桃園市政府青年事務局,桃園市政府青年事務局,208,2
182115675191123,洪明江 屏東縣議員,洪明江 屏東縣議員,205,1
121504021252255,台灣金融研訓院,台灣金融研訓院,204,2
106118168971467,債務人權益協會 扣薪 協商 更生 清算,債務人權益協會 扣薪 協商 更生 清算,195,1
103813459295711,平行政府,平行政府,193,1
105763467865696,台灣資訊環境研究中心 IORG,台灣資訊環境研究中心 IORG,188,1
1407916306098645,國際青年商會 中華民國總會,國際青年商會 中華民國總會,187,1
1549881451947136,林筱淇,林筱淇,187,2
103916742589806,你聽我說哦,你聽我說哦,186,1
105692292105892,黃士修,黃士修,185,2
376687563131189,謝衣鳯,謝衣鳯,180,1
108261024560698,與點堂,與點堂,173,1
400145446758898,Real Nature 瑞威天然平衡寵糧,These ads ran without a disclaimer,170,1
111693870493380,鏡好聽,These ads ran without a disclaimer,170,2
119966172731701,智慧臺灣普拉思－2030 的願景,智慧臺灣普拉思－2030 的願景,167,1
101278561893503,永續實現的∞種可能,永續實現的∞種可能,164,1
720492554670764,李國璋 新竹市東區市議員,李國璋 新竹市東區市議員,163,1
110858134884421,楊仲傑 潭陽里里長,楊仲傑 潭陽里里長,162,2
104478515128771,自忠學堂,自忠學堂,161,2
1398002093793689,BNI 高屏區,BNI 高屏區,155,1
100900089572253,賤民賤解,賤民賤解,150,1
180516279238465,桃園市立美術館 Taoyuan Museum of Fine Arts,桃園市立美術館 Taoyuan Museum of Fine Arts,149,3
105742975534267,吳明宜,吳明宜,147,8
325269090863652,郭國文,郭國文,144,1
616773638384004,米菲多媒體,米菲多媒體,143,3
107544104719529,FinGuider 美股資訊網,FinGuider 美股資訊網,143,2
148513668543221,地球公民基金會,地球公民基金會,143,4
100216765069813,唐平榮 執行長的人生甘味廚房,唐平榮 執行長的人生甘味廚房,131,1
1503745219913314,"孫大千Sun, Ta-Chien","孫大千Sun, Ta-Chien",129,1
113579554976195,Kguanghao,These ads ran without a disclaimer,129,1
