Location name,Amount spent (USD)
Bocas del Toro Province,365
Chiriquí Province,627
Coclé Province,390
Colón Province,359
Darién Province,≤100
Herrera Province,148
Kuna de Madugandí,≤100
Kuna de Wargandí,≤100
Los Santos Province,187
Panamá Province,8653
San Blas,≤100
Unknown,≤100
Veraguas Province,241
