Page ID,Page name,Disclaimer,Amount spent (CRC),Number of ads in Library
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,16549,6
643513979193133,Justicia para Beatriz,Neuma,9951,19
100248039454311,Mi Canton Digital,Mi Canton Digital,7281,3
265843867173714,La Revista,La Revista,5514,4
102643532445938,Ada Acuña - Diputada,Jacqui Solano,5355,2
102084562479533,Digital506,Digital506,3274,3
116150003163125,Fundación Pollitos de Hierro - Ayuda a niños con cáncer - Costa Rica,Fundación Pollitos de Hierro,2808,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1781,2
101128242614247,Dr. Rodolfo Brenes Vargas,Rodolfo Brenes Vargas,1120,1
101232055514771,Yonder Salas - Diputado,Yonder Salas - Diputado,606,1
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,560,1
2006883116083469,Cristopher Montero Jiménez,Cristopher Montero Jimenez,550,2
856012741442139,Ipas LAC,Neuma,133,1
164432246934163,Chopard,These ads ran without a disclaimer,≤100,2
260505207474088,Libélula Cambio Climático,These ads ran without a disclaimer,≤100,1
131189377574,MDPI,These ads ran without a disclaimer,≤100,1
103175548153206,China Huaneng in Cambodia,These ads ran without a disclaimer,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
209260229112443,Greenpeace غرينبيس,These ads ran without a disclaimer,≤100,1
106641265403493,Instituto de Arte y Diseño,These ads ran without a disclaimer,≤100,2
907478086066710,The Stephen 3 •Influencers•,These ads ran without a disclaimer,≤100,1
123546032572,Eppendorf Group,These ads ran without a disclaimer,≤100,1
917609554931815,POPOL NA,These ads ran without a disclaimer,≤100,1
