Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,14864451,8
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,5330557,61
100748849467001,Sedulur Puan,Puan 2024,5172914,37
110777495104378,Teman Puan,Puan 2024,4213124,44
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,2557436,33
197545083607941,Harian Kompas,Harian Kompas,2459110,51
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,2141471,16
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,1679208,24
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,1385473,2
104940148858518,Bersama Mbak Puan,Bersama Puan,1305297,12
102262302515901,Henry Indraguna,Ananda Puja Wandra,1123915,4
302826799886864,Relawan PUAN 2024,Puan 2024,979719,9
110090765246136,Yanti Airlangga,Yayasan Golkar Institute SPKP,977279,11
108308008686834,G24 Golkar Jabar,Yayasan Golkar Institut SPKP,870646,4
101203454841155,Kota Kite,Prayogo,742277,5
107965558190911,Bansos by DTKS,Mirza Eko Purwanto,500993,1
102122622640795,Catatan Menko Airlangga,Yayasan Golkar Institut,491894,2
105124862343150,G24 Golkar Jateng,Yayasan Golkar Institut SPKP,471046,6
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,420026,18
614375262100876,Partai Nasdem,Naila Saadah,392354,1
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,392215,12
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,370373,31
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,361472,4
105351238986805,G24 Golkar Sumut,Yayasan Golkar Institut SPKP,359605,3
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,336662,4
342449962923657,Berita Ganjar Pranowo,Septian Raharjo,327400,2
106074385580593,G24 Golkar Banten,Yayasan Golkar Institut SPKP,319448,6
109614491898151,G24 Golkar NTT,Yayasan Golkar Institut SPKP,298051,3
100395159482292,Bizhare Securities Crowdfunding,These ads ran without a disclaimer,297067,1
105621692292591,G24 Golkar Sulsel,Yayasan Golkar Institut SPKP,276059,6
106659018854198,G24 Golkar Jatim,Yayasan Golkar Institut SPKP,272223,3
101389706093580,G24 Golkar Lampung,Yayasan Golkar Institute SPKP,268287,5
105567345649477,G24 Golkar Sumsel,Yayasan Golkar Institut SPKP,248790,4
109421458610554,G24 Golkar Riau,Yayasan Golkar Institute SPKP,247798,4
112570091503539,GP Papua,Ganjar Nusantara Indonesia,230754,5
103610389181419,G24 Golkar Jambi,Yayasan Golkar Institut SPKP,222555,9
103581752405141,Sobar Harahap,Septian Raharjo,210378,1
100493776029547,SiCaleg - Aplikasi Pemilihan Legislatif,SiCaleg,203193,3
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,187296,16
975393075954579,Syahrul Yasin Limpo,Ideabuzz ID,186021,1
102551632634848,G24 Golkar Papua,Yayasan Golkar Institute SPKP,185900,5
104052735675516,Sulut Dukung Ganjar,Ganjar Nusantara Indonesia,184952,4
103581752405141,Sobar Harahap,Ganjar Nusantara Indonesia,182213,2
102099256044892,G24 Golkar DKI,Yayasan Golkar Institute SPKP,181862,3
102766839263043,G24 Golkar Kaltim,Yayasan Golkar Institut SPKP,181477,7
101629779030791,Ahmad Abdy Baramuli,Efendi Syafruddin,174771,1
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,169302,1
103581752405141,Sobar Harahap,Juniar Dwi Harianto,158767,2
102477679297861,G24 Golkar Sumbar,Yayasan Golkar Institute SPKP,149742,3
102331445974678,G24 Golkar Kalbar,Yayasan Golkar Institut SPKP,149240,5
110547131467051,Ikfina Fahmawati,Diovanka Darmawan,140707,6
100602629497814,G24 Golkar Maluku,Yayasan Golkar Institut SPKP,138801,7
104830667806476,Melihat Indonesia,Melihat Indonesia,136199,2
108033718631640,GP Kalimantan Barat,Ganjar Nusantara Indonesia,135751,4
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,134235,22
342449962923657,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,133157,2
104317482149268,DPRD Provinsi Jawa Timur,Dinni Anggraeni,132266,2
102418629201622,GP Nusa Tenggara Timur,Ganjar Nusantara Indonesia,129934,4
103411659195911,JIMAT,Arik Luviani Putri Yasa,126495,3
101648362613609,GP Sulawesi Tengah,Ganjar Nusantara Indonesia,124828,4
111874238435241,Yayasan Bangun Kecerdasan Bangsa,Yayasan Bangun Kecerdasan Bangsa,124771,2
109793991710079,Jane Natalia Suryanto,Jane Natalia Suryanto,124091,2
101901612703421,G24 Golkar Sultra,Yayasan Golkar Institute SPKP,118057,3
101367882644316,GP Gorontalo,Ganjar Nusantara Indonesia,116632,3
110195338413992,GP Kalimantan Tengah,Ganjar Nusantara Indonesia,116595,4
111090608323091,GP Kalimantan Selatan,Ganjar Nusantara Indonesia,116351,3
756567881057213,Airlangga Hartarto,Airlangga Hartarto,115685,5
100452782779664,Kubu Raya Terpancar,Ganjar Nusantara Indonesia,115138,3
110454451763465,Sambas Bersinar,Ganjar Nusantara Indonesia,114071,3
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,111512,10
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,110627,13
107241861191421,Ilmu Tambang,Ilmu Tambang,109256,8
228998964266672,Pemprov Jawa Timur,Ayu Fitria Mandarasari,108859,6
110608611801801,G24 Golkar Malut,Yayasan Golkar Institut SPKP,108102,6
101220845990276,GP Bengkulu,Ganjar Nusantara Indonesia,107776,3
103154962503579,Penggemar Pontianak,Ganjar Nusantara Indonesia,106853,3
104278069107924,G24 Golkar NTB,Yayasan Golkar Institute SPKP,106673,1
111431385073299,G24 Golkar Bengkulu,Yayasan Golkar Institute SPKP,104400,8
107635175541351,Pinjaman kur online,These ads ran without a disclaimer,101613,1
100226362848619,G24 Golkar Kalsel,Golkar Institute SPKP,100798,8
101218402657205,GP Aceh,Ganjar Nusantara Indonesia,99732,3
1690573611256871,Pemerintah Kota Manado,Bryan Sumilat,98686,2
107087892161368,G24 Golkar Sulut,Yayasan Golkar Institute SPKP,90219,4
105195635486519,Klise Nusantara,Ganjar Nusantara Indonesia,85159,1
108676115131939,Nusantara Cerdas,Ganjar Nusantara Indonesia,84223,1
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,84073,1
104799384898162,Indonesia Berkabar,Ganjar Nusantara Indonesia,83926,1
110056788323890,Pikiran Indonesia,Ganjar Nusantara Indonesia,83735,1
113058461386521,Mercusuar Indonesia,Ganjar Nusantara Indonesia,81012,1
100718584868313,PostingViral,These ads ran without a disclaimer,78657,1
127232094369851,Sayed Abubakar A. Assegaf - Fanspage,Sayed Abu Bakar Abdullah,78112,3
100147872667354,Kata Nusantara,Ganjar Nusantara Indonesia,77527,1
240326642745935,Change.org,Change.org Indonesia,76905,1
105308715676825,Filosofi Indonesia,Ganjar Nusantara Indonesia,76767,1
101338198587608,Indonesia Luar Biasa,Ganjar Nusantara Indonesia,76731,1
100676262667808,Story Nusantara,Ganjar Nusantara Indonesia,76225,1
107565455160464,Indonesia Opini,Ganjar Nusantara Indonesia,76111,1
1854187061497992,Jogja Dukung Ganjar,Ganjar Nusantara Indonesia,75848,3
202555993805088,Caption,Ganjar Nusantara Indonesia,74910,1
104275935775351,G24 Golkar Kalteng,Yayasan Golkar Institut SPKP,73101,3
106245875573990,G24 Golkar Kepulauan Riau,Yayasan Golkar Institut SPKP,72552,5
114460673670696,Pati Raya ID,Ganjar Nusantara Indonesia,72247,3
107318141100190,Semarang Raya Terkini,Ganjar Nusantara Indonesia,72034,3
107019302070970,GP Kepulauan Riau,Ganjar Nusantara Indonesia,70290,3
106681168697547,Rumah kita sulsel,Ganjar Nusantara Indonesia,69456,3
1716437738583378,Banten Dukung Ganjar,Ganjar Nusantara Indonesia,69323,3
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,68845,2
116357131050852,Rumah Kita jambi,Ganjar Nusantara Indonesia,68688,3
100382756075812,GP Kalimantan Timur,Ganjar Nusantara Indonesia,68103,3
103292932453775,GP Tapal Kuda,Ganjar Nusantara Indonesia,66112,3
103584384805755,Soloraya Terkini,Ganjar Nusantara Indonesia,65910,3
101851468280755,RUMAH KITA Lamongan,Ganjar Nusantara Indonesia,65540,3
101284185918970,Rumah Kita Riau,Ganjar Nusantara Indonesia,65438,3
112121504882485,GP Bali,Ganjar Nusantara Indonesia,65037,2
101236088186610,Ahmad Syaiful Acong,"Ahmad Syaiful Acong, SH",64846,1
106767125434048,Rumah GP Sumatra Barat,Ganjar Nusantara Indonesia,64707,3
114105438017003,GP Nusa Tenggara Barat,Ganjar Nusantara Indonesia,64439,3
101932009361489,G24 Golkar Aceh,Golkar Institute SPKP,64198,3
105984728799517,Sulsel Dukung Ganjar,Ganjar Nusantara Indonesia,63998,3
102608695949373,G24 Golkar Gorontalo,Yayasan Golkar Institut SPKP,63890,5
101396779210463,Rumah Kita Jatim,Ganjar Nusantara Indonesia,63532,3
1033193516732257,Jabar Dukung Ganjar,Ganjar Nusantara Indonesia,63276,3
