Location name,Amount spent (EUR)
Burgenland,245
Carinthia,502
Lower Austria,1315
Salzburg,527
Styria,1546
Tyrol,599
Unknown,≤100
Upper Austria,1199
Vienna,2777
Vorarlberg,281
