Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,995478,54
1689208734631579,Gobierno de Jujuy,Gobierno De Jujuy,212339,20
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,160667,52
174970176018,Horacio Rodríguez Larreta,PRO Ciudad de Buenos Aires,151675,44
174970176018,Horacio Rodríguez Larreta,Fundación Pensar Argentina,61486,15
174545086044880,Gobierno de Santa Fe,Gobierno de Santa Fe,60160,58
362204533804292,Municipio de Río Grande,Municipio de Río Grande,54204,8
525334380868858,Martín Lousteau,Martín Lousteau,51283,25
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,45198,6
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,44724,52
102436695787908,Chubut por el Cambio,Juntos por Chubut,41632,42
563457753861426,Fernando Gray,Asociación Civil Casa de la Comunidad Organizada Esteban Echeverría,35370,2
101001089479742,Cipriano Presidente San Lorenzo de Almagro,Cipriano Fernando Pommies,28840,14
20906273675,Greenpeace Argentina,Greenpeace Argentina,28787,19
103088924366000,Noticias d,Noticias d,27432,165
109612858472866,FM Capital,Radio la capital,27124,5
641948702550925,Catamarca Gobierno,Gobierno de Catamarca,21923,28
109287948479430,Diario 9️⃣,diario 9,20188,16
259111760849274,Federico Angelini,Juntos por el Cambio,19930,21
465558466800210,Maxi Pullaro,Juntos por el Cambio Evolución,18959,19
68793499001,UNICEF,UNICEF with Facebook Ad Credits,18625,8
480129710135,Municipio de Tigre,Municipalidad de Tigre,17917,48
924253577657013,Gobierno de Tierra del Fuego AIAS,Gobierno de Tierra del Fuego,17911,22
61279025897,Gerardo Morales,Gerardo Morales,17543,2
363825283650115,Vicente López,Vicente López,17466,5
135948233146402,Municipio de Lomas de Zamora,Municipalidad de Lomas de Zamora,17369,1
199078716794173,Nexofin,Nexofin,16565,5
191946537833,SAN LORENZO EL MAS GRANDE...,Siempre San Lorenzo,16492,14
106057368882648,El caudillo online,El caudillo online,15221,1
171330806277312,Diego Santilli,Instituto República,15119,46
104377591978898,Compacto Córdoba,Compacto Córdoba,14628,17
284302505110931,Juntos Tigre,JUNTOS TIGRE,14494,2
1546712922304737,Dionisio Scarpin,Dionisio Scarpin,13460,2
171330806277312,Diego Santilli,Fundación Pensar Argentina,12996,6
970738089654602,Subsecretaría de Seguridad de Lanús,Subsecretaría de Seguridad de Lanús,12905,3
101185599412309,Marcos para Neuquén,Marcos para Neuquen,12610,2
544640985878621,Argentinos Online,Argentinos Online,12535,8
102305658071845,Uthgra Córdoba,Julian Rousselot,12328,3
113122186717848,Emiliano Estrada,Emiliano Estrada,12230,4
101996084777901,Mariela Belski,Mariela Belski,12200,15
253898394637965,Luciana Echevarría,MST,11760,2
705172499580470,Gustavo Martinez,Gustavo Martinez,11601,12
104979101688763,Marca Informativa Cba,Marca Informativa Cba,11443,4
109362811850636,La ventana del oeste,La Ventana del Oeste,11353,3
192381083777,Hyundai Worldwide,These ads ran without a disclaimer,10794,1
107787349381054,Pablo Alaniz,Pablo Alaniz,10739,6
1383234345334458,Ramiro Marra,Ramiro Marra,8638,5
1547396068885036,Ushuaia Municipalidad,Ushuaia Municipalidad,8638,20
429298067264790,Sergio Ziliotto,Partido Justicialista Distrito La Pampa,8569,15
317140548314140,San Fernando Municipio,San Fernando Municipio,8504,2
104111515586064,Viva la libertad,Viva la libertad,8341,1
130259190347711,Diario Huarpe,El Huarpe S.A.,8103,1
126410234048229,Fundación Pensar,Fundación Pensar Argentina,7975,2
110746414660916,Lomas Noticias,Nicolas Orona,7904,1
369181306485506,Patricia Cubria,showercomunicacion,7859,6
314550791947743,InfoBonaerenses,Noticias de mi barrio,7852,1
307661541236,Grupo La Provincia,GLP,7622,39
105791202046721,Punto Ushuaia,Punto Ushuaia,7574,12
465558466800210,Maxi Pullaro,Maxi Pullaro,7565,27
782697941744883,Catamarca Capital,Catamarca Capital,7537,11
622853724492420,Federico Otermín,Frente de Todos Lomas,7492,1
100906542624841,Primero Rio Grande,Primero Río Grande,7437,12
623004601078857,Erika Gonnet,Gobierno de Santa Fe,7384,7
105933872199149,Mística,Mística,7230,6
1575553356099879,Soher El Sukaria,Fundación Hacer Córdoba,7126,5
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,6905,7
755993527765325,Franco Aranda,Franco Aranda,6846,6
105960568377813,Ministerio de Producción La Pampa,Ministerio de Producción de La Pampa,6790,13
100729482879934,Todos Unidos por Sampacho,Mónica Susana Grassi,6533,4
105434454484182,Difusión de Prensa Argentina,Difusión de Prensa Argentina,6449,3
1688491141369349,Gobierno de la Provincia de La Pampa,Gobierno de la Pampa,6443,8
341449295874456,SEOhoy,Momentum SEO,6428,11
141472172555994,Sole Martinez,Sole Martinez,6306,1
101364195948955,KATO DICE Y HACE,KATO DICE Y HACE,6156,5
723789384402976,Municipalidad de Juana Koslay,Juana Koslay,6044,6
932158520193023,Municipalidad de José C. Paz,Municipio de José Clemente Paz,5961,8
107590944370114,Voz de Santa Fe,www.vozdesantafe.com.ar,5864,3
107631983989726,Argentina Federal,Argentina Federal,5745,5
660416864150494,Obras La Pampa,Obras La Pampa,5630,8
1639126129662368,La Nota Web,La Nota Web,5535,6
624986924234661,Gustavo Bordet,Partido Justicialista Entre Ríos,5503,9
141472172555994,Sole Martinez,Vicente López,5367,1
862393870465260,Fabian Martin,Fabian Martin Intendente,5365,1
1629270177302084,Poder Legislativo del Chaco,Poder Legislativo de Chaco,5242,10
132275286851048,Luis Alfredo Juez,Frente Cívico de Córdoba,5145,3
335926266503071,7D,7D,5046,6
2296112127071539,Feedback encuestas,Feedback Encuestas Online,5044,13
141991679847091,Taquion,Taquion,4914,4
105735495551632,Nico Marchiolo,Nicolas Ariel Marchiolo,4697,27
304176325478,La Política Online,La Política Online,4676,8
699758330894365,Actualidad Argentina,Actualidad Argentina,4644,4
362315123823816,Municipalidad de San Miguel de Tucumán,Municipalidad de SM de Tucumán,4610,4
1002311333139930,Gobierno de Entre Ríos,Gobierno de Entre Ríos,4536,3
103431172529739,El Diario Industrial,El Diario Industrial,4506,3
113138195384719,Nestor Grindetti,Nestor Grindetti,4496,2
256803881073240,Gobierno de Salta,Gobierno de Salta,4402,1
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,4384,6
194377447332998,Municipalidad de Villa Carlos Paz,Municipalidad de Villa Carlos Paz,4357,13
106837380716320,Diario Argentino,Diario Argentino,4334,1
1144710688890787,Municipio de Tandil ADN,Municipio de Tandil ADN,4271,4
109237045323181,Patagonia Noticias,Patagonia Noticias,4237,4
104594087961997,Ing. Ricardo Gutierrez,Ricardo Sinforiano Gutierrez,4173,16
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,4001,3
1960408947531757,Germán Alfaro,Municipalidad de San Miguel de Tucumán,4000,2
100781262773132,Un San Martín Distinto,Un San Martín distinto,3967,1
104549218292037,Urgente Hoy,Urgente Hoy,3906,7
102187456039094,Enterate Ya,Enterate Ya!,3906,1
652162468224695,Juan Negri,Juan Hipolito Negri Biasutti,3867,7
265087123863574,Ministerio de Gobierno y Seguridad de la Provincia de Córdoba,Gobierno de Córdoba,3861,1
2194919247400582,Andrés Watson,Andres Guillermo Watson,3856,2
2003697709923162,Ministerio de Educación de La Pampa,Ministerio de Educación de La Pampa,3820,7
452525851510103,Nicolás del Caño,Frente de Izquierda,3813,2
564830380326427,Juan Carlos Polini,Polini,3751,44
234890990763613,Federico Fulini,Federico Fulini,3720,5
109566368125684,Pilar 360,Noticias de mi barrio,3692,4
192108560832888,Luis Petri,Mendocinos por el futuro,3689,2
103944978682114,Lado B Noticias,Lado B Noticias,3661,7
125183747539071,Noticias Argentinas,Noticias Argentinas,3647,45
105132645589543,Construyendo - Gral. Pueyrredon,Construyendo,3639,2
111637981320058,Productivismo - Política Argentina,Sergio Raul Samoilovich,3632,3
1873627455984240,Guillermo Ferreyra,Municipalidad de Fray Mamerto Esquiú,3623,2
233734300112003,Juan Monteverde,Ciudad Futura,3592,6
805670376206651,Ramón Lanús,Ramón Lanús,3431,1
621662804554294,Florencia Lopez,Maria Florencia López,3390,2
1616731398614099,Marisa Fassi,Frente de Todos Cañuelas,3364,7
807113569309561,Miguel Siciliano,Miguel Angel Siciliano,3345,5
350084848936137,Sociedad Cooperativa Popular Limitada,Sociedad Cooperativa Popular Limitada,3288,3
1727280190891954,FRANCE 24 Español,These ads ran without a disclaimer,3269,1
680986725302906,Roberto Mirabella,Hacemos Santa Fe,3250,1
101084180600854,Juan Jose Orrego,Juan Jose Orrego,3233,1
386830351387514,InfoSanLuis.com,InfoSanLuis.com,3176,6
1033484550055433,Ministerio de Seguridad,Ministerio de Seguridad de La Pampa,3175,2
102289782502796,Prensa Digital,Prensa Digital,3109,4
100198331521581,Agencia Provincial de Noticias La Pampa,APN La Pampa,3053,6
101993342681,Noticias de la Calle,La Verdad SRL,3048,2
585157608249952,Nicolás Russo,Nicolás Russo,3042,12
1177316249095639,GANA JUJUY Provincial,Hugo Miguel Angel Zerpa,2981,2
484757575061442,Gobierno de la Ciudad de Alta Gracia,Municipalidad de Alta Gracia,2981,1
155326881225340,Cristian Ritondo,Hablen de a uno,2941,1
104521364508491,Juan Pablo Inglese,Juan Pablo Inglese,2893,2
442285665919263,Enrique Cresto,equipo digital,2776,8
105102988867048,Jorge Taylor,Jorge Andino Roberto Taylor,2749,3
152734418136602,Claudio Lozano,Unidad Popular,2744,1
227513130941976,Ignacio Torres,Pro Chubut,2728,3
441253569248825,Intendente Miguel Lunghi,Municipio de Tandil ADN,2713,2
1376617095698986,Carrera de Licenciatura en Economía - UNDAV,Universidad Nacional de Avellaneda,2711,2
743239569098884,Marcelo Cossar,Marcelo Arnolfo Cossar,2687,27
1915928008689451,Eli Cuesta,Eli Cuesta,2675,11
604770309648894,José Lepere,José Lepere,2646,1
459777610743664,Ariel Sujarchuk,HAY ALTERNATIVA PARA EL CAMBIO EN ESCOBAR - HACE,2575,2
433136076759972,Edhasa Argentina,Edhasa Argentina,2485,2
108182177200374,Rubén Dusso,Rubén Roberto Dusso,2476,2
1170748123064391,Federico Frigerio,Federico Frigerio,2410,3
238546219688035,Felipe Alvarez,Fundación Innova La Rioja,2403,9
508042719277404,Fabricio Bolatti,FABRICIO BOLATTI,2348,9
499141756879767,Federico Achával,De Tu Lado Siempre,2297,8
1408542766063285,Carla Carrizo,Ana Carla Carrizo,2237,7
348209942315439,La Pampa 24,La Pampa 24,2226,4
378225769015907,Fundación Embajada Abierta,Fundación Embajada Abierta,2225,3
178919202140944,Francisco Quintana,Francisco Quintana,2177,2
104756595301563,Abraham Skierkier,Camilo Guillermo Rolón,2121,4
245985062421521,Obra Social Luis Pasteur,These ads ran without a disclaimer,2117,7
111600998225620,Noticias Zero,Noticias Zero,2094,2
138406616275954,Marcelo Orrego,Producción y Trabajo,2075,3
106277608413948,Felipe Biella,Julieta Biella,2043,4
207378966450296,Luis Samyn Ducó,Luis Samyn Ducó,2030,4
857382087671921,Maxi Abad,radicalesorg,2006,9
100932749306130,Noticias Andinas,Noticias Andinas,2004,2
141231856052932,Evert Van Tooren,Evert Van Tooren,1979,2
1873194886282596,Francisco Mondotte,Daniel Mondotte,1961,4
1604553363177691,Concejal von der Thusen,Raul Von Der Thusen,1926,2
114763516834269,Lione Cattalini,Lionella Cattalini,1916,2
364524860422159,Juan Pio Drovetta,Visual,1912,2
589866887756301,Leandro González,Leandro González,1911,3
1064807416890278,Emilio Baistrocchi,Emilio Baistrocchi,1908,1
106716278920168,Noticias Argentinas,Noticias Argentinas Web,1902,2
233454334261427,Enzo Cornejo,Enzo Cornejo,1887,2
145806262649419,Fer Miño,Patria de Todos,1873,15
118022918321722,Municipalidad Rio Tercero,Municipalidad de Rio Tercero,1873,3
1576976629211448,Paco Garibaldi,Paco Garibaldi,1864,1
394381420664585,Martin Soria,Martin Soria,1850,1
409843162468188,Inés Brizuela y Doria,Inés Brizuela y Doria,1835,1
172565396129582,Diario La Unión,Nicolas Orona,1830,2
1469247346700561,Principios Diario,Principios Diario,1805,5
108679841853325,Contame Más,Contame Más,1798,3
108949197275691,Luis Lobo Vergara,Luis Maria Lobo Vergara,1798,1
1347237252022683,El Diario Norte,Noticias de mi barrio,1760,1
1602918236691276,El Diario de San Luis,Santiago Altamirano,1740,1
416391221875769,Ruben Manzi,Rubén Manzi,1729,1
628498977777284,El Continental,Periodico El Continental,1703,4
316538378371170,Chaco Gobierno de Todos,Chaco Gobierno de Todos,1680,6
109819601940472,Eduardo Camus,Eduardo Camus,1658,1
589118287799304,Carlos M. Bilbao,Carlos  Miguel Bilbao,1616,1
247815465249577,Congreso Judio Latinoamericano,Congreso Judío Latinoamericano,1611,1
315052892482848,Minerva Foods Latam,These ads ran without a disclaimer,1603,1
605540860101596,Diario Criollo,Diario Criollo,1588,3
259700217384725,Le Monde diplomatique - Edición Cono Sur,Capital Intelectual S.A.,1583,20
443594262328472,Lisandro Enrico,Lisandro Enrico,1557,4
168606106578096,Municipio Ciudad de Arroyito,Norte Creative SRL,1555,2
434792809895250,Ciudad Futura,Ciudad Futura,1541,2
134557130216408,Jorge Jofré,Jorge Jofre,1531,2
