Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
102639461303190,Fair Pay For All,Fair Pay For All,7482,209
9250349228,Greenpeace UK,Greenpeace UK,3818,39
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),3651,29
7715002593,UNICEF UK,Unicef UK,3495,25
311627208673,WWF UK,WWF UK,3013,59
106626487721376,Amazon Europe,Amazon Europe,2652,16
10677003998,Shelter,Shelter,2088,398
186622728032,RSPB,RSPB,1838,120
8807334278,Conservatives,The Conservative Party,1656,41
799576543492660,The Week Junior,The Week Junior,1539,44
569834799727730,National Grid UK,National Grid UK,1351,60
353224381469808,ifaw,IFAW,1334,40
45986010500,Barnardo's,Barnardo's,1314,19
407834355957354,NatWest Business,NatWest Group plc,1314,8
7043497714,Christian Aid,Christian Aid,1156,22
35671512696,World Animal Protection UK,World Animal Protection UK,1042,57
1450681158291594,Counter Terrorism Policing,UK Counter Terrorism Policing,993,3
46074836918,The Trussell Trust,Trussell Trust,964,10
121936349543,World Vision UK,World Vision UK,955,60
13533633585,National Trust,National Trust,898,3
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,894,27
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,885,10
117476785190,Save the Children UK,Save the Children UK,858,35
175338329150218,Help For Heroes,Help for Heroes,833,43
34044296391,Surfers Against Sewage,Surfers Against Sewage,828,141
177855115588808,The Week UK,The Week UK,770,33
10114144851,NSPCC,NSPCC,731,6
6406164817,Viva!,Viva! Vegan Charity,720,40
101958682650112,ESG UK,Energy Saving Grants,716,81
91897231853,HOPE not hate,HOPE not hate,660,16
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,655,16
33268280976,Disasters Emergency Committee (DEC),Disasters Emergency Committee (DEC),645,130
37981137361,The Children's Society,The Children's Society,639,28
167898406587045,Holiday Extras,Holiday Extras,622,3
200006375787,38 Degrees,38 Degrees,582,14
9110034275,Marie Curie UK,Marie Curie UK,578,2
127031794038958,Blue Marine Foundation,Blue Marine Foundation,576,45
7624294394,Amnesty International UK,Amnesty International UK,542,10
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,501,17
54605029793,British Medical Association,British Medical Association,473,11
