Location name,Amount spent (EUR)
Attica (region),2615
Central Greece (region),193
Central Macedonia,898
Crete,407
Eastern Macedonia and Thrace,174
Epirus (region),112
Ionian Islands (region),≤100
Northern Aegean,≤100
Peloponnese (region),155
Southern Aegean,102
Thessaly,280
Unknown,≤100
Western Greece,273
Western Macedonia,≤100
