Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,5886,193
213476079972,Essential Workers Deserve Better,Mark Morey,2037,42
10113538711,WWF-Australia,WWF-Australia,1869,27
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,1682,33
182564410468,Australia for UNHCR,Australia for UNHCR,1456,107
1776727752614025,Glencore,Glencore Australia,1147,8
92824008332,Plan International Australia,Plan International Australia,1084,29
101589645013040,Thrive by Five,Thrive By Five,995,18
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,962,35
447447719391089,Health Care Providers Association,Health Care Providers Association,949,10
177072498997234,NSW Electoral Commission,NSW Electoral Commission,863,22
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,838,11
219798558043441,Humpty Dumpty Foundation,Humpty Dumpty Foundation,820,4
117241141903,Barnardos Australia,Barnardos Australia,773,17
352953834815624,Jason Wood MP,Jason Wood MP,712,9
102329728050606,From the Heart,Cape York Institute,681,11
107113675572590,Dirty Dozen,Solutions for Australia,678,31
710266392358023,Future Super,Future Super,677,20
373523642668552,Energy - Queensland,Department of Energy and Public Works,671,31
89794331215,Oxfam,Oxfam Australia,656,108
8422338499,The Wilderness Society,The Wilderness Society,649,69
192170157560135,UNSW Engineering,UNSW Sydney,594,2
103653191525,Ben & Jerry's,Ben & Jerry's,524,4
149648047339,Save the Children Australia,Save the Children Australia,510,22
68280472472,Queensland Conservation Council,Queensland Conservation Council,509,8
161854162881,Greenfleet,Greenfleet,492,29
308746806571901,Advance Australia,Advance Australia,470,60
101791315693,Destiny Rescue,Destiny Rescue,456,18
575557119153505,Department of Planning and Environment,"NSW Department of Planning, Industry and Environment",419,7
299753643444311,AEC,Australian Electoral Commission,412,25
494820897261439,Bank Australia,Bank Australia,378,52
108988681832210,Karen Freyer,Karen Freyer for Vaucluse,351,1
157812980921536,Environmental Defenders Office,Environmental Defenders Office,348,80
104910384328602,Binge,Streamotion Pty Ltd,346,6
879712192044319,Animal Justice Party NSW,Animal Justice Party NSW,342,26
231952773568442,Berry Street,Berry Street,322,5
345960425540557,The Climate Council,The Climate Council,308,69
59024478936,Monash University,Monash University,276,18
191570179167,Catherine Hamlin Fistula Foundation,Catherine Hamlin Fistula Foundation,268,5
316480331783930,Australian Unions,Australian Unions,266,42
694832627392516,Prime Super,Prime Super,265,132
231341250224498,Australian Ethical Investment,Australian Ethical Investment,257,70
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,243,5
275866669090583,South Australian Liberal Party,South Australian Liberals,240,3
281530749293959,Rainforest 4,Rainforest 4 Foundation Ltd,238,4
159487260807787,Tindo Solar,Tindo Solar,232,2
504855933190931,Time for Change - Change Aged Care,United Workers Union,229,56
200819325600,ActionAid Australia,ActionAid Australia,218,20
581606621934473,International Justice Mission,IJM Australia with Facebook ad credits,217,5
329777267205680,ACT Government,ACT Government,216,13
121201504755819,Animal Justice Party AJP Victoria,Animal Justice Party,215,2
10852627380,World Animal Protection Australia,World Animal Protection Australia,208,4
211657000392,1 Million Women,Natalie Jane Isaacs,203,2
192720571652271,Refinery29 Australia,Pedestrian Group,199,3
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),194,10
113606643816829,Round Theory Wines,Round Theory Wines,184,4
157481181070130,Indigenous Employment Australia,Access,177,104
105084998845350,BPH Energy,BPH ENERGY LTD,176,45
100317645636097,UniSuper,UniSuper,173,7
199045310115813,The Urban Developer,The Urban Developer,173,1
8013404017,Crikey,Private Media,170,12
1414406035466037,Jeremy Rockliff,Jeremy Rockliff,158,5
272757739102,Engineers Australia,Engineers Australia,156,9
158616474157880,Healthscope,These ads ran without a disclaimer,149,4
145347352187764,UN Women Australia,UN Women Australia,144,24
108381455902627,Australian Christian Lobby,Australian Christian Lobby,142,9
367759967036315,Dr David Honey MLA,Dr David Honey MLA,142,5
1090309537707529,National Justice Project,National Justice Project,141,25
106791108597531,Future of Local Government Review - Tasmanian Government,Department of Premier and Cabinet,130,2
111577958275695,Better BeCause,Better BeCause,129,16
156271657717715,Nature NSW,Nature Conservation Council of NSW,127,12
13527056454,GetUp!,GetUp!,126,1
2383045228374491,CPAC Australia,Conservative Political Action Network Ltd,121,15
100356216050100,Family First Party Australia,Family First Party Australia Ltd,118,2
22936848857,Institute of Public Affairs,Institute of Public Affairs,113,4
166663303514630,Musicians Australia,Musicians Australia,112,3
76212817063,CARE Australia,CARE Australia,102,9
102640598073626,Lucky Lance,Lansley Simon,≤100,1
655944151127130,SBS Cantonese 廣東話節目,Special Broadcasting Service,≤100,21
104475658104700,Parliament House of Cards,Parliament House of Cards Pty Ltd,≤100,3
353909191473562,Darren Chester MP,Darren Chester MP,≤100,1
274079142634253,National Tertiary Education Union - NTEU,National Tertiary Education Union,≤100,2
172774889455415,Catholic Mission,Catholic Mission,≤100,2
283210225077432,Senator Mehreen Faruqi,Senator Mehreen Faruqi,≤100,1
276061352415442,The Australian Institute of Architects,The Australian Institute of Architects,≤100,18
214580121886337,The Ethics Centre,The Ethics Centre,≤100,17
329982603721746,Mathew Dickerson,Mathew A Dickerson,≤100,1
107161344913410,Sanofi Australia & New Zealand,These ads ran without a disclaimer,≤100,3
209356172528167,Lateral Event Management,Lateral Events,≤100,18
1734173853529152,Queensland Family and Child Commission,Queensland Family and Child Commission,≤100,7
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,4
350996037887,Beyond Zero Emissions,Beyond Zero Emissions,≤100,5
362805317148988,Keith Pitt,Keith Pitt,≤100,1
107202704142775,Go Neutral,Go Neutral,≤100,3
214559598616472,Canberra Liberals,the Canberra Liberals,≤100,3
696379037237660,Department of the Prime Minister and Cabinet,"The Department of Prime Minister and Cabinet,",≤100,4
154716001389058,Clare O'Neil MP,Clare O'Neil MP,≤100,2
119570884780306,Katy Gallagher,Katy Gallagher,≤100,1
198538033525283,deadly stories,"Department of Seniors, Disability Services and Aboriginal and Torres Strait Islander Partnership",≤100,3
141987795846694,Business SA,Business SA,≤100,1
523586527672529,Annastacia Palaszczuk MP,Annastacia Palaszczuk MP,≤100,4
100958871935319,Brisbane Flight Path Community Alliance,Brisbane Flight Path Community Alliance,≤100,2
139174417547253,The Week on Wednesday,Benjamin John Davison,≤100,10
106664985275716,Dylan Wight - Labor for Tarneit,Dylan Wight,≤100,2
582669988419520,RACS - Refugee Advice and Casework Service,Refugee Advice & Casework Service,≤100,3
327169760731815,Luke Gosling MP,Luke Gosling MP,≤100,4
101317875732604,Dr Sophie Scamps,Sophie Scamps,≤100,2
419632568108398,Australian Citizens Party,Australian Citizens Party,≤100,4
801533023293160,Binary,Gender Awareness Australia,≤100,12
131368480817,CERES Environment Park,CERES,≤100,2
184555644912125,Blacktown City Council,Blacktown City Council,≤100,1
21591025194,The University of Melbourne,The University of Melbourne,≤100,2
101858382784169,West Village Pedestrian Safety Group,Carla Lois Mcnaughton,≤100,1
22746335927,Bob Brown Foundation,Bob Brown Foundation,≤100,3
2063329587276680,Anika Wells MP,Anika Wells MP,≤100,2
413705305463031,Australian Renewable Energy Agency,Australian Renewable Energy Agency,≤100,3
555015041253851,Stanwell,Stanwell Corporation,≤100,2
102336681506217,WorkforClimate,WorkForClimate,≤100,15
521696954688354,Guardian Labs,Guardian Labs,≤100,4
1504231626276260,"Michael Brown MP, Member for Florey",Michael Brown MP,≤100,4
90728602000,Greening Australia,Greening Australia,≤100,6
211018298919743,Environmental Justice Australia,Environmental Justice Australia,≤100,4
206540052690401,Jean Hailes for Women's Health,Jean Hailes for Women's Health,≤100,5
1501550403427903,Senator Anthony Chisholm,Senator Anthony Chisholm,≤100,2
131401820205010,Socialist Equality Party Australia,Socialist Equality Party,≤100,2
169484636429178,Just Gold,Just Gold Digital Agency Pty Ltd,≤100,2
196586557019555,CPA Australia,CPA Australia,≤100,1
36676462435,Conservation Council of Western Australia,Conservation Council of Western Australia (CCWA),≤100,24
161107919341,Save Our Marine Life (Australia),Save Our Marine Life (Australia),≤100,6
