Location name,Amount spent (ARS)
Buenos Aires,1913212
Catamarca,136051
Chaco,154015
Chubut,143087
Ciudad Autónoma de Buenos Aires,509735
Corrientes,108209
Córdoba,3577949
Entre Rios,142289
Formosa,52697
Jujuy,25602
La Pampa,27320
La Rioja,47816
Mendoza,203539
Misiones,38709
Neuquén,33605
Río Negro,47482
Salta,89871
San Juan,118484
San Luis,322653
Santa Cruz,18391
Santa Fe,905726
Santiago del Estero,32363
Tierra del Fuego,43985
Tucuman,134815
Unknown,≤100
