Location name,Amount spent (EUR)
Andalusia,2935
Aragón,388
Balearic Islands,412
Cantabria,159
Castilla y Leon,582
Castilla-La Mancha,505
Cataluña,2948
Comunidad Valenciana,1783
Comunidad de Madrid,2361
Extremadura,543
Galicia,763
Islas Canarias,1120
La Rioja,≤100
Navarra,451
País Vasco,501
Principality of Asturias,356
Region of Murcia,410
Unknown,≤100
