Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
102096876127435,BAT 2023,Abraham Adesanya Adetutu A.,23065,1
101018389512733,Ghali Mustapha,Ahmad Muazu,15725,4
312632449480846,Governor Ifeanyi A. Okowa,Governor Ifeanyi A. Okowa,15684,3
654180731859809,T-Police,T-Police,12439,2
14312764639,Atiku Abubakar,The Atiku Campaign,11649,1
280983209099426,Isa Ashiru Kudan,Bamali Surajoddeen Saad,11532,2
103018869332378,BantuPage,Ikechukwu Orji,11260,10
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,7546,3
103959275862698,TYCON 2023,Tycon,7360,3
1598185900266723,Emeka Igwe Campaign Organization,Emeka Igwe,6201,5
1089641091059109,Hon. Kelechi Nwogu,Fabia Benibo,5806,4
110635338055920,Cedanac Resources,Cedanac Resources,5504,1
100486959387581,Ada Ogbu Nara,Chisom Okechukwu Kenneth,5109,6
2138867006432207,Gobir 2023,Young Progressives Party (YPP),4670,2
1680958165547490,Fabric Eight,FabricEight,4597,1
126460284139483,Nigerianeye,NigerianEye,4152,1
511160669047435,Senator Bassey Albert  - OBA,Benedict Raphael Ibanga,3915,2
104680361991427,Hon. Mojisolaoluwa Alli-Macaulay,Omayeli Christabell Amorighoye,3187,7
215863191948778,Frank Nweke Jr,Frank Nweke Ii,2895,2
100227202825420,Booth 2 Booth With Tinubu,Booth 2 Booth With Tinubu,2730,1
359560058085455,Ismaila Uba Misilli,Ismaila Uba Misilli,2680,4
110328708530763,Leyi Kwanee Campaign Home,Leyi Kwanee Campaign Home,2635,1
120346118099706,BrandPower,BrandPower,2592,2
100519749481655,Labour Party Ogun State,Ajibola Adeboye,2540,1
106355637651765,Gombe Media & Publicity,Gombe Media & Publicity,2533,4
103534109311151,IDA OBOLO SIM For Governor Rivers State,"ESUUK, THANKGOD BIOTU",2339,3
122968032433727,thepatrickhuey,These ads ran without a disclaimer,2306,1
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,2306,1
176399775876719,Voice Your Vote Nigeria,These ads ran without a disclaimer,2177,1
590202251174437,Interfaith Dialogue Forum for Peace,Interfaith Dialogue Forum for Peace,1943,1
101704896170189,Lagos Labour Support Group,Oluseyi Adesanya,1878,3
248584495820796,Ibe Okwara for House of Representatives - Arochukwu/Ohafia Constituency,Ibe Okwara Support Group,1877,4
100202924924063,Page 36,Page 36,1860,12
258810957658900,Adamu A. Babale Makera,Adamu A. Babale Makera,1827,2
101649462831068,Delta advocate 4 sheriff uk,Benjamin Mathew,1817,1
105308565798628,The Paragon,Paragon Nigeria,1626,1
1813961455356524,Sen. Lawrence Ewhrudjakpo,Sen. Lawrence Ewhrudjakpo,1609,2
108300928112742,234 Intel,234 Intel,1561,1
114899590230768,Hon. Rahman Owokoniran,Nature Of God Foundation,1509,2
104301685797883,New sokoto with Ahmad Aliyu FCNA,New sokoto with Ahmad Aliyu FCNA,1500,1
112349224687773,Kufre Ekpoh,Kufre Imo Ekpoh,1480,3
171885956874687,Because Of Our Tomorrow,BOOT Party,1443,1
106955635517175,Petroleum Industry Act and You,The Nigerian Upstream Petroleum Regulator Commission,1384,2
101622722635138,Advocacy For Good Governance,Nnadi Sunny,1312,3
103177569070325,Ibrahim Babajide Obanikoro,adeToyan Adeniji-Adele,1179,2
371190863735789,Closer TV Online,These ads ran without a disclaimer,1058,1
101813086045206,Hon. Suleiman Abdulrazak Sariki,Hon. Suleiman Abdulrazak Sariki,1034,3
108917982105526,KT For Jino 2023,Ashir Ahmad El-rufa'i,1025,1
109102048600128,Ekpoto Campaign Organization,Ekpoto Campaign Organization,1014,3
101020222725519,Dist. Senator Osita Izunaso,Comr Azubuike Ishi Nworji,994,2
108820175107975,Barr. Peremobowei Gita Campaign Organization,Moses Oyinkuro,906,2
105580098826545,"Rev. Fr. Hyacinth Iormem Alia, PhD","Rev. Fr. Hyacinth Iormem Alia, PhD",739,2
954380707995179,Hon. Obinna Chidoka,Ikechukwu Okafor,645,1
321548801710742,Gawuna TV,Ayodeji Adeola Badru,644,2
1746241522274014,Hajiya Maryam Mairo Aminu Waziri Tambuwal Online Forum,Amiru Adamu,637,6
103323138230180,Blaqrose,These ads ran without a disclaimer,557,1
103004258030272,Imoh Inyangette,Imoh Inyangette,529,1
109466785028287,Prince Dr Emeka Eze,Michael Obiekwe,526,4
110073184197491,keepingupwith_theschmalzis,These ads ran without a disclaimer,501,1
169876108479467,Biyi Otegbeye Campaign Organization,Samuel Ademola Solaja,495,2
112372781761085,Abibat Mogaji Beneficiaries Vanguard 4 BAT,Odunbaku Sodiq Adekunle,488,1
109405722042764,"Federation of Muslim Women's Association in Nigeria- ""Fomwan""",Akinola Toba Julius,488,1
100411246272248,APC Lagos-West Senatorial District II,Adeosun Abdulwahab Adebowale,461,1
105997422320113,Ambassador. Onijala4Senate Kwara South,Olutola Onijala,461,2
108976588043083,AA ZAURA TV,Ayodeji Adeola Badru,429,3
111014922285371,Transparency International,These ads ran without a disclaimer,381,1
108632595361826,faith_iroham,These ads ran without a disclaimer,302,1
102415047928145,Shanghai Electric,These ads ran without a disclaimer,294,1
111271261379124,Effective Campaign Management Media,Effective Campaign Management Media,281,3
257044301821870,Sen Barau Jibrin,Ayodeji Adeola Badru,180,2
112280008145991,Total Restoration Team - TRT,Total Restoration Team - TRT,143,1
119723736100630,Ala - Delight Publicity Services,Moses Oyinkuro,130,3
1598205703573433,Senator Uba Sani,Uba Sani Media,≤100,1
1818808125006067,Safiyanu Danladi Mairiga,Safiyanu Danladi Mairiga,≤100,1
2249254108728941,Alh. Yahaya Barambu Project,Alh. Yahaya Barambu Project,≤100,1
101953642559043,NewsWorld,newsworld,≤100,1
100476306146501,danerobaby,These ads ran without a disclaimer,≤100,1
104289422406178,Engr Esosa Iyawe Campaign Organization,These ads ran without a disclaimer,≤100,1
2062465467334024,Biyi Otegbeye,Biyi Otegbeye,≤100,1
116308369063243,Kambria,These ads ran without a disclaimer,≤100,1
110338541289138,AHMED ALIYU Sokoto TV,Ayodeji Adeola Badru,≤100,1
102515378957450,Lizziano Online Media Platform,These ads ran without a disclaimer,≤100,1
100160698259702,Mc Olowo Chop and Chop,These ads ran without a disclaimer,≤100,1
110453981957668,Tratamiento del autismo,These ads ran without a disclaimer,≤100,1
75608370019,United States Institute of Peace,These ads ran without a disclaimer,≤100,1
109532181885280,Door To Door Travel - US,These ads ran without a disclaimer,≤100,1
100363736296175,T110-31,These ads ran without a disclaimer,≤100,1
106827194681183,Africa Equity Media,These ads ran without a disclaimer,≤100,2
124285820927337,Durham University Business School,These ads ran without a disclaimer,≤100,1
105955335714645,Exsprout-store,These ads ran without a disclaimer,≤100,1
112749617094620,NutriNews International,These ads ran without a disclaimer,≤100,1
338205530623,قناة الحوار - Alhiwar TV,These ads ran without a disclaimer,≤100,2
285530825204,Klitschko,These ads ran without a disclaimer,≤100,1
2005432453089459,AREWA Insider,Mustapha Lawal,≤100,1
132881333574604,Omooba Dotun Babayemi,These ads ran without a disclaimer,≤100,1
106900875202419,Newsflow.com.ng,newsflow,≤100,1
222957571664804,StudentHub,These ads ran without a disclaimer,≤100,2
