Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
113432613540693,وزارة الصحة والسكان المصرية,وزارة الصحة والسكان المصرية,36718,44
384511478794856,Thndr ثاندر,These ads ran without a disclaimer,2966,8
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,848,3
112492556825208,ireadaward,These ads ran without a disclaimer,659,1
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,648,3
308088503057656,النائب محمود عصام,النائب محمود عصام,520,7
102883459081121,Mohamed Taher - محمد طاهر,Mohamed Taher - محمد طاهر,486,17
112709551678127,الصفحة الرسمية لبرنامج آخر كلام,These ads ran without a disclaimer,468,9
110877857406073,المهندس حسام لبن,المهندس حسام لبن,421,4
273900239400893,نقابة المحامين المصرية,نقابة المحامين المصرية,414,5
112955485159674,مدحت الكمار ــ Medhat Al.Kammar,مدحت محمد عطية الكمار,399,4
108210648333964,محمود طاهر -Mahmoud Taher,محمود طاهر -Mahmoud Taher,327,11
963424467011784,أحمد فتحي - Ahmed Fathy,أحمد فتحي - Ahmed Fathy,326,2
1921148138129239,YLF - Youth Leaders Foundation,YLF - Youth Leaders Foundation,307,2
192320965049184,الإعلامية نيفين منصور,الإعلامية نيفين منصور,303,3
103395314662888,حزب الشعب الجمهوري - مصر,حزب الشعب الجمهوري - مصر,296,1
181524565276709,الهلال الأحمر المصري - Egyptian Red Crescent,الهلال الأحمر المصري - Egyptian Red Crescent,287,1
1916894871881712,يونس عبدالرازق - Younes abdelrazek,يونس عبدالرازق - Younes abdelrazek,278,1
105386041341175,النائب د. حسين خضير,النائب د. حسين خضير,271,2
137375666332415,Paper Middle East Exhibition,These ads ran without a disclaimer,244,1
111086937788265,موقع تحيا مصر - Tahiamasr News,موقع تحيا مصر - Tahiamasr News,201,4
801866783213943,محمد طلبة - Mohamed Tolba,محمد طلبة - Mohamed Tolba,190,3
505498339475973,اسكيز - Esquisse,These ads ran without a disclaimer,181,1
115336178238866,النائب - محمود عبدالعليم منصور,النائب - محمود عبدالعليم منصور,168,1
1632636017007559,Mohamed Mostafa Elsallab محمد مصطفي السلاب,Mohamed Mostafa Elsallab محمد مصطفي السلاب,160,3
798673866859390,ETC TV,These ads ran without a disclaimer,156,7
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,153,1
118992379972310,Fatmah Selim - فاطمة سليم,Fatmah Selim - فاطمة سليم,153,3
121565980915958,سلسلة تأسيس The best start,These ads ran without a disclaimer,132,1
764353836981278,الصفحه  الرسمية للعميد نور ابوستيت,الصفحه  الرسمية للعميد نور ابوستيت,130,2
866153827088050,Bankawy - بنكاوى,Bankawy - بنكاوى,122,3
104421931606476,النائب أحمد دياب,النائب أحمد دياب,114,2
176956519017843,الحزب المصري الديمقراطي الاجتماعي,الحزب المصري الديمقراطي الاجتماعي,104,2
102498564631055,Asharq News الشرق للأخبار,These ads ran without a disclaimer,103,1
109007530967790,Mohamed Hussein ElHamamy  - النائب محمد حسين الحمامى,Mohamed Hussein ElHamamy  - النائب محمد حسين الحمامى,102,1
467132247079071,Night store,These ads ran without a disclaimer,≤100,1
743199805779919,الموقف المصري,These ads ran without a disclaimer,≤100,1
159052647481654,حزب الإصلاح والنهضة,حزب الإصلاح والنهضة,≤100,1
103291013528894,Dr.Mokhtar Gomaa,Dr.Mokhtar Gomaa,≤100,1
101586878327765,Hassanein Tawfiq - حسانين توفيق,Hassanein Tawfiq - حسانين توفيق,≤100,3
2500509450036457,د/ أحمد حسني درويش لجراحات السمنة والمناظير والجراحة العامة,These ads ran without a disclaimer,≤100,1
535371883202755,Freddy Elbaiady  صفحة فريدي البياضي,Freddy Elbaiady  صفحة فريدي البياضي,≤100,1
103563626109746,EG Journal - إيجى جورنال,go to health,≤100,1
117197414641940,أحمد سمير - الصفحــة الرسمية,These ads ran without a disclaimer,≤100,2
354968941204659,الدكتور أيمن أبو العلا عضو مجلس النواب,الدكتور أيمن أبو العلا عضو مجلس النواب,≤100,11
255364564480829,Abdelmonem Emam -  عبد المنعم إمام,Abdelmonem Emam -  عبد المنعم إمام,≤100,1
105096455624550,Tamer abdelhamid - تامر عبد الحميد,Tamer abdelhamid - تامر عبد الحميد,≤100,2
118053584618345,شبكة الرائد الإعلامية,These ads ran without a disclaimer,≤100,1
