Location name,Amount spent (USD)
Ahmadi Governorate,219
Capital Governorate,2751
Farwaniya Governorate,822
Hawalli Governorate,1153
Jahra Governorate,≤100
Mubarak Al-Kabeer Governorate,≤100
Unknown,≤100
