Location name,Amount spent (EUR)
Burgenland,205
Carinthia,923
Lower Austria,11799
Salzburg,355
Styria,1059
Tyrol,495
Unknown,≤100
Upper Austria,1002
Vienna,1866
Vorarlberg,198
