Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
252185758819200,Babajide Sanwo-Olu,Babajide Sanwo-Olu,30446,13
102096876127435,BAT 2023,Abraham Adesanya Adetutu A.,23065,1
103018869332378,BantuPage,Ikechukwu Orji,11258,5
100486959387581,Ada Ogbu Nara,Chisom Okechukwu Kenneth,9968,7
14312764639,Atiku Abubakar,The Atiku Campaign,9815,1
102835755970763,NN19,NN19,8114,2
101704896170189,Lagos Labour Support Group,Oluseyi Adesanya,7345,3
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,7094,3
312632449480846,Governor Ifeanyi A. Okowa,Governor Ifeanyi A. Okowa,6919,3
1089641091059109,Hon. Kelechi Nwogu,Fabia Benibo,6841,3
104680361991427,Hon. Mojisolaoluwa Alli-Macaulay,Omayeli Christabell Amorighoye,6745,8
280983209099426,Isa Ashiru Kudan,Bamali Surajoddeen Saad,5997,2
1680958165547490,Fabric Eight,FabricEight,5905,1
1598185900266723,Emeka Igwe Campaign Organization,Emeka Igwe,4815,5
1598205703573433,Senator Uba Sani,Uba Sani Media,4703,2
2138867006432207,Gobir 2023,Young Progressives Party (YPP),4691,2
511160669047435,Senator Bassey Albert  - OBA,Benedict Raphael Ibanga,3828,2
215863191948778,Frank Nweke Jr,Frank Nweke Ii,3828,3
112280008145991,Total Restoration Team - TRT,Total Restoration Team - TRT,3020,5
1746241522274014,Hajiya Maryam Mairo Aminu Waziri Tambuwal Online Forum,Amiru Adamu,2768,6
2005432453089459,AREWA Insider,Mustapha Lawal,2366,2
100227202825420,Booth 2 Booth With Tinubu,Booth 2 Booth With Tinubu,2331,1
120346118099706,BrandPower,BrandPower,2306,1
103534109311151,IDA OBOLO SIM For Governor Rivers State,"ESUUK, THANKGOD BIOTU",2306,3
205279466743027,Lux Terra Leadership Foundation,Lux Terra Leadership Foundation,2289,1
100519749481655,Labour Party Ogun State,Ajibola Adeboye,2267,1
100202924924063,Page 36,Page 36,2047,13
590202251174437,Interfaith Dialogue Forum for Peace,Interfaith Dialogue Forum for Peace,1982,1
112277208388890,,These ads ran without a disclaimer,1868,10
110328708530763,Leyi Kwanee Campaign Home,Leyi Kwanee Campaign Home,1845,2
101075832871727,Progressives For Renewed Hope,Progressives For Renewed Hope,1712,2
248584495820796,Ibe Okwara for House of Representatives - Arochukwu/Ohafia Constituency,Ibe Okwara Support Group,1682,5
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,1601,1
114899590230768,Hon. Rahman Owokoniran,Nature Of God Foundation,1598,2
109225188534168,Northwest-Northeast Concern Youth Movement for Tinubu/Kashim 2023.,Mubarak Hamza Adam,1597,5
171885956874687,Because Of Our Tomorrow,BOOT Party,1591,1
103177569070325,Ibrahim Babajide Obanikoro,adeToyan Adeniji-Adele,1556,2
111271261379124,Effective Campaign Management Media,Effective Campaign Management Media,1543,3
654180731859809,T-Police,T-Police,1457,1
109102048600128,Ekpoto Campaign Organization,Ekpoto Campaign Organization,1439,3
106955635517175,Petroleum Industry Act and You,The Nigerian Upstream Petroleum Regulator Commission,1384,2
105308565798628,The Paragon,Paragon Nigeria,1115,1
176399775876719,Voice Your Vote Nigeria,These ads ran without a disclaimer,1107,1
258810957658900,Adamu A. Babale Makera,Adamu A. Babale Makera,1019,2
1813961455356524,Sen. Lawrence Ewhrudjakpo,Sen. Lawrence Ewhrudjakpo,996,2
108917982105526,KT For Jino 2023,Ashir Ahmad El-rufa'i,987,1
101018389512733,Ghali Mustapha,Ahmad Muazu,982,1
111901560465601,Jaha Dukureh,These ads ran without a disclaimer,978,1
112349224687773,Kufre Ekpoh,Kufre Imo Ekpoh,961,2
169876108479467,Biyi Otegbeye Campaign Organization,Samuel Ademola Solaja,924,2
954380707995179,Hon. Obinna Chidoka,Ikechukwu Okafor,852,1
101649462831068,Delta advocate 4 sheriff uk,Benjamin Mathew,704,1
102225129139532,Dr. Okuji Oreh,Dr. Okuji Oreh,665,3
110635338055920,Cedanac Resources,Cedanac Resources,653,1
275932466581893,Being Terence Obaoghe,Being Terence Obaoghe,620,1
2062465467334024,Biyi Otegbeye,Biyi Otegbeye,535,1
260808654610161,PDP Reality Organization For Atiku,These ads ran without a disclaimer,532,3
103004258030272,Imoh Inyangette,Imoh Inyangette,522,1
112268064929703,Mailantarki Campaign Organisation 2023,Mailantarki Campaign Organisation 2023,520,1
101813086045206,Hon. Suleiman Abdulrazak Sariki,Hon. Suleiman Abdulrazak Sariki,507,1
109405722042764,"Federation of Muslim Women's Association in Nigeria- ""Fomwan""",Akinola Toba Julius,507,1
