Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
39435457457,Greenpeace France,Greenpeace France,1788,42
106626487721376,Amazon Europe,Amazon France,1103,13
14053295787,Oxfam France,Oxfam France,677,60
9025047571,Amnesty International France,Amnesty International France,613,122
384955301529344,Institut du Cerveau - Paris Brain Institute,Institut du Cerveau - Paris Brain Institute,611,6
466932616850613,Mon avis citoyen,Mon avis citoyen,555,124
100255681599847,Veolia France,Veolia,483,12
193941174044646,La Vingt-Cinquième Heure,La Vingt-Cinquième Heure,438,22
123875660969932,ENGIE,ENGIE,374,24
116455261255,Action contre la Faim (France),Action contre la Faim,357,20
81753537108,TotalEnergies,TotalEnergies,320,5
335868279790722,CIWF France,CIWF France,307,30
102001075501212,Moovance,Moovance,303,15
278641698813937,Fondation Raoul Follereau,Fondation Raoul Follereau,293,50
178362315106,European Parliament,European Parliament,293,10
26907085049,Scouts et Guides de France,Scouts et Guides de France,275,13
93745060700,CARE,CARE France,273,39
116070051527,Mediapart,Mediapart,270,107
106554597767346,UNHCR France,UNHCR France,259,57
173159234432,UNICEF France,UNICEF France,236,3
114676815236667,AIDES,AIDES,235,10
100140410085507,350 France,350 France,233,11
113579678698073,La SPA - Société Protectrice des Animaux,La SPA - Société Protectrice des Animaux,230,9
328157150830,Fondation Perce-Neige,Fondation Perce-Neige,214,15
147547541961576,Council of the European Union,Council of the European Union,213,13
252417390706,APF France handicap,APF France handicap,213,113
107898832590939,European Commission,European Commission,185,5
100160149099313,Justice Initiative,Justice Initiative,175,3
152835304742765,Les Petits Frères des Pauvres,Les Petits Frères des Pauvres,171,7
1466667490217580,Arp Sélection,ARP Sélection,153,2
265420476920,Médecins du Monde France,Médecins du Monde France,145,15
79566127213,Challenges,Challenges.fr,142,18
145664313583,AVSF - Agronomes & Vétérinaires Sans Frontières,AVSF - Agronomes et Vétérinaires Sans Frontières,136,4
197118360320055,ONE France,ONE Fr,129,16
121845411167890,Région Centre-Val de Loire,Région Centre Val de Loire,123,2
426832457756357,Mes Soutiens,ORIXA MEDIA,110,16
147126052393,Libération,Libération,108,24
124635890909275,Apprentis d'Auteuil,Apprentis d'Auteuil,101,42
103804191671034,Tilt,"Tilt, une initiative de l'AFD",≤100,12
282361555175058,Sanctuaire de Lisieux,Sanctuaire de Lisieux,≤100,20
107808105469097,La Dianétique - France,Digitalis,≤100,10
135590433555491,Diffuz Solidaire,MACIF,≤100,9
364959206939410,ACAT France,ACAT France,≤100,11
1684441541609223,Pour l'Éco,Pour l'Éco,≤100,9
154912951193067,Médecins Sans Frontières / MSF,Médecins Sans Frontières,≤100,3
164585262346234,La santé au féminin,La santé au féminin,≤100,1
190767987677923,Institut Curie,Institut Curie,≤100,3
208598842537710,KMBO,KMBO,≤100,4
176663393102,La Cimade,La Cimade,≤100,7
910916945628993,Explore Découverte,Explore Media,≤100,2
101840952495180,Common Good Summit,Challenges,≤100,11
108854242161197,Factuel,Factuel,≤100,4
1069735843132235,ACTIV,Activ,≤100,6
41452575362,Surfrider Foundation Europe,Surfrider Foundation Europe,≤100,2
1891306977793412,France Alzheimer et maladies apparentées,France Alzheimer et maladies apparentées,≤100,38
192381083777,Hyundai Worldwide,These ads ran without a disclaimer,≤100,2
242988976515815,Conseil de Développement de la Métropole de Lyon,Conseil de Développement de la Métropole de Lyon,≤100,1
382775905162847,Unlock France,Agir pour le climat,≤100,2
110135545683962,Dulac Distribution,Dulac Distribution,≤100,3
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
108961334029224,Ekō en français,Ekō,≤100,4
109629611650694,"Good Clothes, Fair Pay",These ads ran without a disclaimer,≤100,2
162383987105585,Association Valentin Haüy - AVH,Association Valentin Haüy - AVH,≤100,3
111813051744,ACTION ENFANCE,ACTION ENFANCE,≤100,3
111590988510760,mesinfos,mesinfos,≤100,2
54568872127,Association Un enfant par la main,Un Enfant par la Main,≤100,35
120780477955028,Secours populaire,Secours populaire,≤100,8
413401852112275,La Mie de Pain,LA MIE DE PAIN,≤100,3
566508133498745,Klorane Botanical Foundation,Klorane Botanical Foundation,≤100,7
360872824739466,Fondation Française de l'Ordre de Malte,Fondation Française de l'Ordre de Malte,≤100,3
144248248998626,Vivre et Aimer France,Vivre et Aimer France,≤100,15
278422012257681,Le Pacte,Le Pacte,≤100,3
1030528233746321,Le mouvement,le mouvement,≤100,26
112547358788607,CCFD-Terre Solidaire,CCFD-Terre Solidaire,≤100,11
457316367752668,Info'Com-CGT,Info'Com-CGT,≤100,5
237946106299568,Cafeyn FR,These ads ran without a disclaimer,≤100,2
123674940994027,Revue Esprit,Revue Esprit,≤100,6
395919323779707,CRIF,Crif,≤100,3
220098248063927,Samusocial de Paris,Samusocial de Paris,≤100,32
402894249820426,Crédit Agricole Provence Côte d'Azur,Crédit Agricole Provence Côte d'Azur,≤100,1
241694996718264,NF Habitat,Cerqual,≤100,9
155317537884626,Ordre de Malte France,Ordre de Malte France,≤100,12
702065149817690,Citizengo France,Citizengo France,≤100,1
201716123952571,Mon épargne et moi,Natixis Investment Managers,≤100,10
202169223274351,AÉSIO mutuelle,These ads ran without a disclaimer,≤100,1
109271965783066,Usbek & Rica,Usbek & Rica,≤100,2
625616024204368,DIGNITE international,Dignite International,≤100,31
108287895472317,GRDF Occitanie et Nouvelle-Aquitaine,GRDF Occitanie et Nouvelle-Aquitaine,≤100,8
361835540609243,Les Papillons de Jour,Les Papillons de Jour,≤100,4
698784793476571,Jean-Philippe Tanguy,Jean-Philippe Tanguy,≤100,2
148215498569083,Pierre Fabre Group,These ads ran without a disclaimer,≤100,1
113096274973502,Jeun'Est,Jeun'Est,≤100,1
106905277331650,Actu-Juridique.fr,Actu-Juridique.fr,≤100,6
1415350452093573,ONU Femmes France,ONU Femmes France,≤100,2
124821480532,Max Havelaar France,Max Havelaar France,≤100,8
74203385744,éditions markus haller,These ads ran without a disclaimer,≤100,1
192583130787628,Réel média,These ads ran without a disclaimer,≤100,1
754644594590474,Soulager mais pas tuer,Soulager Mais Pas Tuer,≤100,4
101362762036118,Engagés Pour Noisy,Engagés Pour Noisy,≤100,3
154763104543358,Vision du Monde,Vision du Monde,≤100,6
152342924830630,France 3 Occitanie,These ads ran without a disclaimer,≤100,1
618145235013084,Fondation Terre Solidaire,Fondation Terre Solidaire,≤100,30
321102471315265,Elues Locales,Elueslocales.fr,≤100,2
128938130499216,Fepem - Fédération des particuliers employeurs de France,FEPEM,≤100,6
108962652194362,,These ads ran without a disclaimer,≤100,2
105670034379791,Agence Régionale de Santé La Réunion,Agence Régionale de Santé La Réunion,≤100,6
119606718113453,Lagazette.fr,Infopro Digital,≤100,1
291803297264,Action Education - en français,Aide et Action - Officiel,≤100,5
112625036789236,Les Papillons de Jour Corse,Les Papillons de Jour,≤100,1
1656487581073095,Simone Media,These ads ran without a disclaimer,≤100,1
101807738445049,"Saint-André, Centre-ville d’Avenir","Saint-André, Centre-ville d’Avenir",≤100,1
432250506832758,Lumni.fr,These ads ran without a disclaimer,≤100,1
121693529673,Socialter,Socialter,≤100,4
149306629191,Ville de Grenoble,Ville de Grenoble,≤100,1
341589399694873,CANALBOX Réunion,CANAL+ Télécom,≤100,2
1568393426587080,FONDATION Hospices Civils de Lyon,Fondation HCL,≤100,3
426677154028235,Mouvement Européen - Alsace,Mouvement européen - Alsace,≤100,4
100420934912134,Bubble it,bubble it drinks,≤100,1
1538188076498334,Amiens Ville d'Avenir,Amiens Ville d'Avenir,≤100,1
1271228546228571,Sivom de la région mulhousienne,Sivom de la région mulhousienne,≤100,1
1536506946585351,NPA Haute Garonne,NPA 31,≤100,1
100405989281079,Caisse de solidarité,Caisse de solidarité,≤100,1
114902397079508,CnC Expertise,These ads ran without a disclaimer,≤100,1
105391268907831,Thibaut François,Thibaut François,≤100,1
395919323779707,CRIF,CRIF,≤100,5
