Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1311294,24
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,1199885,5
101871502791636,Carlos Acosta Juliao Oficial,Toro Digital,907345,7
251292808253299,Canadian College,Canadian College,660701,21
619776134722439,Secretaría Distrital de Salud,Secretaría Distrital de Salud,550602,11
310454127055,Politécnico Grancolombiano,Sergio Fernando Gallo Suarez,547797,4
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,393298,6
75884689790,Colectivo de Abogados,Colectivo de Abogados,364756,2
105860962029722,medellinvuelveabrillar,Medellín Vuelve a Brillar,362929,4
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,327600,17
103627111347496,Mario Romero,Mario Romero,292181,1
101071764864119,Dulce Veneno,Dulce Veneno,242541,2
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro Valencia,210043,6
108576731393581,Juliana Enciso,Claudia Juliana Enciso Montes,123778,4
1147318942107929,Todos Somos Una,DEBRAIN LLC,120418,4
509529099396147,Héctor Rangel,Héctor Rangel,119683,13
1379933302305788,Colegio Gimnasio Americano,Colegio Gimnasio Americano,113364,3
460297427472944,Corporación  Educativa Politécnico La Salle,Corporación Educativa Politécnico La Salle,112870,1
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,92364,1
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,83530,5
387621548286709,Gustavo Gallego,Gustavo Adolfo Gallego Aristizabal,83026,13
108228068238348,Diego Caicedo,Diego Caicedo,82137,3
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,78696,1
167744296752102,José Luis Osorio,Sergio Andres Quintero Romero,71174,1
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,70970,5
1174073589339169,Cauca Nos Une,Eduer Mauricio Muñoz Noguera,70586,2
299469560099835,Alcaldía de Cali,Alcaldía de Cali,65682,3
105437204540183,Miyerlandi Torres A,Miyerlandi Torres A,62034,5
295277256700,Concejal María Victoria Vargas Silva,Carmen Pumarejo,61272,5
418155555015037,Germán Escobar Cundinamarca,German Mauricio Escobar,55976,1
106083021215996,Todos por Medellín,Todos por Medellín,54593,2
102106249390475,Firmeza,Firmeza,54243,1
1670178443243805,Soluciones Educativas P&G,Soluciones Educativas P&G,51624,3
258948700872338,Isvimed Alcaldía de Medellín,Eikon Digital S.A.S.,49636,11
462660883763346,Ronald Mayorga,Ronald Mayorga,47923,5
138634813014016,"Alvaro Múnera, grupo de amigos del Diputado Animalista",Alvaro Munera Builes,45524,4
851680034864966,Proantioquia,FUNDACION PARA EL DESARROLLO DE ANTIOQUIA. ANTIOQUIA POR COLOMBIA,44326,2
103084375858203,Mi Campaña Aplicación,BJS inversiones,43904,9
179003239458192,Jorge Humberto Rangel,Jorge Rangel,40207,2
835710939898329,Paulina Aguinaga,Paulina Aguinaga,39770,3
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,39486,5
2341225942579432,Edwin Marín Concejal,Edwin Fabian Marin Marin,38397,1
838927469815494,Diana Diago,Diana Marcela Diago,38041,3
100684621294069,Diego Cancino - Concejal de Bogotá,Equipo Diego Cancino,37843,1
105068200842316,Edilberto Molina,Tuto Gonzalez,37281,2
369866297063101,Otoniel Rondón Márquez,Edgar Hernando Paez Aparicio,37175,2
350160788433059,Proclama Cauca y Valle,Proclama Cauca y Valle,37169,4
851424944887797,Meridiano Regional,Meridiano Regional,36168,6
133787883971402,Oscar Ramírez Vahos,Oscar Ramirez Vahos,35150,1
