Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
953600271404690,BJP Meghalaya,Bharatiya Janata Party,316853,97
652657388214939,BJP Nagaland,Bharatiya Janata Party (BJP),157706,92
102377305543409,AITC Meghalaya,Indian Political Action Committee,69768,37
104516512296314,Kartikeya Sharma,Adv Tech,69766,91
105469904495866,AP Digital Corporation,PromoDome Digital LLP,67652,2
21169267101,Give,Give,60142,21
486980998032652,BJP Karnataka,Bharatiya Janata Party (BJP),40932,4
404746486258732,Project Nanhi Kali,Project Nanhi Kali,40919,43
105671775473178,Jan Suraaj,Jan Suraaj,39724,73
102741892267001,Meghalaya Deserves Better,Meghalaya Deserves Better,34855,11
107395897271506,Kutumb,Swatantra Verma,22857,30
118579331974554,Indian National Congress - Nagaland,Indian National Congress - Nagaland,18750,2
113541631336757,Conman Conrad,Conman Conrad,18542,5
1947296068903392,Vinay Saxena,Manish Soni,18383,22
270666596375251,Jhatkaa.org,Jhatkaa.org,13845,24
113364544766243,Congress Kallekai - ಕಾಂಗ್ರೆಸ್ ಕಳ್ಳೇಕಾಯ್,CongressKallekai.com,13528,13
153368994747431,PepsiCo India,PepsiCo India,12918,8
1549125462051884,BQPrime,Bloomberg Quint,12762,9
103812439247204,Keshava Rajanna B Fanpage,Abishek Nb,12433,6
174283119250672,Save the Children India,Bal Raksha Bharat,12191,55
634229723611650,Yuva Galam,Showtime Consulting,12036,8
109707661884154,Indian Compass,theindiancompass.com,11580,52
136970800182154,Indian National Congress - Meghalaya,Indian National Congress - Meghalaya,11422,30
102754365335887,Udhay Anna,Udhay Anna,11265,16
1521106071438318,CMO Chhattisgarh,IVS Corporation,10034,2
442710802417591,Baljeet Yadav,Baljeet Yadav,9577,1
110157505314549,Bhumireddy Ramagopal Reddy,Bhumireddy Ramagopal Reddy,9322,2
547354238619670,Dr. Ashwath Narayan,Vijay S,8979,4
100204332997540,5 Star Meghalaya,Design Boxed,8576,23
30290552843,Greenpeace India,Greenpeace India Society,8319,15
104211439033799,Jagane Kavali,Jagane Kavali,8191,40
1180249348746112,Mukul Sangma,Mukul Sangma,7976,11
1826491730900559,Keshava Rajanna B,Abishek Nb,7429,10
1521106071438318,CMO Chhattisgarh,Clarion IT,7316,2
148200615837635,Malur ES EN Krisshnaiah Setty,Malur ES EN Krisshnaiah Setty,6945,7
251971332383556,Yashveer Shoora,Mukesh Kumar Yadav,6926,8
1041070232620031,Sesame Workshop - India,Sesame Workshop India,6775,6
107414168269023,Telangana Atma Gouravam,telanganaatmagouravam.com,6602,44
309587409080562,YSR Congress  Party - YSRCP,Jagane Kavali,6391,3
113125761613615,Namma CM Bommai,Recro Media,6206,2
100626912687369,Kai Yerisi Karunadigagi - ಕೈ ಏರಿಸಿ ಕರುನಾಡಿಗಾಗಿ,Kai Yerisi  Karunadigagi,6197,24
1521106071438318,CMO Chhattisgarh,Angle Advertising,6157,5
632261080207669,Meghalaya Pradesh Youth Congress,Sumit Dubey,6057,10
323722234707338,Chief Minister Fellowship Program Maharashtra,Chief Minister of Maharashtra,5892,4
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,5743,45
285029500623,CARE India,CARE India,5646,26
103782051383159,School of Politics,School of Politics,5514,59
102218576103904,Badlaav ki Aandhi Priyanka Gandhi,Badlaav Ki Aandhi Priyanka Gandhi,5505,12
101418911733760,Om Enterprises,OM Enterprises,5160,5
103164973087833,"Way2News - Short News App, News Summary",These ads ran without a disclaimer,5088,1
326102339565,Oxfam India,Oxfam India,5024,26
103370585969591,Baghel ka Bharosa,Baghel Ka Bharosa,4952,16
795703753787678,Nana Kate-विठ्ठल उर्फ नाना काटे,content factory,4936,5
30290552843,Greenpeace India,Greenpeace Environment Trust,4609,11
805526169610318,Shubhashray Housing India,shubhashray housing india,4511,4
667862236707254,Rohit Kumar Singh,Arshad Ansari,4415,39
1382300511994686,Bhupendra Singh,Entertainment Chacha,4237,1
132480390432415,Jindal Stainless Solutions,Chariot Media,4213,2
110540565228341,Ganguly H Kurabathalli,Ganguly H Kurubathalli,4173,3
109354741887336,Udhay Anna - உதய் அண்ணா,Udhay Anna - உதய் அண்ணா,4097,15
1327351450720146,Pradhan Mantri Bhartiya Janaushadhi Pariyojana,Pharmaceuticals & Medical Devices Bureau of India,4033,6
318205675275285,APL Apollo Tubes Limited,APL Apollo Tubes,3886,2
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,3814,5
108531050841926,Shanu Yadav,Shanu Yadav,3565,3
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,3549,25
189271178483352,Five Lotus Indo German,Five Lotus Indo German,3484,8
108019578732536,Khabar Rajasthan,Khabar rajasthan,3424,4
1203697573031051,RK Imo Singh,Rajkumar Imo Singh,3329,2
1582832635365396,Umed Singh Dhull Jaat Mahakumbh 2023,Ritik Keer,3200,1
411129449009589,K.C. Venugopal,K.C.Venugopal,3186,18
1469731009833049,Sangram Thopte  संग्राम थोपटे,Mayuresh B Tilkari,3162,2
107533605102536,Panchanagouda Dyamanagoudar Official,Sangmesh Kallappa Modi,3110,13
105448911769079,ಉದಯ್ ಕೆ ಎಂ ಕದಲೂರು,Vijay S,3107,1
2108726996065900,Bhawani Singh Rundal,Pawan Kumar Sharma,3098,4
112475780481777,Bahadur Singh Chouhan,Manoj,3092,2
105234459127980,Women Climate Collective,Women Climate Collective,3082,13
104000639186504,Vivek Subba Reddy for Jayanagara,Vivek Subba Reddy for Jayanagara,3073,1
104052753400618,Union Bank of India,Goldmine Advertising Limited,3063,7
116925101740350,Prem Sagar Patel,Karamveer Patel,3054,9
155650401165329,"Jaipuria Institute of Management - Lucknow, Noida, Jaipur, Indore",These ads ran without a disclaimer,3020,4
105815225595031,मोदी साथे राजस्थान,modisaatherajasthan.com,3016,14
703726259672921,BJP Telangana,Bharatiya Janata Party (BJP),2991,40
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,2990,4
109772347318584,Khotikarok Modi,Khotikarok Modi,2980,3
105509495777453,సాలు దొర సెలవు దొర,selavudora.com,2940,88
108102345201383,Pappu Gappu - पप्पू गप्पू,PappuGappu.com,2885,14
451849645287015,We Support Mr. Temjen Imna Along,We Support Mr. Temjen Imna Along,2883,8
2131431707147401,AgriCentral,JIVA AGSERVICES PRIVATE LIMITED,2841,4
225469604484322,"GI Tagged - Geographical Indications, India",GiTAGGED,2803,3
1559211387686845,Log 9 Materials,Log 9 Materials Scientific Private Limited,2792,5
116458781310492,Abhiram Singh,Abhiram Singh,2750,5
1493467387573959,Ghulam Nabi Azad,Advertiseyouonline,2707,9
101410428426198,3km,3Km,2688,3
108861325372008,Bharat Bhagya Vidhata,BharatBhagyaVidhata,2685,9
107864648831408,Nammavar Kamal Haasan,Nammavar kamal hassan,2652,23
726385094150417,Er. Rabindra Singh,Manish Kumar,2645,9
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,2525,10
105209472211637,Voice of Andhra,Voice of Andhra,2525,9
107878575961821,Sukhbir Singh Badal,Shiromani Akali Dal,2500,1
100403354715589,MLC Rajeev Kumar,MLC Rajeev Kumar,2477,1
571167629925037,Ravi Boseraju,Somchandra Penumatcha,2454,5
100711749611083,Bharat Kaushik,Bharat Bhushan,2436,6
221256415973730,Ankuram IVF,Ankuram IVF,2417,7
2025274010873024,Thokala Srinivas Reddy,Sanvi Kreations,2355,1
2610079412396734,Amaresh Rai,Amaresh Kumar Rai,2342,5
100439596105737,CBN AGAIN,Showtime Consulting,2310,1
418953654897992,Jitender Gothwal,Ritik Keer,2303,1
365136584238569,Shiv Deswal,Shiv Deswal,2302,5
138266643524627,National People's Party,NPP India,2299,2
210251616112761,India Development Review,India Development Review,2277,16
102099855874205,40% Sarkara - 40% ಸರ್ಕಾರ,40percentsarkara,2256,26
100196004828444,North Eastern Council,Sourabh Arvind Dubey,2242,19
474751009223949,Jaipur Literature Festival,Teamwork Arts Private Limited,2212,3
587008988138630,Dinesh Desai,Pixatronix,2155,1
468797023251148,Bhumireddy Rama Gopal Reddy,Sai Srinivas Reddy Bhumireddy,2148,1
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,2108,8
355739144465220,BJP Madhya Pradesh,Bharatiya Janata Party (BJP),2099,2
107503318080922,NTK ITWing,Kuzhandhairaj -,2092,8
447456022283373,Amit Agarwal,Vaibhav Mittal,2080,1
1954072204870360,NEWJ,Anant Bhardwaj,2073,5
132689140088396,smilefoundation,Smile Foundation,2072,6
1287678198049472,Child Help Foundation Outreach,Child Help Foundation Outreach,2042,12
148931718592314,Tarun Chugh,Adv Tech,2021,2
101538858448134,The Summer News,The Summer News,2020,5
101031682657397,Koppula Mahesh Reddy,K Mahesh Reddy,2006,2
999917373375145,VD Sharma,VD Sharma,1999,4
122131984855152,Dr. Debraj Shome,Dr. Debraj Shome,1993,2
108122750692155,Dhanpal Suryanarayana,Dhanpal Surya Narayana,1991,1
545168122343271,S Muniraju,S Sendil Kumar,1989,4
100735178208398,Udyami India,Samadhan Samiti,1984,2
629977310955589,Krishna Sharma,Ankit Sood,1980,4
101056732504706,Punjab BOLDA -Television,Gursharan Singh Sandhu,1945,4
102584546049699,Indira ka laal poore 5 saal,Indirakalaalpurepanchsaal,1931,18
1331545046906640,Gottumukkala Venkateshwara Rao,Venkateswar Rao Gottumukkala,1927,3
118227367824577,Garuda Aerospace Pvt Ltd,Garuda Aerospace Pvt Ltd,1922,4
101992622618186,Dr. MS Daddenavar,Dr. MS Daddenavar,1914,2
140072696102301,Pankajkumar Desai,Pankajkumar Vinubhai Desai,1913,1
108933362118598,Itkhori Mahotsav Jharkhand,Government of Jharkhand,1834,15
1785302198354679,Dr. Somendra Tomar,Somendra Singh,1819,12
106177778335243,Aditya Kumar Paswan,Aditya Kumar,1816,4
102447714973094,Yusuf Salahuddin,Yusuf Salahuddin,1804,3
1770518973014321,Kuldeep Vats,Click2Public Technologies OPC Pvt. Ltd.,1792,12
102098615927130,Nam Namo - ನಮ್ ನಮೋ,karunadueesanje.com,1765,4
104881231904370,Sanjeev Kumar Gupta,Sanjeev Kumar Gupta,1745,3
1651727365046605,Pukh Raj Parashar,Pukh Raj Parashar,1708,6
103206797721245,Tollygunge Trinamool Congress,Mohammad Azharuddin,1695,2
100328978216424,"Fight Pollution, Not Plastics",Nitesh Singh,1694,9
531434090219534,Aam Aadmi Party Bangalore,Aam Aadmi Party Karnataka,1692,11
268437163351102,Saurabh Srivastava,Saurabh Srivastava,1683,16
625163821153270,KV Mallesh,Krishnakanth,1668,2
108874798774990,Hanuman Ki Sena - हनुमान की सेना,Hanuman Ki Sena,1662,2
1503248346639879,Sudesh Mahto,Hemant Jain,1658,1
106743895658048,राजस्थान मांगे हनुमान,Rajasthan Mange Hanuman,1651,2
114048804917784,Hanuman Ki Hunkar - हनुमान की हुंकार,Hanuman Ki Hunkar,1650,2
1723925114538375,Karnataka Tourism,Sourav Dutta,1638,6
505327936635830,Ashok Chandak,Coceptual Media,1628,33
108923581963430,Nirmamata,nirmamata.com,1608,60
102112998968049,भाषण कला स्पेशल,Pavankumar Dadasaheb Jadhav,1605,1
263560423714979,Dr. Mahesh Sharma,Subham Singh,1602,4
100593012792684,Keerthan Kumar,Keerthan Kumar,1601,2
1484243778472531,Hemant Rasane,Hemant Rasane,1589,52
106590262277076,"Chokho Kaam, Jaadugar Naam",Chokhokaam Jaadugarnaam,1549,14
114905439949088,Karuna Ashok Chandak,Coceptual Media,1508,14
105978524767243,ರಾಷ್ಟ್ರೀಯ ಪಕ್ಷಗಳ ಮುಕ್ತ ಕರ್ನಾಟಕ,ರಾಷ್ಟ್ರೀಯ ಪಕ್ಷಗಳ ಮುಕ್ತ ಕರ್ನಾಟಕ,1502,3
1882790305270282,ಶ್ರೀ ಬಾಪುಗೌಡ ಪಾಟೀಲ. Bapugouda Patil.,Sneha Patel,1499,6
1752574838300385,V Somanna,Sai Kiran,1487,6
589797617804653,Kishor Jorgewar,Prakash Sunkalwar,1473,16
114153948240260,Times up,Sumit Dubey,1470,7
102410136024947,CMJAY UTPAL,Utpal Infra project LLP,1456,2
123900254903525,Rahul Singh Lodhi,Rahul Singh Lodhi,1454,3
804538566410307,Sudhindar Moond,Rohit Githala,1450,4
106235965464903,GITEX Impact,These ads ran without a disclaimer,1434,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,1423,1
106280825481824,Kundan Pandey,Deepak Vishwkarma,1420,6
103210925846568,radhika._chopra,These ads ran without a disclaimer,1380,1
1530456743864870,Dr Subedar shahapur,Shubham Kumar Gupta,1374,6
742801675838831,Urban Axis Infratech Limited,Urban Axis Infratech Limited,1368,4
102057352211388,Lokmat Mumbai,Pranoti Vasant Dalvi,1358,1
319646115419636,Arnold Massar,Arnold Massar,1354,5
779924902121386,Vinod Sonkar,Yash Bagh,1346,29
102785749762041,Parshottam Rupala,Piyush Mantri,1345,11
388740271500168,Yuvraj Vashistha,Dinesh Kumar Saran,1336,8
285530825204,Klitschko,These ads ran without a disclaimer,1334,1
102123079337554,International Society for Krishna Consciousness,ISKCON Delhi,1319,2
103355026005229,云端冒险家园,These ads ran without a disclaimer,1311,1
165714096933078,Piyush Goyal,Piyush Goyal,1304,2
116383754696955,Antardhwani - The Inner Voice,Antardhwani,1303,6
102822679137454,Shaktirath Singh “शक्ति”,Shaktirath Singh “शक्ति”,1301,1
107785072114322,Dr. Jemino Mawthoh,Dr. Jemino Mawthoh,1286,6
148010855792512,HK Suresh,Sai Kiran,1274,1
574023586326385,"Abhijit Wanjarri, MLC",Zaid Ahmed Khan,1258,14
431647923579029,Upendra Kushwaha,Upendra Kushwaha,1237,1
1247601278670703,Vepada Chiranjeevi Rao,Vepada Chiranjeevirao,1215,8
577856385582447,Raghu Sharma,Kanishk Bansal,1214,5
100523102277815,Ravindra Dhangekar - रविंद्र धंगेकर,Akash Singh,1214,9
107567597838557,Dr CM Rajesh Gowda,Nagendra H N,1196,1
448757799232867,Vikash Sirohi,Badri Narayan Jangid,1194,4
100764189169523,Focus 360,Yatendra Sukla,1184,1
515733388449554,Sunil Parihar,Divyesh Parihar,1180,1
247698975430137,Basava Nadina Bhagiratha,Venkataramappa Ramesh,1165,2
832824220082662,Madan Yerawar,Balkrushna Gajanan Kaypelwar,1155,1
108417875489645,voiceofmeghalaya,Sumit Dubey,1139,1
105044375403627,रणजीत सिंह चौहान भाजपा,These ads ran without a disclaimer,1139,6
218519749005654,Dr. Rakesh Singh Jadon,Rakesh Singh Jadon,1125,2
271925582604,Citizens For Justice and Peace,Citizens for Justice and Peace,1121,6
201297423396745,Rajendra Agarwal,Ishan Agarwal,1111,3
713416382011902,Sahil Shivaji Kedari,Sahil Shivaji Kedari,1102,3
104897397548712,YV Care,These ads ran without a disclaimer,1095,1
132309676835568,Lokmat,Pranoti Vasant Dalvi,1086,3
111560924353656,Swetha Reddy,Rajendra Reddy Bhuvanagiri,1083,6
206756829376811,BJP Delhi,BJP Delhi,1071,45
100560489493422,ಜನಪರ - ಜೀವಪರ,ಜನಪರ - ಜೀವಪರ,1054,8
746158708872500,Laxmi Hebbalkar,Laxmi Hebbalkar,1046,7
106484681744267,The Summer News Himachal,Gagandeep Singh,1041,3
103414968852773,Umesh Kate,Social Rajneeti,1041,5
102519939308428,टीम: संजय कुमार झा,Summit Polcom,1026,1
667560657014524,Mahendra Singh Solanki,Nitesh Tiwari,1026,1
102640028401742,Shweta Mahale Fanclub,Aslam Afroz Kazi,1025,2
444000972398140,Dr. Ajay Dharam Singh,Ramkishan Singh Maninder Singh,1024,2
55436896972,Sakal,Dinesh Krishnaji Oak,1018,4
592025620827002,Choudhary Lal Singh,Divya Suraj Partap Singh,1018,3
140624336584770,Yogender Pal Singh Champawat,Akash Singh,1016,4
1706371292942156,"Ministry of Development of North Eastern Region, Government of India","Ministry of Development of North Eastern Region, Government of India",1011,12
339835596096353,Satish Poonia,Choudhary Ramesh Chaudhary,1008,2
462362870526149,Dr. Ashok Choudhary,Dr. Ashok Choudhary,1007,2
160271429148070,Vikram Goud,Vikram Goud,1003,1
756444751061088,Chandrashekhar,Dhananjay Awasthi,1002,1
1932900346831325,Rajesh D Sanghvi,Rajesh Dineshchandra Sanghvi,1001,10
104908641373434,Anukriti Gusain Rawat,Anukriti Gusain,1000,2
242854309081857,Hanuman Beniwal,Hanuman Beniwal,990,5
823424207697011,"Sri Umamaheshwara Temple, Shivapady",Vijay S,989,4
101414632677370,The Fourth,The Fourth,982,1
492852320801212,Hansraj Ahir,Rajveer Arvind Choudhary,977,8
104663008973111,मैं मिथिला हूँ,Summit Polcom,975,1
104459082465618,Pawan Kumar Joshi,Deepesh Shukla,973,2
659265511118797,Chandra Prakash Choudhary,Rohit Hetamsaria,972,1
184037471806795,Om Rajenimbalkar - ओम राजेनिंबाळकर,Sagar Sarangdhar Randive,971,1
107383667372379,Sunita Choudhary,Rohit Hetamsaria,969,1
1783001841927248,Nutan Odisha,Cloud & Loud Communications,968,6
117276964607765,S B Ghatage,Sangmesh Kallappa Modi,966,1
318471954952040,Rajaram Meel,Raja Ram Meel,963,1
734815156530027,Rahul Kalate,Rahul Kalate,935,6
109485930750665,Agni Herbbals,C Rajivkannu,932,1
147699975283367,Ranajagjitsinha Patil,Trimurti Techserv Pvt. Ltd.,925,2
112395020284536,Inquilab India,Inquilab India,919,35
105694514269834,North Eastern Region Community Resource Management Society,Shrinivas Ravichandran Nadar,918,14
423874327718687,Vikas Bhagat Fans Page,Sandeep Mishra,917,4
104413831647263,Jeevan Kumar,Sandeep Kumar,913,3
110809634572462,Mathurbhai Savani,Mathurbhai Savani,906,1
1919641618278971,Sachin Chaudhary,Satish Kumar,904,5
342452405951714,Vishwas Vaidya,Shivakumar Vasudev Rathod,903,6
102632438543194,Rivers Are Life,These ads ran without a disclaimer,901,1
247335131948712,Abhay Singh Chautala,Satish Singh,896,2
295639383836442,Agewell Foundation,Aanchal Gupta,873,5
265195530302394,Balasaheb Thorat,Inspire,864,9
224618077692752,Sanjay Tandon,Saraansh Tandon,857,5
537021156329658,Sukhbir Singh Jaunapuria,Pankaj Sharma,855,2
103206797721245,Tollygunge Trinamool Congress,Nargis Khatun,847,1
1469731009833049,Sangram Thopte  संग्राम थोपटे,Varsha Santosh Barge,847,4
669523683117614,Dr. Sanjay Kute,Laxman Pandurang Mandole,844,3
100896765647248,The Summer News Haryana,Gagandeep Singh,844,2
1757441471197224,Hardik Patel,Hardik Patel,837,6
100135679641746,Global Hindi Tv,Navdeep Singh,835,6
1716214961979807,Dr Sarvesh S Joshi,Pawan Kumar Sharma,832,2
188649165145127,S R Srinivas,asthra digi tech - ADT,831,6
548207961952860,Atul Save,Trimurti TechServ Pvt. Ltd.,827,4
106126212227764,P Mudar Loan,Mukeshbhai Samatbhai Rathod,819,3
827495487267419,Amin Pathan,Amin Pathan,817,6
321228061382932,Pt. Shekhar Dixit,Websofy Software Private Limited,813,6
109066315147120,News Temple,Jainendra Agrawal,809,2
2497824053580486,Sunita Battan,Sunita Battan,801,2
449378495112356,Swades Foundation,Swades Foundation,800,3
112709838355954,Prachar99,Prachar99,795,1
100236283005200,Perika Suresh,Vijay Kumar Tapadia,793,1
111872195073358,Kusum Sharma - Mona,Vcsmedia,791,7
116006448044854,Manjanna for Minister,Manjanna for Minister,782,3
438039076647417,Dr. Anirban Ganguly,Dr. Anirban Ganguly,780,1
840960266047094,Chopra Consultancy,Udit Chopra,778,2
139080583360741,AJSU for Ramgarh,Rohit Hetamsaria,778,1
103215342460037,Morais City,These ads ran without a disclaimer,768,1
565156863685851,GTECH Digital,These ads ran without a disclaimer,767,1
110555385263382,Jaagta Jammu,jaagtajammu.com,763,3
184848438961199,Surya Singh,Surya Singh,758,7
385658441549334,Deepak Bhati Chotiwala,Dipak Bhati,754,5
107183428120144,Dr C Saraswathi,Dr. C. Saraswathi,752,1
994578073995343,B. L. Verma,Sourabh Arvind Dubey,750,2
295405070641302,Balraj Kundu,Pankaj Sharma,744,5
209326756435298,K C Palanisamy,K C Palanisamy.AIADMK,743,1
114331084875398,Arjun Passi,Aksh Bhargava,741,1
102829655999310,Abdul Hameed Mushrif - ಅಬ್ದುಲ್ ಹಮೀದ ಮುಶ್ರೀಫ್,Nitesh Mahesh Pogul,738,4
321849925071414,Dr. Parthasarathi,P V Parthasarathi,736,2
1569852659799372,Nishant Anand,Nishant Anand,721,5
103251851710926,Akula Srivani,Anjan Kumar Akula,721,6
100185045448251,தமிழன் சிவானந்தம்,Mohankumar,715,2
1207048289400325,Jagat Bahadur Singh Annu,Ranjeet Singh Bisen,711,4
100246805761995,Kanyakumari with Mano,Mano Thangaraj --,709,2
1745842168965988,Ranjit Singh Rana,Harsimran Singh,707,2
1783001841927248,Nutan Odisha,Niti Pollsters Private Limited,704,1
100935642733964,Hindi Khabar Digital,The Narrative Builders,703,3
101854806119390,World Punjabi Digital,The Narrative Builders,701,2
625549734319690,Er. Vivek Baranwal,Vivek Baranwal,700,1
108185732188851,Jagadguru Shree Avichal devacharya Maharaj Shree,Sachin Sharma,699,4
696682427199877,Udaysing Rajput - उदयसिंग राजपूत,Udaysing Sardarsing Rajput,698,2
108425142034661,Murali Mohan,Sourabh Tirpude,698,1
692784860846810,A Ravi,Yash Bagh,694,3
707035792708456,Banega Swasth India,These ads ran without a disclaimer,693,1
104719664464698,Prashasnik Gurukul,Shraddha Singh,690,2
112326528253527,Apex Online Solution,Ajay Tiwari,679,2
171538063001636,Global Punjab TV,Navdeep Singh,678,4
109735351891742,Apex India service,Ajay Tiwari,678,2
216879079078673,Sanjay Singh Yadav,Sanjay Singh Yadav,678,3
187676248496384,Prithvi Reddy,Prithvi Reddy,673,10
103035808058655,RK Ramesh,Muthanallur Gopalaiah Sudharshan Reddy,659,1
103609511145569,Jet digital brand management,Varun Shivpuriya,656,1
276512419511205,Kathi Karthika,Policy Briefcase,656,4
170741823043489,V6 News,V6 News,656,2
155418314920954,Orchid HRD Trainings भाषणकला व राजकीय नेतृत्व कौशल्य प्रशिक्षण,Ganesh Subhashrao Lomte,655,5
108209555020383,B somashekar,RMT,655,1
1372667142873942,S-Team Services,S-Team Services,654,4
624044167705263,"श्रीक्षेत्र सिध्दगिरी मठ, कोल्हापुर- Siddhagiri Math Kolhapur",Rajaram Anant Parab,651,1
228053777220961,Daily Ajit,Daily Ajit,648,14
103249462660090,TH Suresh Babu,Bharath Raj,644,1
113073133805731,Desh Ki Baat Foundation,Krishna Kumar Yadav,643,3
241940555912671,Chandigarh University,Chandigarh University,643,5
106932525621052,T H Suresh Babu Followers,Bharath Raj,640,1
114313664879530,Divya Rawat-The Mushroom Girl,Divya Rawat,639,1
825425780803214,Shrinath Bhimale,Pawar Ashwini Navnath,629,2
109932638585884,B M Thimmashetty,Bharath Raj,626,1
145235542494307,Vivek Thakur,Vivek Thakur,626,1
