Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
331832984040,LichtBlick,LichtBlick,4869,104
122074554119,EU Social,EU Social,3242,6
453150811428411,Mastercard,Mastercard,1903,5
217879838339082,Bundesministerium für Wirtschaft und Klimaschutz,Bundesministerium für Wirtschaft und Klimaschutz,1747,18
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,1249,33
1790920000965539,CDU CSU Europa,CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament,1100,36
572946872759259,Bayerisches Staatsministerium für Gesundheit und Pflege,Bayerisches Staatsministerium für Gesundheit und Pflege,982,12
273454591804,SOS-Kinderdorf Deutschland,SOS-Kinderdorf e.V.,979,60
75492447764,GLS Bank,GLS Bank,909,169
178362315106,European Parliament,European Parliament,868,12
100468876017523,Welcoming Out,Welcoming Out gUG (haftungsbeschränkt),851,6
102169625710148,ClimaClic,Burda Direct GmbH,850,41
201065353264638,yello,yello,827,6
56497026719,SOS-Kinderdörfer weltweit,SOS-Kinderdörfer weltweit Hermann-Gmeiner-Fonds Deutschland e.V.,821,66
218786540044,WWF Deutschland,WWF Deutschland,804,13
82734241364,Campact e.V.,Campact e.V.,798,54
248913988520756,Union Investment,Union Investment Privatfonds GmbH,788,4
1508446642792459,Vattenfall,Vattenfall Europe Sales GmbH,782,54
161273245888,Save the Children Deutschland,Save the Children Deutschland,672,15
1173504606112676,Bundesministerium für Bildung und Forschung,Bundesministerium für Bildung und Forschung,667,4
111501317017740,Motatos Deutschland,Motatos,534,14
1062482463795133,Liebesleben,Bundeszentrale für gesundheitliche Aufklärung (BZgA),396,10
121678260974,Initiative Neue Soziale Marktwirtschaft (INSM),Initiative Neue Soziale Marktwirtschaft,396,3
478399422560922,KadeFungin,DR. KADE,387,74
451980374985742,ecoligo,ecoligo,371,4
198869530158960,Stadtwerke Düsseldorf,Stadtwerke Düsseldorf AG,368,7
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,364,21
116335026590900,Mülltrennung wirkt,die dualen Systeme,350,20
112911860994307,Gematik GmbH,gematik GmbH,324,3
484950398505596,IRC Deutschland,IRC Deutschland,323,3
103919417972272,Unabhängige Beauftragte für Fragen des sexuellen Kindesmissbrauchs,Unabhängige Beauftragte für Fragen des sexuellen Kindesmissbrauchs,305,55
1578640155687393,Sea-Watch,Sea-Watch,270,5
78502295414,CDU,CDU,254,6
105196990914241,Dr. Gunnar Beck,Dr. Gunnar Beck,242,4
134278719946186,Bayer,Bayer AG,241,8
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,230,56
153048968094202,Haspa - Hamburger Sparkasse,Haspa - Hamburger Sparkasse,214,5
399943747481893,HAWs in Deutschland,Hochschulen für Angewandte Wissenschaften in Deutschland,214,2
614408642007931,Zurich,Zürich Beteiligungs-Aktiengesellschaft (Deutschland),211,13
21242962092,ClientEarth,ClientEarth Deutschland,210,7
100345702834585,All Out Deutschland,All Out,207,13
344556287396,Penguin Bücher,These ads ran without a disclaimer,189,2
593476900673774,ifaw,ifaw,187,15
111698888335211,Daskannkunststoff,ALPLA Werke Alwin Lehner GmbH & Co KG,178,28
223829854355699,Frosch,Frosch,175,2
130534873659391,Green Planet Energy,Green Planet Energy eG,171,32
479738889502012,magdochjeder,LANDWIRT SCHAFFT LEBEN GmbH,171,6
718677004826671,Deutsche Umwelthilfe,Deutsche Umwelthilfe,169,5
101274842793956,Greenpeace grad jetzt,Greenpeace e.V.,167,10
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,167,4
141410219264688,SENEC,SENEC GmbH,161,18
341486659645594,FDP Fraktion Bundestag,Fraktion der Freien Demokraten im Deutschen Bundestag,155,8
138065952884396,DIE RHEINPFALZ,RHEINPFALZ Verlag und Druckerei GmbH & Co. KG,152,9
