Page ID,Page name,Disclaimer,Amount spent (BBD),Number of ads in Library
105731052360491,Global OTEC,These ads ran without a disclaimer,≤100,1
112237838444717,,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
