Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,53965957,146
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,12878371,35
23383061178,Prabowo Subianto,indonesia Adil makmur,7913924,8
108132042285089,Erwin Aksa,Yayasan Golkar Institute,6809999,87
1182989151803018,M Hasanuddin Wahid,Kebangkitan Bangsa,6472466,2
106397652451725,Barisan Biru Langit,Barisan Biru Langit,6014827,26
317965655213024,Gerakan Nahdliyyin Bersatu,Gerakan Nahdliyyin Bersatu,5856558,2
104830667806476,Melihat Indonesia,Melihat Indonesia,4727083,222
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,4620754,15
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,3077480,19
111864151754055,Esensi TV,Esensi Tv,2820759,48
1357693677594211,A Muhaimin Iskandar,Kebangkitan Bangsa,2638661,4
102793242742002,Jaksapedia,JAKSAPEDIA,2413534,34
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,2377990,88
100649018546817,GanjarFans,GanjarFans,2254442,52
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,2063722,14
103115509465525,Achmad Fauzi Wongsojudo SH. MH.,Cak Fauzi JATIM,1812774,19
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,1381758,19
107451398732660,Teman Dito,Teman Dito,1320996,30
39684526732,Wanda Hamidah,Yayasan Infobox,1236269,3
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,1171149,5
101203454841155,Kota Kite,Prayogo,920664,6
397603117477041,Lindsey Afsari Puteri,Yayasan Golkar Institute,916206,5
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,906907,24
103817945830465,Sobat Dito,Sobat Dito,821417,16
1165819730216749,Global Ehsan Relief Indonesia,Global Ehsan Relief Indonesia,673533,3
1716437738583378,Banten Dukung Ganjar,Ganjar Nusantara Indonesia,549499,6
101674375744514,Media Cuan,Ipta Apipah,525112,15
104427162506872,Fakta Anies,Fakta Anies,472126,20
106690092440342,Pemilu KIT,Ramdan Casmara,443720,16
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,442124,6
102708602466860,Riau Dukung Ganjar,Ganjar Nusantara Indonesia,393173,3
101284185918970,Rumah Kita Riau,Ganjar Nusantara Indonesia,367111,3
118734481202493,Prihati Utami,Dwi Wantoro,360560,13
335546226915564,Generasi Melek Politik,Generasi Melek Politik,336394,1
1547369918837496,Zulkifli Hasan,Media Center PAN,313808,3
197545083607941,Harian Kompas,Harian Kompas,300843,13
292939164731691,Relawan Herviano,Relawan Herviano,286847,6
39253583478,PDI Perjuangan,PDI Perjuangan,285504,23
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,281332,6
2226767280926469,Puteri Anetta Komarudin,Puteri Anetta Komarudin,279503,5
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,278950,22
112483255125084,Coral Research & Development Accelerator Platform,These ads ran without a disclaimer,278762,1
105903795626960,Ruangcuan.com,Ruangcuan.com,269020,5
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,261816,1
160355148441,Tempo Media,TEMPO,237123,1
1500140530273695,Kimia Farma Care,Kimia Farma,228400,2
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,228292,5
147555216186069,Christina Aryani,Christina Aryani Foundation,204396,2
1690573611256871,Pemerintah Kota Manado,Pemerintah Kota Manado,203121,1
116111574772758,Ade Kaca,Ade Kaca,200688,2
110897011635842,Ganjar Jabar,Ganjar Nusantara Indonesia,197518,1
108156498584853,Tetap Puan,Marabunta Family Cyber,195437,2
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,193812,1
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,187863,15
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,182423,5
