Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,23280,12
101875098313543,Andel,Andel,14833,13
59143726810,Psykiatrifonden,Psykiatrifonden,11160,15
65929129383,Røde Kors,Røde Kors,6713,51
12860228293,Politiken,Politiken,6648,62
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,6021,36
924692171033381,"UNHCR, FN’s Flygtningeorganisation",These ads ran without a disclaimer,5385,3
26458152911,SOS Børnebyerne,SOS Børnebyerne,4643,40
55365680705,Greenpeace Danmark,Greenpeace Danmark,3519,32
116269191760882,DSB,DSB,3358,6
41459763029,Socialdemokratiet,Socialdemokratiet,3262,13
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,3178,27
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,3145,15
250994288337708,Sex og Samfund,Sex og Samfund,2925,18
122074554119,EU Social,EU Social,2907,7
110321008383861,Red Barnets landsindsamling,Red Barnet,2614,133
12787473132,Berlingske,Berlingske,2273,30
105511328705392,HØRT,Børns Vilkår,2204,7
671022293105597,Alex Vanopslagh,Alex Vanopslagh,2097,15
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,1866,16
154415494575789,IDA,IDA,1650,8
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1588,63
320982581296484,TV 2 Play,TV 2 Danmark A/S,1341,1
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1312,7
126543540781090,Ældre Sagen,Ældre Sagen,1276,36
867877683280051,Weekendavisen,Weekendavisen,1267,18
304554445813,Videncentret Bolius,Videncentret Bolius,1263,14
399210657232918,PlanBørnefonden,PlanBørnefonden,1237,8
359674067377201,BUPL,BUPL,1192,6
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),1189,10
72672361910,Børns Vilkår,Børns Vilkår,1178,7
459641371068935,Forenet Kredit,Forenet Kredit,1155,2
144965885963,Oxfam Danmark,Oxfam Danmark,1149,6
108041771950114,Danmarksdemokraterne,Danmarksdemokraterne,1132,6
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,980,21
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,967,1
20303574131,Nationalmuseet,Nationalmuseet,898,67
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,863,8
102154048301476,Lederstof.dk,Lederne,840,24
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,814,15
36664432940,Amnesty International Danmark,Amnesty International Danmark,802,14
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,792,3
104414898912918,GOTO Sønderborg,GOTO Sønderborg,783,2
369336273158091,Land of Hope,Land of Hope,755,14
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,739,5
142831282424266,Åbent Landbrug,Landbrug & Fødevarer,653,10
304554445813,Videncentret Bolius,Bolius,646,3
748887235210811,Obton Forvaltning A/S,Obton A/S,641,7
63691965101,UNICEF Danmark,UNICEF Danmark,609,1
167891603415958,Lederne,Lederne,603,6
181330585392156,Skattestyrelsen,Skattestyrelsen,578,5
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,564,2
437410226312057,Københavns Kommune,Københavns Kommune,523,4
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",515,6
146458868730806,ROSE - Dansk kylling siden 1952,HKScan Denmark A/S,493,17
246977185497434,Plastic Change,Plastic Change,492,14
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,452,2
153708144675646,PFA,PFA,436,2
287306323369,Børnecancerfonden,Børnecancerfonden,432,2
130388840342741,Danske Bank,Danske Bank,408,5
183887801641951,Verdens Skove,Verdens Skove,406,1
529124290474705,Nikolaj Villumsen,Enhedslisten,393,1
1704424023182897,Politiken Historie,Politiken Historie,331,14
314676938743,DM din akademiske fagforening,DM,317,6
852608988134698,Tikko,Tikko,298,10
107898832590939,European Commission,European Commission,283,2
1405355586351630,Carlsbergfondet,Carlsbergfondet,245,1
243765466796,Vejle Kommune,Vejle Kommune,228,8
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,223,3
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,219,1
880444655649267,Rasmus Steenberger,Rasmus Steenberger,216,6
356520931077196,Europabevægelsen,Europabevægelsen,207,5
281061045260879,Spar Nord,These ads ran without a disclaimer,206,1
264009771074617,Niels Fuglsang,Niels Fuglsang,206,7
239624940212,HK Kommunal,HK Kommunal,198,1
246097715413231,Alkohol & Samfund,Alkohol & Samfund,189,7
182121298931589,Odense Kommune,Odense Kommune,182,2
1684646181850363,TjekDet,TjekDet,168,1
133707013355759,Danner,Danner,164,1
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,162,1
390925417751473,Erling Bonnesen,Erling Bonnesen,162,3
257480614286065,Den Sorte Diamant - Det Kgl. Bibliotek,Det Kgl. Bibliotek,155,1
186645960378,Danwatch,Danwatch,146,5
657491824390744,Spring Copenhagen,Spring Copenhagen,145,10
144098125661833,Nordea Invest,Nordea Invest,143,3
167887506877,AIDS-Fondet,AIDS-Fondet,143,1
67571270393,Red Barnet,Red Barnet,141,3
19176473894,IMS (International Media Support),IMS (International Media Support),135,1
102475652877650,Håkonsson Advokater,These ads ran without a disclaimer,123,1
376442055780548,"Søren Søndergaard, formand for Landbrug & Fødevarer",Landbrug & Fødevarer,122,2
305932686202047,Caritas Danmark,Caritas Danmark,113,1
217135424459,Karen Blixen Museum,Karen Blixen Museum,113,6
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,≤100,2
141343589252160,Dansk Industri - DI,Dansk Industri,≤100,2
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,≤100,12
367522986719919,Gastech-Energi,Gastech-Energi A/S,≤100,3
180519405977219,Frederiksværk Krisecenter,Frederiksværk Krisecenter,≤100,3
101875815016312,Caroline Victoria Christensen,Caroline Victoria Christensen,≤100,3
591683257511399,Sprøjtefri - Nej til sprøjtegifte i haven,VPU - Vandværkerne i Aarhus,≤100,3
174887643104,Sisse Marie Welling,SF København,≤100,1
341299649231023,Zetland,Zetland,≤100,8
